%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706614086271817994,0,86.0,90.0,81.0,82.0
1706614086300145513,0,86.0,89.0,81.0,81.0
1706614086330059567,0,86.0,89.0,81.0,80.0
1706614086359909957,0,86.0,89.0,81.0,81.0
1706614086391488492,0,86.0,89.0,80.0,82.0
1706614086422208202,0,87.0,88.0,80.0,82.0
1706614086453364983,0,87.0,89.0,80.0,81.0
1706614086484266794,0,87.0,90.0,80.0,81.0
1706614086514586183,0,86.0,89.0,80.0,82.0
1706614086546026111,0,86.0,89.0,79.0,82.0
1706614086575822369,0,87.0,89.0,79.0,81.0
1706614086606506465,0,88.0,89.0,80.0,79.0
1706614086637557366,0,88.0,88.0,80.0,79.0
1706614086668466227,0,87.0,88.0,80.0,81.0
1706614086700206146,0,85.0,90.0,80.0,81.0
1706614086731328693,0,86.0,89.0,80.0,80.0
1706614086761947656,0,86.0,90.0,80.0,79.0
1706614086791821633,0,87.0,88.0,80.0,79.0
1706614086823051530,0,86.0,88.0,80.0,80.0
1706614086853766336,0,86.0,88.0,80.0,81.0
1706614086884098537,0,87.0,88.0,80.0,82.0
1706614086914763482,0,87.0,89.0,80.0,81.0
1706614086946344938,0,86.0,89.0,80.0,81.0
1706614086976467331,0,85.0,89.0,79.0,82.0
1706614087008330358,0,85.0,89.0,80.0,82.0
1706614087038123657,0,85.0,89.0,82.0,82.0
1706614087069361602,0,87.0,88.0,83.0,81.0
1706614087100444624,0,88.0,87.0,82.0,81.0
1706614087130518077,0,88.0,88.0,81.0,83.0
1706614087162484697,0,85.0,89.0,80.0,83.0
1706614087192832221,0,83.0,90.0,81.0,84.0
1706614087223853500,0,84.0,88.0,81.0,84.0
1706614087254141825,0,85.0,88.0,82.0,84.0
1706614087284561986,0,86.0,87.0,81.0,84.0
1706614087315883033,0,85.0,88.0,81.0,82.0
1706614087345885168,0,84.0,88.0,81.0,82.0
1706614087377662333,0,83.0,88.0,81.0,81.0
1706614087408413358,0,83.0,88.0,81.0,81.0
1706614087438926974,0,84.0,88.0,82.0,80.0
1706614087470791971,0,85.0,88.0,81.0,80.0
1706614087501209562,0,86.0,88.0,81.0,81.0
1706614087532024116,0,84.0,89.0,80.0,82.0
1706614087563327875,0,84.0,90.0,80.0,82.0
1706614087595159204,0,84.0,90.0,80.0,82.0
1706614087624186354,0,86.0,89.0,80.0,81.0
1706614087655080162,0,85.0,89.0,79.0,80.0
1706614087685546201,0,85.0,89.0,79.0,80.0
1706614087715791412,0,85.0,90.0,80.0,81.0
1706614087747307317,0,86.0,89.0,80.0,81.0
1706614087778232715,0,87.0,89.0,79.0,81.0
1706614087809578410,0,88.0,89.0,77.0,80.0
1706614087839982850,0,88.0,89.0,78.0,81.0
1706614087870192196,0,87.0,88.0,78.0,82.0
1706614087902455108,0,87.0,88.0,78.0,82.0
1706614087932440265,0,86.0,88.0,78.0,81.0
1706614087963660091,0,86.0,88.0,79.0,80.0
1706614087994651840,0,86.0,89.0,78.0,79.0
1706614088025197870,0,86.0,89.0,79.0,80.0
1706614088056386178,0,87.0,89.0,79.0,80.0
1706614088086755213,0,87.0,90.0,79.0,81.0
1706614088116759252,0,88.0,89.0,79.0,80.0
1706614088148277618,0,87.0,89.0,79.0,80.0
1706614088179038639,0,87.0,88.0,79.0,80.0
1706614088209528297,0,87.0,88.0,78.0,81.0
1706614088240002437,0,87.0,89.0,77.0,82.0
1706614088271114653,0,87.0,89.0,78.0,81.0
1706614088303101855,0,87.0,89.0,79.0,80.0
1706614088333835763,0,86.0,90.0,80.0,79.0
1706614088363846291,0,86.0,90.0,79.0,81.0
1706614088395414255,0,86.0,90.0,78.0,80.0
1706614088426567235,0,86.0,90.0,78.0,81.0
1706614088459109834,0,86.0,91.0,79.0,80.0
1706614088487872857,0,86.0,91.0,80.0,80.0
1706614088517956864,0,85.0,90.0,81.0,78.0
1706614088550140916,0,86.0,90.0,81.0,79.0
1706614088579979432,0,85.0,90.0,81.0,80.0
1706614088612046093,0,86.0,91.0,81.0,81.0
1706614088641248189,0,87.0,89.0,80.0,81.0
1706614088672463210,0,85.0,88.0,81.0,80.0
1706614088703601016,0,85.0,88.0,82.0,80.0
1706614088734334792,0,85.0,88.0,84.0,79.0
1706614088768109033,0,86.0,87.0,85.0,81.0
1706614088796407597,0,86.0,84.0,86.0,81.0
1706614088827129502,0,85.0,83.0,87.0,82.0
1706614088857885648,0,84.0,80.0,90.0,82.0
1706614088889181454,0,82.0,79.0,91.0,83.0
1706614088919615312,0,79.0,77.0,91.0,82.0
1706614088949730439,0,77.0,75.0,91.0,83.0
1706614088980917152,0,73.0,74.0,91.0,83.0
1706614089012136588,0,69.0,74.0,91.0,84.0
1706614089043052849,0,67.0,72.0,90.0,84.0
1706614089073356820,0,67.0,71.0,89.0,85.0
1706614089103734697,0,65.0,70.0,89.0,83.0
1706614089134895692,0,64.0,71.0,90.0,84.0
1706614089166899894,0,64.0,69.0,90.0,84.0
1706614089197308924,0,64.0,67.0,90.0,85.0
1706614089227624751,0,63.0,68.0,91.0,85.0
1706614089258102770,0,60.0,69.0,92.0,86.0
1706614089289569367,0,58.0,70.0,93.0,86.0
1706614089320414876,0,55.0,69.0,93.0,85.0
1706614089350480569,0,53.0,69.0,92.0,83.0
1706614089382022189,0,51.0,67.0,90.0,82.0
1706614089412777228,0,49.0,68.0,93.0,82.0
1706614089444866171,0,49.0,70.0,96.0,82.0
1706614089474430599,0,49.0,71.0,100.0,81.0
1706614089505443164,0,51.0,71.0,101.0,81.0
1706614089536780361,0,51.0,70.0,103.0,79.0
1706614089566317299,0,52.0,71.0,103.0,79.0
1706614089597458686,0,51.0,73.0,103.0,78.0
1706614089628621436,0,51.0,77.0,102.0,77.0
1706614089659734244,0,52.0,81.0,102.0,76.0
1706614089691327132,0,53.0,84.0,103.0,74.0
1706614089720981323,0,52.0,88.0,104.0,73.0
1706614089752928734,0,50.0,91.0,104.0,72.0
1706614089783221525,0,50.0,93.0,104.0,69.0
1706614089813923680,0,50.0,93.0,102.0,65.0
1706614089844413615,0,51.0,93.0,101.0,63.0
1706614089874375961,0,51.0,93.0,102.0,62.0
1706614089907079367,0,52.0,93.0,102.0,61.0
1706614089937104566,0,51.0,93.0,103.0,60.0
1706614089967903464,0,50.0,93.0,103.0,58.0
1706614089998217855,0,50.0,93.0,103.0,60.0
1706614090029233919,0,51.0,94.0,103.0,60.0
1706614090060623267,0,51.0,94.0,103.0,61.0
1706614090090330885,0,52.0,94.0,103.0,59.0
1706614090121675925,0,51.0,93.0,102.0,57.0
1706614090152897183,0,52.0,94.0,101.0,55.0
1706614090183316867,0,51.0,94.0,101.0,53.0
1706614090214266836,0,51.0,95.0,101.0,53.0
1706614090245012978,0,50.0,96.0,102.0,52.0
1706614090276770000,0,50.0,96.0,103.0,50.0
1706614090306416819,0,50.0,96.0,103.0,48.0
1706614090336881022,0,49.0,97.0,102.0,47.0
1706614090367973244,0,49.0,99.0,103.0,48.0
1706614090398750831,0,50.0,100.0,104.0,48.0
1706614090430314971,0,51.0,101.0,104.0,47.0
1706614090461271742,0,51.0,101.0,103.0,46.0
1706614090491177921,0,52.0,101.0,100.0,47.0
1706614090522445913,0,51.0,101.0,96.0,47.0
1706614090554311259,0,51.0,101.0,92.0,48.0
1706614090584160220,0,51.0,100.0,87.0,47.0
1706614090615516616,0,52.0,98.0,81.0,48.0
1706614090645425091,0,53.0,97.0,76.0,49.0
1706614090676880199,0,55.0,95.0,72.0,51.0
1706614090707613436,0,59.0,93.0,69.0,52.0
1706614090738749746,0,64.0,93.0,66.0,52.0
1706614090768424610,0,69.0,96.0,66.0,50.0
1706614090800288566,0,74.0,101.0,66.0,50.0
1706614090831242253,0,78.0,104.0,66.0,50.0
1706614090862155330,0,81.0,106.0,68.0,52.0
1706614090893436875,0,81.0,105.0,68.0,51.0
1706614090923592612,0,82.0,103.0,71.0,51.0
1706614090954815020,0,82.0,100.0,72.0,50.0
1706614090985912942,0,82.0,98.0,74.0,50.0
1706614091015914700,0,82.0,97.0,74.0,51.0
1706614091046619353,0,81.0,95.0,76.0,51.0
1706614091078260920,0,82.0,94.0,78.0,51.0
1706614091109115823,0,84.0,91.0,79.0,49.0
1706614091139922668,0,83.0,90.0,79.0,49.0
1706614091169977258,0,83.0,90.0,78.0,48.0
1706614091200977148,0,83.0,90.0,77.0,50.0
1706614091234980095,0,84.0,90.0,76.0,50.0
1706614091262587961,0,85.0,89.0,76.0,50.0
1706614091294153275,0,85.0,91.0,76.0,49.0
1706614091323562560,0,85.0,92.0,75.0,47.0
1706614091354567344,0,85.0,91.0,75.0,46.0
1706614091386464805,0,84.0,91.0,76.0,47.0
1706614091419665720,0,85.0,90.0,76.0,48.0
1706614091447942118,0,85.0,90.0,75.0,48.0
1706614091478501475,0,85.0,90.0,75.0,48.0
1706614091509529667,0,85.0,91.0,76.0,48.0
1706614091539892625,0,85.0,92.0,77.0,49.0
1706614091570337513,0,84.0,92.0,77.0,50.0
1706614091602458217,0,83.0,93.0,76.0,50.0
1706614091632673241,0,84.0,92.0,76.0,51.0
1706614091664424680,0,83.0,92.0,76.0,49.0
1706614091694707379,0,83.0,91.0,76.0,50.0
1706614091725723619,0,83.0,91.0,76.0,50.0
1706614091756888367,0,84.0,92.0,76.0,49.0
1706614091786339594,0,85.0,92.0,76.0,47.0
1706614091817840164,0,85.0,92.0,76.0,47.0
1706614091847634196,0,84.0,92.0,76.0,48.0
1706614091878653383,0,84.0,93.0,76.0,47.0
1706614091910480878,0,84.0,93.0,76.0,47.0
1706614091940599315,0,85.0,92.0,76.0,47.0
1706614091972266654,0,84.0,92.0,77.0,48.0
1706614092003064665,0,83.0,92.0,77.0,50.0
1706614092033485462,0,83.0,93.0,77.0,50.0
1706614092064799417,0,82.0,93.0,75.0,51.0
1706614092094983782,0,82.0,93.0,75.0,50.0
1706614092126842614,0,82.0,93.0,75.0,50.0
1706614092157460030,0,83.0,94.0,75.0,50.0
1706614092189352932,0,83.0,94.0,76.0,50.0
1706614092217543565,0,83.0,93.0,76.0,51.0
1706614092248623327,0,83.0,93.0,76.0,52.0
1706614092280097630,0,83.0,92.0,75.0,53.0
1706614092311407188,0,83.0,92.0,76.0,53.0
1706614092342466357,0,83.0,92.0,77.0,53.0
1706614092372621654,0,83.0,92.0,77.0,54.0
1706614092403875968,0,83.0,92.0,77.0,53.0
1706614092434268774,0,83.0,92.0,76.0,54.0
1706614092465170360,0,84.0,92.0,77.0,54.0
1706614092498089057,0,84.0,92.0,76.0,54.0
1706614092526779256,0,85.0,93.0,76.0,54.0
1706614092557953647,0,85.0,94.0,76.0,55.0
1706614092589389794,0,84.0,94.0,76.0,56.0
1706614092618750608,0,84.0,94.0,76.0,54.0
1706614092650713935,0,83.0,93.0,76.0,52.0
1706614092681403699,0,84.0,93.0,76.0,52.0
1706614092712293874,0,84.0,93.0,76.0,54.0
1706614092742962645,0,84.0,93.0,76.0,55.0
1706614092772514420,0,84.0,92.0,76.0,56.0
1706614092804655941,0,85.0,93.0,76.0,54.0
1706614092834710277,0,85.0,93.0,76.0,54.0
1706614092865963223,0,85.0,93.0,76.0,54.0
1706614092897662449,0,84.0,92.0,75.0,56.0
1706614092928235089,0,83.0,92.0,75.0,56.0
1706614092959111519,0,82.0,91.0,75.0,54.0
1706614092990285101,0,83.0,91.0,75.0,54.0
1706614093021312038,0,83.0,92.0,75.0,54.0
1706614093051301823,0,84.0,93.0,75.0,56.0
1706614093083163005,0,84.0,93.0,75.0,56.0
1706614093113391489,0,84.0,93.0,76.0,56.0
