%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706611692163832549,0,88.0,91.0,89.0,91.0
1706611692194778739,0,87.0,91.0,90.0,91.0
1706611692225280505,0,88.0,90.0,89.0,90.0
1706611692255827225,0,89.0,90.0,88.0,90.0
1706611692287033505,0,89.0,90.0,86.0,90.0
1706611692317611279,0,89.0,90.0,86.0,89.0
1706611692347889658,0,89.0,90.0,86.0,89.0
1706611692379653791,0,88.0,90.0,88.0,90.0
1706611692409947900,0,88.0,91.0,88.0,90.0
1706611692441522473,0,88.0,91.0,88.0,90.0
1706611692472029711,0,88.0,90.0,88.0,90.0
1706611692504481380,0,89.0,89.0,87.0,90.0
1706611692534143792,0,89.0,89.0,87.0,90.0
1706611692564971182,0,89.0,89.0,87.0,90.0
1706611692596326961,0,89.0,89.0,87.0,89.0
1706611692626275952,0,90.0,89.0,87.0,88.0
1706611692657805683,0,89.0,90.0,87.0,89.0
1706611692688297641,0,89.0,91.0,88.0,89.0
1706611692719613140,0,88.0,92.0,89.0,88.0
1706611692750542741,0,88.0,91.0,88.0,84.0
1706611692781935141,0,86.0,91.0,87.0,84.0
1706611692812880844,0,84.0,91.0,87.0,85.0
1706611692841504854,0,83.0,92.0,86.0,87.0
1706611692873727376,0,83.0,91.0,87.0,86.0
1706611692903052024,0,84.0,90.0,88.0,87.0
1706611692936527154,0,84.0,88.0,89.0,87.0
1706611692965765630,0,85.0,90.0,87.0,86.0
1706611692996628789,0,84.0,90.0,87.0,86.0
1706611693027543992,0,85.0,92.0,87.0,86.0
1706611693057613558,0,86.0,91.0,87.0,87.0
1706611693088648396,0,88.0,91.0,86.0,86.0
1706611693120064058,0,89.0,89.0,87.0,87.0
1706611693149763336,0,88.0,89.0,88.0,86.0
1706611693181838582,0,88.0,89.0,88.0,86.0
1706611693212165263,0,87.0,88.0,88.0,87.0
1706611693245578160,0,86.0,89.0,86.0,88.0
1706611693274567359,0,84.0,89.0,86.0,88.0
1706611693305163592,0,85.0,90.0,84.0,88.0
1706611693335274166,0,86.0,87.0,84.0,87.0
1706611693366885612,0,88.0,83.0,83.0,87.0
1706611693397481732,0,88.0,80.0,82.0,87.0
1706611693428416334,0,87.0,79.0,80.0,87.0
1706611693458791919,0,87.0,76.0,77.0,88.0
1706611693489995779,0,88.0,73.0,74.0,87.0
1706611693520064840,0,90.0,70.0,69.0,89.0
1706611693551097341,0,90.0,72.0,65.0,86.0
1706611693582249293,0,91.0,77.0,61.0,86.0
1706611693613021985,0,92.0,80.0,60.0,84.0
1706611693643885384,0,92.0,83.0,57.0,84.0
1706611693674497511,0,90.0,85.0,56.0,84.0
1706611693705693354,0,90.0,86.0,55.0,85.0
1706611693736791465,0,90.0,87.0,56.0,85.0
1706611693767441933,0,90.0,86.0,56.0,84.0
1706611693797768308,0,91.0,86.0,55.0,84.0
1706611693829318557,0,92.0,85.0,54.0,84.0
1706611693859307039,0,93.0,85.0,56.0,84.0
1706611693890814024,0,92.0,86.0,55.0,84.0
1706611693921288109,0,91.0,87.0,56.0,83.0
1706611693951862025,0,90.0,88.0,54.0,83.0
1706611693982918941,0,90.0,87.0,56.0,83.0
1706611694014264837,0,90.0,87.0,56.0,83.0
1706611694044503281,0,89.0,87.0,57.0,82.0
1706611694077925702,0,88.0,87.0,56.0,83.0
1706611694105907260,0,87.0,87.0,56.0,82.0
1706611694137147238,0,87.0,87.0,56.0,83.0
1706611694168197479,0,88.0,87.0,57.0,84.0
1706611694198881961,0,89.0,87.0,58.0,85.0
1706611694231164991,0,87.0,87.0,58.0,87.0
1706611694260114743,0,86.0,87.0,62.0,88.0
1706611694290494291,0,85.0,87.0,63.0,88.0
1706611694321191890,0,84.0,87.0,66.0,89.0
1706611694352144797,0,84.0,87.0,64.0,89.0
1706611694383490085,0,85.0,87.0,65.0,89.0
1706611694414539752,0,86.0,88.0,67.0,88.0
1706611694447050657,0,87.0,87.0,68.0,87.0
1706611694476921748,0,87.0,87.0,69.0,87.0
1706611694507986387,0,87.0,87.0,70.0,87.0
1706611694540259131,0,86.0,87.0,73.0,89.0
1706611694569366959,0,87.0,87.0,76.0,89.0
1706611694600807251,0,86.0,87.0,78.0,90.0
1706611694630423636,0,87.0,86.0,79.0,89.0
1706611694661274340,0,86.0,87.0,81.0,90.0
1706611694692865392,0,88.0,87.0,83.0,90.0
1706611694723216166,0,89.0,88.0,84.0,89.0
1706611694753752500,0,89.0,88.0,86.0,87.0
1706611694783894423,0,87.0,88.0,87.0,86.0
1706611694816130674,0,85.0,88.0,87.0,85.0
1706611694846714808,0,82.0,87.0,88.0,86.0
1706611694876722348,0,82.0,86.0,88.0,85.0
1706611694909548601,0,82.0,86.0,88.0,86.0
1706611694939003450,0,82.0,86.0,87.0,85.0
1706611694970316972,0,83.0,87.0,87.0,85.0
1706611695000605149,0,83.0,89.0,87.0,85.0
1706611695030927632,0,83.0,90.0,89.0,87.0
1706611695062023920,0,82.0,90.0,88.0,87.0
1706611695092405572,0,82.0,89.0,87.0,87.0
1706611695123757329,0,82.0,88.0,87.0,84.0
1706611695155007437,0,83.0,89.0,88.0,81.0
1706611695185538041,0,82.0,89.0,87.0,77.0
1706611695216606142,0,83.0,89.0,86.0,74.0
1706611695247552278,0,84.0,90.0,84.0,70.0
1706611695278574039,0,86.0,91.0,83.0,67.0
1706611695309315243,0,87.0,93.0,80.0,63.0
1706611695340299718,0,89.0,94.0,76.0,63.0
1706611695371584954,0,89.0,93.0,74.0,63.0
1706611695401432218,0,88.0,93.0,74.0,65.0
1706611695433240421,0,86.0,93.0,75.0,64.0
1706611695463443777,0,85.0,93.0,77.0,63.0
1706611695494155126,0,84.0,94.0,77.0,62.0
1706611695525413110,0,85.0,94.0,77.0,62.0
1706611695554969379,0,86.0,95.0,76.0,61.0
1706611695585996720,0,86.0,94.0,76.0,59.0
1706611695616426889,0,85.0,95.0,76.0,58.0
1706611695647759616,0,84.0,94.0,76.0,58.0
1706611695679651625,0,84.0,94.0,76.0,58.0
1706611695710812787,0,84.0,94.0,75.0,58.0
1706611695740793348,0,85.0,95.0,73.0,58.0
1706611695770959908,0,86.0,94.0,74.0,59.0
1706611695802956565,0,87.0,94.0,75.0,60.0
1706611695832869813,0,86.0,93.0,76.0,61.0
1706611695863047433,0,85.0,94.0,76.0,62.0
1706611695894621242,0,85.0,95.0,74.0,60.0
1706611695925798099,0,85.0,95.0,73.0,60.0
1706611695956022160,0,85.0,95.0,73.0,60.0
1706611695987604241,0,85.0,94.0,74.0,61.0
1706611696018342695,0,84.0,94.0,75.0,62.0
1706611696051085667,0,83.0,95.0,75.0,62.0
1706611696079542003,0,83.0,94.0,75.0,62.0
1706611696110908013,0,84.0,94.0,75.0,62.0
1706611696141611781,0,84.0,94.0,75.0,60.0
1706611696172139957,0,84.0,94.0,75.0,60.0
1706611696203949741,0,85.0,93.0,75.0,61.0
1706611696233275607,0,85.0,94.0,76.0,63.0
1706611696264869563,0,85.0,95.0,76.0,61.0
1706611696296176593,0,85.0,96.0,76.0,61.0
1706611696326474012,0,85.0,95.0,76.0,61.0
1706611696357923007,0,85.0,94.0,75.0,62.0
1706611696387601004,0,84.0,93.0,75.0,62.0
1706611696418973905,0,84.0,94.0,76.0,62.0
1706611696449759487,0,83.0,94.0,75.0,61.0
1706611696480370786,0,83.0,95.0,76.0,63.0
1706611696511815903,0,82.0,95.0,76.0,63.0
1706611696547940688,0,82.0,94.0,76.0,65.0
1706611696573288097,0,83.0,94.0,75.0,64.0
1706611696603849748,0,82.0,94.0,76.0,65.0
1706611696636051840,0,82.0,95.0,76.0,65.0
1706611696666063826,0,82.0,94.0,76.0,65.0
1706611696696864288,0,83.0,93.0,75.0,66.0
1706611696727971038,0,83.0,93.0,76.0,66.0
1706611696757660776,0,83.0,93.0,76.0,64.0
1706611696790017716,0,83.0,94.0,76.0,65.0
1706611696820071408,0,83.0,94.0,75.0,66.0
1706611696850214042,0,83.0,95.0,75.0,66.0
1706611696882195555,0,83.0,95.0,74.0,66.0
1706611696911710856,0,84.0,95.0,75.0,66.0
1706611696943888781,0,83.0,95.0,76.0,66.0
1706611696974122279,0,83.0,95.0,76.0,65.0
1706611697005581999,0,83.0,95.0,75.0,65.0
1706611697036528344,0,83.0,95.0,75.0,66.0
1706611697066616691,0,84.0,94.0,75.0,65.0
1706611697097853192,0,83.0,94.0,75.0,64.0
1706611697128444341,0,84.0,94.0,75.0,64.0
1706611697159231413,0,84.0,95.0,76.0,64.0
1706611697190394371,0,84.0,94.0,76.0,64.0
1706611697221158593,0,83.0,94.0,76.0,64.0
1706611697252591479,0,82.0,93.0,75.0,64.0
1706611697282842766,0,81.0,95.0,75.0,62.0
1706611697313176728,0,82.0,96.0,75.0,61.0
1706611697343760509,0,83.0,97.0,75.0,61.0
1706611697374585987,0,83.0,96.0,75.0,62.0
1706611697406002537,0,82.0,95.0,75.0,62.0
1706611697436273170,0,82.0,95.0,76.0,63.0
1706611697467443727,0,82.0,95.0,75.0,63.0
1706611697498616671,0,84.0,95.0,76.0,63.0
1706611697529214645,0,84.0,95.0,76.0,62.0
1706611697560373277,0,85.0,96.0,77.0,63.0
1706611697590747604,0,85.0,95.0,76.0,63.0
1706611697621304158,0,84.0,96.0,76.0,63.0
1706611697652456203,0,84.0,95.0,76.0,62.0
1706611697683697983,0,83.0,95.0,76.0,60.0
1706611697714135297,0,83.0,94.0,76.0,61.0
1706611697747258595,0,83.0,95.0,76.0,62.0
1706611697775513256,0,83.0,95.0,77.0,63.0
1706611697806802212,0,84.0,95.0,77.0,62.0
1706611697838000972,0,83.0,94.0,76.0,62.0
1706611697872069625,0,82.0,94.0,76.0,61.0
1706611697898645421,0,82.0,94.0,75.0,61.0
1706611697930050279,0,82.0,95.0,75.0,61.0
1706611697959732156,0,84.0,95.0,75.0,62.0
1706611697994058873,0,84.0,95.0,76.0,63.0
1706611698022688476,0,84.0,96.0,76.0,63.0
1706611698053943900,0,84.0,95.0,76.0,63.0
1706611698084898589,0,83.0,96.0,76.0,62.0
1706611698114705914,0,83.0,95.0,75.0,63.0
1706611698145203148,0,82.0,96.0,74.0,62.0
1706611698176856873,0,82.0,95.0,74.0,64.0
