%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706612073883933241,0,101.0,54.0,52.0,97.0
1706612073915427603,0,99.0,53.0,53.0,97.0
1706612073944917670,0,99.0,54.0,55.0,97.0
1706612073977023450,0,99.0,53.0,55.0,97.0
1706612074006627333,0,99.0,53.0,54.0,98.0
1706612074037865216,0,100.0,52.0,53.0,97.0
1706612074068247563,0,100.0,53.0,54.0,97.0
1706612074098549326,0,100.0,53.0,54.0,97.0
1706612074130266924,0,100.0,53.0,54.0,99.0
1706612074161605783,0,99.0,53.0,53.0,100.0
1706612074191406783,0,99.0,53.0,54.0,101.0
1706612074223079801,0,98.0,53.0,55.0,99.0
1706612074252954869,0,100.0,54.0,54.0,97.0
1706612074283946356,0,101.0,53.0,53.0,95.0
1706612074316959915,0,100.0,53.0,53.0,94.0
1706612074345674749,0,100.0,53.0,53.0,95.0
1706612074376976063,0,100.0,55.0,53.0,95.0
1706612074408292999,0,102.0,57.0,53.0,96.0
1706612074437413328,0,102.0,57.0,51.0,96.0
1706612074469252319,0,102.0,57.0,51.0,97.0
1706612074502451564,0,100.0,56.0,51.0,98.0
1706612074530101132,0,99.0,58.0,51.0,98.0
1706612074561941506,0,99.0,57.0,52.0,97.0
1706612074591219672,0,99.0,55.0,53.0,97.0
1706612074623178479,0,100.0,54.0,53.0,96.0
1706612074653116873,0,100.0,54.0,52.0,95.0
1706612074684583382,0,100.0,54.0,52.0,94.0
1706612074716002421,0,101.0,55.0,53.0,94.0
1706612074746036174,0,101.0,56.0,53.0,94.0
1706612074776314832,0,102.0,57.0,52.0,96.0
1706612074808804886,0,101.0,57.0,52.0,97.0
1706612074838762511,0,100.0,56.0,53.0,98.0
1706612074869421258,0,100.0,56.0,55.0,97.0
1706612074899620783,0,100.0,54.0,54.0,96.0
1706612074930125543,0,100.0,53.0,54.0,97.0
1706612074961989434,0,100.0,54.0,52.0,97.0
1706612074992131567,0,98.0,55.0,51.0,98.0
1706612075022833233,0,98.0,55.0,50.0,98.0
1706612075054059953,0,98.0,54.0,50.0,98.0
1706612075084744713,0,98.0,53.0,51.0,97.0
1706612075115805953,0,98.0,54.0,51.0,97.0
1706612075146806540,0,98.0,53.0,52.0,97.0
1706612075177264047,0,100.0,51.0,54.0,97.0
1706612075207647752,0,100.0,50.0,55.0,97.0
1706612075238353096,0,99.0,50.0,54.0,98.0
1706612075269433075,0,98.0,51.0,53.0,98.0
1706612075300096989,0,97.0,52.0,53.0,99.0
1706612075330797213,0,98.0,52.0,54.0,98.0
1706612075361402024,0,99.0,51.0,54.0,98.0
1706612075392877870,0,99.0,50.0,53.0,97.0
1706612075423795746,0,99.0,50.0,55.0,97.0
1706612075454757391,0,98.0,51.0,53.0,97.0
1706612075487439181,0,97.0,50.0,52.0,97.0
1706612075516234738,0,97.0,51.0,50.0,97.0
1706612075547930332,0,97.0,50.0,52.0,97.0
1706612075578341198,0,97.0,50.0,53.0,97.0
1706612075609372094,0,97.0,49.0,54.0,97.0
1706612075639812569,0,97.0,50.0,52.0,96.0
1706612075671480265,0,98.0,50.0,50.0,97.0
1706612075701936487,0,97.0,51.0,50.0,98.0
1706612075732658114,0,98.0,50.0,51.0,99.0
1706612075763924687,0,98.0,50.0,51.0,99.0
1706612075794038094,0,99.0,50.0,52.0,98.0
1706612075824359865,0,99.0,50.0,53.0,97.0
1706612075856620539,0,98.0,51.0,54.0,97.0
1706612076308862280,0,98.0,50.0,54.0,97.0
1706612076340371027,0,97.0,50.0,53.0,98.0
1706612076371980428,0,97.0,52.0,53.0,99.0
1706612076402607551,0,96.0,53.0,52.0,100.0
1706612076433945500,0,97.0,52.0,51.0,101.0
1706612076464054062,0,97.0,52.0,50.0,100.0
1706612076495064196,0,97.0,52.0,50.0,98.0
1706612076525582177,0,96.0,52.0,52.0,96.0
1706612076555963399,0,96.0,51.0,52.0,95.0
1706612076587103312,0,96.0,50.0,52.0,96.0
1706612076617876790,0,96.0,50.0,53.0,96.0
1706612076648427641,0,95.0,50.0,53.0,96.0
1706612076679705275,0,92.0,51.0,53.0,95.0
1706612076710122961,0,91.0,51.0,50.0,96.0
1706612076741421113,0,92.0,51.0,50.0,96.0
1706612076772202240,0,93.0,51.0,51.0,98.0
1706612076802525897,0,92.0,50.0,53.0,97.0
1706612076833963458,0,89.0,50.0,57.0,97.0
1706612076864799304,0,90.0,49.0,58.0,97.0
1706612076895017071,0,90.0,49.0,58.0,97.0
1706612076926350155,0,91.0,50.0,60.0,96.0
1706612076957370800,0,90.0,50.0,63.0,97.0
1706612076987900522,0,88.0,51.0,66.0,96.0
1706612077018022416,0,87.0,50.0,68.0,97.0
1706612077049665914,0,86.0,50.0,69.0,96.0
1706612077080167453,0,86.0,49.0,71.0,96.0
1706612077110861223,0,86.0,50.0,74.0,96.0
1706612077141938321,0,87.0,51.0,79.0,97.0
1706612077172987089,0,86.0,52.0,85.0,98.0
1706612077203445296,0,83.0,51.0,90.0,95.0
1706612077234782643,0,79.0,52.0,94.0,94.0
1706612077265900031,0,75.0,53.0,96.0,94.0
1706612077295901228,0,70.0,54.0,97.0,95.0
1706612077327076392,0,66.0,53.0,95.0,94.0
1706612077358473140,0,62.0,51.0,94.0,94.0
1706612077392052356,0,59.0,51.0,93.0,93.0
1706612077419566869,0,55.0,51.0,93.0,94.0
1706612077450490396,0,52.0,54.0,92.0,96.0
1706612077481145451,0,51.0,55.0,91.0,97.0
1706612077511763741,0,50.0,55.0,89.0,95.0
1706612077542332831,0,51.0,52.0,89.0,92.0
1706612077573208967,0,51.0,51.0,89.0,89.0
1706612077604517462,0,50.0,50.0,89.0,83.0
1706612077635364700,0,50.0,53.0,89.0,76.0
1706612077667349185,0,51.0,56.0,86.0,70.0
1706612077697259945,0,55.0,61.0,84.0,67.0
1706612077727753156,0,60.0,67.0,81.0,65.0
1706612077761867660,0,66.0,73.0,80.0,64.0
1706612077790928759,0,73.0,80.0,78.0,63.0
1706612077820322582,0,80.0,86.0,77.0,63.0
1706612077851656756,0,85.0,93.0,75.0,65.0
1706612077882549354,0,87.0,98.0,74.0,66.0
1706612077913973490,0,88.0,102.0,73.0,67.0
1706612077944411817,0,88.0,103.0,72.0,66.0
1706612077975154603,0,89.0,102.0,71.0,66.0
1706612078005894917,0,88.0,102.0,72.0,66.0
1706612078037075707,0,89.0,103.0,73.0,66.0
1706612078066826742,0,89.0,102.0,74.0,65.0
1706612078098515836,0,90.0,100.0,75.0,64.0
1706612078129782623,0,89.0,99.0,75.0,64.0
1706612078159231165,0,89.0,98.0,75.0,65.0
1706612078191849928,0,90.0,99.0,76.0,66.0
1706612078221880457,0,90.0,97.0,76.0,66.0
1706612078252098365,0,90.0,96.0,76.0,66.0
1706612078283448703,0,89.0,96.0,76.0,64.0
1706612078316142087,0,89.0,96.0,76.0,64.0
1706612078345048809,0,89.0,97.0,76.0,64.0
1706612078375892763,0,90.0,96.0,76.0,65.0
1706612078406451541,0,90.0,96.0,75.0,64.0
1706612078436618157,0,91.0,96.0,75.0,63.0
1706612078467802273,0,90.0,96.0,75.0,61.0
1706612078499450503,0,90.0,95.0,75.0,61.0
1706612078530392136,0,90.0,94.0,75.0,60.0
1706612078561742382,0,90.0,95.0,74.0,61.0
1706612078592589249,0,90.0,96.0,75.0,60.0
1706612078622695173,0,91.0,97.0,75.0,60.0
1706612078653851383,0,90.0,97.0,75.0,58.0
1706612078684202340,0,91.0,96.0,75.0,57.0
1706612078715348381,0,91.0,96.0,75.0,57.0
1706612078746573829,0,91.0,94.0,75.0,56.0
1706612078777131032,0,91.0,94.0,75.0,57.0
1706612078808566641,0,91.0,93.0,75.0,57.0
1706612078838604550,0,92.0,94.0,75.0,58.0
1706612078869553604,0,93.0,94.0,75.0,59.0
1706612078900206967,0,93.0,93.0,75.0,58.0
1706612078931740869,0,92.0,93.0,75.0,58.0
1706612078962006880,0,92.0,93.0,74.0,58.0
1706612078994997739,0,92.0,93.0,75.0,59.0
1706612079023998524,0,91.0,93.0,75.0,59.0
1706612079055190242,0,91.0,93.0,75.0,58.0
1706612079084920432,0,92.0,93.0,75.0,57.0
1706612079116368724,0,92.0,93.0,75.0,58.0
1706612079146087510,0,92.0,93.0,75.0,59.0
1706612079177606244,0,92.0,93.0,74.0,60.0
1706612079208141845,0,92.0,92.0,75.0,60.0
1706612079239125218,0,92.0,92.0,75.0,60.0
1706612079270273434,0,93.0,92.0,75.0,60.0
1706612079301662516,0,93.0,93.0,74.0,60.0
1706612079332835805,0,93.0,91.0,75.0,58.0
1706612079362686330,0,93.0,90.0,74.0,58.0
1706612079394290500,0,93.0,91.0,75.0,58.0
1706612079423940974,0,93.0,91.0,75.0,59.0
1706612079455113461,0,93.0,92.0,75.0,58.0
1706612079486086297,0,93.0,92.0,75.0,58.0
1706612079518030470,0,93.0,92.0,75.0,57.0
1706612079548857171,0,92.0,92.0,75.0,58.0
1706612079580135345,0,92.0,92.0,74.0,59.0
1706612079610207572,0,92.0,92.0,75.0,60.0
1706612079640601919,0,92.0,92.0,75.0,60.0
1706612079672326742,0,92.0,93.0,75.0,60.0
1706612079703794626,0,91.0,93.0,75.0,59.0
1706612079733688371,0,91.0,92.0,75.0,58.0
1706612079764752357,0,91.0,91.0,76.0,59.0
1706612079795009493,0,92.0,90.0,76.0,59.0
1706612079826666680,0,91.0,91.0,75.0,59.0
1706612079860272071,0,91.0,91.0,76.0,58.0
1706612079888085320,0,92.0,92.0,77.0,59.0
1706612079919896310,0,92.0,92.0,77.0,60.0
1706612079949945271,0,92.0,92.0,77.0,60.0
1706612079980925957,0,91.0,92.0,76.0,58.0
1706612080011333448,0,91.0,92.0,77.0,58.0
1706612080041068717,0,91.0,92.0,77.0,59.0
1706612080072430090,0,91.0,93.0,77.0,60.0
1706612080104543867,0,92.0,92.0,77.0,59.0
1706612080135600761,0,92.0,91.0,77.0,58.0
1706612080164969172,0,91.0,91.0,77.0,57.0
1706612080196701213,0,91.0,91.0,78.0,58.0
1706612080227649161,0,90.0,92.0,78.0,58.0
1706612080258206222,0,92.0,93.0,77.0,59.0
1706612080289443097,0,91.0,92.0,77.0,58.0
1706612080319371646,0,91.0,92.0,77.0,57.0
1706612080350580135,0,91.0,92.0,78.0,58.0
1706612080382412232,0,91.0,93.0,77.0,60.0
1706612080412752196,0,91.0,93.0,77.0,61.0
1706612080443511060,0,91.0,92.0,78.0,60.0
1706612080474591503,0,91.0,92.0,78.0,59.0
1706612080504416782,0,90.0,91.0,78.0,59.0
1706612080536985659,0,90.0,92.0,77.0,60.0
1706612080566683962,0,92.0,92.0,78.0,59.0
1706612080596484737,0,92.0,93.0,77.0,60.0
1706612080627002522,0,92.0,93.0,78.0,59.0
1706612080658433727,0,92.0,92.0,78.0,58.0
1706612080688678717,0,92.0,93.0,78.0,59.0
1706612080721713559,0,92.0,93.0,77.0,60.0
1706612080751180394,0,91.0,94.0,76.0,60.0
1706612080781802731,0,91.0,92.0,77.0,58.0
1706612080812880400,0,92.0,92.0,78.0,59.0
1706612080844241134,0,91.0,91.0,78.0,59.0
1706612080874197969,0,91.0,92.0,77.0,60.0
1706612080906651810,0,90.0,91.0,78.0,59.0
1706612080936960781,0,90.0,93.0,79.0,58.0
1706612080970030159,0,91.0,92.0,79.0,58.0
1706612080998519672,0,91.0,93.0,78.0,59.0
1706612081029191241,0,91.0,92.0,78.0,59.0
1706612081062289744,0,90.0,92.0,77.0,59.0
1706612081091187135,0,90.0,92.0,77.0,59.0
1706612081122200198,0,90.0,93.0,77.0,57.0
1706612081152922544,0,91.0,94.0,77.0,58.0
1706612081183068564,0,91.0,93.0,78.0,59.0
1706612081214664068,0,91.0,92.0,77.0,60.0
1706612081245159704,0,91.0,91.0,78.0,60.0
1706612081275784074,0,90.0,91.0,79.0,59.0
1706612081306918981,0,90.0,92.0,80.0,59.0
1706612081339188232,0,90.0,92.0,80.0,59.0
1706612081371248758,0,91.0,92.0,79.0,58.0
1706612081400661025,0,91.0,92.0,79.0,58.0
1706612081430940702,0,90.0,93.0,79.0,58.0
1706612081459993580,0,90.0,92.0,79.0,59.0
1706612081491359526,0,91.0,91.0,79.0,60.0
1706612081521723537,0,91.0,91.0,78.0,59.0
1706612081552319832,0,90.0,91.0,78.0,60.0
1706612081583755423,0,90.0,91.0,77.0,59.0
1706612081614590897,0,90.0,92.0,76.0,61.0
1706612081645596170,0,91.0,91.0,77.0,60.0
