%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706614720558302834,0,53.0,57.0,58.0,50.0
1706614720589541212,0,53.0,59.0,58.0,50.0
1706614720620796615,0,53.0,59.0,58.0,50.0
1706614720652070544,0,53.0,60.0,57.0,51.0
1706614720682432472,0,52.0,58.0,57.0,51.0
1706614720713504621,0,51.0,57.0,57.0,51.0
1706614720744851456,0,51.0,57.0,57.0,51.0
1706614720777857905,0,51.0,57.0,58.0,51.0
1706614720807767266,0,52.0,58.0,58.0,51.0
1706614720839272164,0,51.0,57.0,57.0,52.0
1706614720870232651,0,51.0,57.0,57.0,52.0
1706614720901493968,0,51.0,56.0,57.0,53.0
1706614720933057832,0,52.0,58.0,59.0,52.0
1706614720963898733,0,53.0,58.0,58.0,51.0
1706614720995115284,0,53.0,58.0,58.0,50.0
1706614721026262428,0,52.0,57.0,57.0,52.0
1706614721057363829,0,52.0,57.0,58.0,51.0
1706614721088971408,0,52.0,58.0,57.0,51.0
1706614721117708044,0,51.0,57.0,57.0,51.0
1706614721149399452,0,52.0,59.0,57.0,51.0
1706614721180252634,0,52.0,57.0,58.0,51.0
1706614721211912668,0,52.0,58.0,58.0,51.0
1706614721242426132,0,52.0,57.0,58.0,52.0
1706614721274439751,0,52.0,58.0,57.0,51.0
1706614721305459076,0,52.0,57.0,58.0,52.0
1706614721338110926,0,52.0,57.0,58.0,52.0
1706614721370695422,0,52.0,57.0,58.0,52.0
1706614721399757978,0,51.0,59.0,58.0,51.0
1706614721431106386,0,51.0,59.0,57.0,51.0
1706614721462559627,0,51.0,58.0,57.0,50.0
1706614721492659548,0,51.0,56.0,57.0,52.0
1706614721523804835,0,51.0,56.0,57.0,52.0
1706614721554105442,0,51.0,55.0,57.0,53.0
1706614721585234132,0,51.0,56.0,57.0,51.0
1706614721616267360,0,52.0,57.0,56.0,51.0
1706614721648457997,0,53.0,58.0,56.0,51.0
1706614721678519229,0,53.0,58.0,56.0,52.0
1706614721710825753,0,52.0,58.0,58.0,52.0
1706614721742815465,0,53.0,58.0,58.0,52.0
1706614721773443439,0,53.0,58.0,58.0,51.0
1706614721804764240,0,54.0,57.0,57.0,52.0
1706614721835694503,0,54.0,57.0,56.0,52.0
1706614721866659240,0,53.0,57.0,56.0,52.0
1706614721898252004,0,52.0,57.0,57.0,52.0
1706614721929519870,0,52.0,58.0,56.0,51.0
1706614721960930070,0,53.0,58.0,57.0,50.0
1706614721992190101,0,54.0,58.0,57.0,49.0
1706614722022882943,0,55.0,58.0,58.0,49.0
1706614722053817383,0,55.0,59.0,57.0,49.0
1706614722084189220,0,53.0,60.0,57.0,50.0
1706614722115456809,0,53.0,60.0,56.0,51.0
1706614722147332070,0,52.0,59.0,57.0,51.0
1706614722177207385,0,52.0,58.0,57.0,50.0
1706614722208613426,0,52.0,55.0,60.0,49.0
1706614722239421008,0,52.0,52.0,61.0,50.0
1706614722270160859,0,52.0,51.0,61.0,51.0
1706614722301736500,0,52.0,49.0,60.0,52.0
1706614722332557391,0,51.0,51.0,61.0,52.0
1706614722364044880,0,51.0,51.0,62.0,52.0
1706614722395230180,0,50.0,54.0,63.0,50.0
1706614722426859900,0,51.0,53.0,60.0,50.0
1706614722458937231,0,49.0,53.0,59.0,49.0
1706614722489226262,0,50.0,54.0,59.0,48.0
1706614722520435297,0,50.0,56.0,60.0,48.0
1706614722552627531,0,50.0,56.0,62.0,46.0
1706614722582254529,0,50.0,54.0,63.0,48.0
1706614722614291814,0,50.0,54.0,64.0,49.0
1706614722645610444,0,50.0,54.0,65.0,51.0
1706614722676236715,0,50.0,54.0,64.0,50.0
1706614722706941195,0,49.0,53.0,64.0,50.0
1706614722738409471,0,48.0,54.0,63.0,51.0
1706614722772648496,0,49.0,53.0,62.0,50.0
1706614722800447679,0,50.0,54.0,62.0,50.0
1706614722833862617,0,50.0,54.0,63.0,51.0
1706614722862361268,0,49.0,54.0,62.0,50.0
1706614722893230113,0,48.0,53.0,63.0,51.0
1706614722925245572,0,49.0,53.0,63.0,48.0
1706614722956266262,0,49.0,53.0,65.0,49.0
1706614722987891890,0,49.0,54.0,64.0,47.0
1706614723017953654,0,50.0,55.0,64.0,49.0
1706614723051444213,0,50.0,55.0,63.0,49.0
1706614723081395065,0,50.0,55.0,62.0,50.0
1706614723110613569,0,50.0,57.0,61.0,47.0
1706614723141686442,0,52.0,58.0,61.0,47.0
1706614723172930911,0,53.0,57.0,61.0,47.0
1706614723203869240,0,53.0,56.0,61.0,48.0
1706614723234742585,0,53.0,56.0,62.0,49.0
1706614723265699365,0,51.0,56.0,65.0,51.0
1706614723297559878,0,51.0,54.0,68.0,52.0
1706614723328254901,0,51.0,53.0,68.0,52.0
1706614723361455605,0,51.0,51.0,66.0,53.0
1706614723392116616,0,51.0,50.0,64.0,52.0
1706614723423219771,0,51.0,52.0,63.0,52.0
1706614723454318029,0,52.0,51.0,64.0,52.0
1706614723484089935,0,54.0,53.0,64.0,52.0
1706614723517492849,0,55.0,52.0,63.0,51.0
1706614723547227717,0,54.0,53.0,63.0,50.0
1706614723577118708,0,53.0,52.0,64.0,51.0
1706614723609105535,0,53.0,52.0,64.0,52.0
1706614723639709652,0,53.0,52.0,66.0,54.0
1706614723671473855,0,54.0,52.0,68.0,53.0
1706614723702407835,0,53.0,52.0,70.0,51.0
1706614723734217619,0,54.0,52.0,67.0,51.0
1706614723765321408,0,54.0,52.0,66.0,52.0
1706614723795407827,0,53.0,52.0,68.0,53.0
1706614723826883676,0,53.0,51.0,72.0,52.0
1706614723857978882,0,53.0,50.0,73.0,52.0
1706614723890371112,0,54.0,51.0,73.0,52.0
1706614723920360158,0,52.0,52.0,73.0,52.0
1706614723951119503,0,51.0,52.0,72.0,53.0
1706614723982867276,0,51.0,52.0,73.0,55.0
1706614724013286533,0,52.0,51.0,72.0,56.0
1706614724045965728,0,51.0,52.0,72.0,55.0
1706614724075033614,0,51.0,52.0,72.0,53.0
1706614724106635442,0,51.0,51.0,72.0,51.0
1706614724138742080,0,51.0,50.0,75.0,51.0
1706614724170563389,0,51.0,49.0,75.0,51.0
1706614724200287881,0,50.0,51.0,75.0,50.0
1706614724231442047,0,51.0,52.0,72.0,50.0
1706614724261185540,0,50.0,52.0,69.0,49.0
1706614724292032909,0,51.0,52.0,68.0,51.0
1706614724323157103,0,50.0,52.0,69.0,53.0
1706614724353700272,0,51.0,52.0,73.0,53.0
1706614724384922978,0,52.0,54.0,71.0,53.0
1706614724416096437,0,52.0,53.0,73.0,52.0
1706614724448531729,0,51.0,53.0,72.0,51.0
1706614724479634013,0,51.0,51.0,72.0,50.0
1706614724511199393,0,50.0,52.0,69.0,50.0
1706614724541998987,0,51.0,51.0,68.0,49.0
1706614724572319069,0,51.0,50.0,68.0,48.0
1706614724603924565,0,51.0,50.0,70.0,49.0
1706614724636972844,0,51.0,51.0,69.0,50.0
1706614724667952373,0,51.0,51.0,70.0,51.0
1706614724696433430,0,51.0,53.0,68.0,50.0
1706614724728936540,0,51.0,54.0,69.0,50.0
1706614724758336871,0,51.0,54.0,68.0,49.0
1706614724788816923,0,51.0,53.0,69.0,48.0
1706614724820258355,0,51.0,53.0,71.0,48.0
1706614724851130793,0,51.0,54.0,73.0,47.0
1706614724882708534,0,51.0,54.0,74.0,47.0
1706614724913457114,0,51.0,54.0,75.0,47.0
1706614724945081675,0,51.0,55.0,76.0,47.0
1706614724977046730,0,52.0,57.0,78.0,47.0
1706614725007619357,0,52.0,58.0,80.0,46.0
1706614725039140761,0,53.0,59.0,82.0,45.0
1706614725069714902,0,52.0,61.0,83.0,44.0
1706614725100217453,0,52.0,62.0,84.0,43.0
1706614725131785439,0,51.0,64.0,83.0,44.0
1706614725162131964,0,51.0,65.0,83.0,44.0
1706614725192906810,0,51.0,66.0,82.0,46.0
1706614725225150848,0,52.0,64.0,82.0,46.0
1706614725256998811,0,51.0,62.0,82.0,46.0
1706614725287140826,0,52.0,59.0,81.0,47.0
1706614725321343220,0,52.0,56.0,78.0,49.0
1706614725350372935,0,52.0,55.0,75.0,51.0
1706614725379519052,0,51.0,54.0,73.0,53.0
1706614725410059987,0,51.0,54.0,73.0,54.0
1706614725441140809,0,50.0,53.0,73.0,54.0
1706614725472421937,0,49.0,52.0,71.0,52.0
1706614725503550712,0,49.0,53.0,70.0,50.0
1706614725534063935,0,49.0,54.0,69.0,49.0
1706614725565160202,0,51.0,57.0,71.0,47.0
1706614725597052023,0,52.0,59.0,73.0,47.0
1706614725628581537,0,52.0,63.0,75.0,45.0
1706614725660754757,0,51.0,70.0,75.0,46.0
1706614725691121869,0,51.0,79.0,74.0,46.0
1706614725722311928,0,51.0,87.0,75.0,47.0
1706614725753256624,0,51.0,91.0,76.0,46.0
1706614725783191628,0,50.0,92.0,78.0,45.0
1706614725815848865,0,49.0,90.0,76.0,46.0
1706614725846012663,0,49.0,86.0,76.0,47.0
1706614725876517855,0,50.0,81.0,76.0,49.0
1706614725907995947,0,51.0,76.0,78.0,48.0
1706614725939177356,0,52.0,72.0,78.0,45.0
1706614725970630204,0,51.0,71.0,77.0,45.0
1706614726001752477,0,50.0,69.0,76.0,44.0
1706614726033377724,0,51.0,69.0,76.0,45.0
1706614726063375136,0,51.0,68.0,77.0,46.0
1706614726094830373,0,51.0,71.0,78.0,47.0
1706614726125750942,0,50.0,73.0,80.0,47.0
1706614726156876583,0,50.0,75.0,80.0,47.0
1706614726188535116,0,49.0,76.0,79.0,48.0
1706614726218371644,0,49.0,78.0,78.0,48.0
1706614726250096857,0,49.0,79.0,79.0,48.0
1706614726280520319,0,49.0,80.0,80.0,47.0
1706614726311958464,0,49.0,78.0,80.0,48.0
1706614726342760539,0,49.0,77.0,80.0,49.0
1706614726373119620,0,50.0,75.0,79.0,51.0
1706614726404425536,0,51.0,75.0,79.0,52.0
1706614726435666012,0,51.0,75.0,77.0,50.0
1706614726468340572,0,50.0,73.0,76.0,48.0
1706614726497254389,0,49.0,70.0,71.0,47.0
1706614726529281973,0,49.0,67.0,69.0,47.0
1706614726560751020,0,50.0,63.0,68.0,48.0
1706614726590254052,0,51.0,61.0,69.0,48.0
1706614726621752490,0,50.0,58.0,71.0,47.0
1706614726653124251,0,50.0,57.0,72.0,48.0
1706614726683242597,0,50.0,56.0,72.0,46.0
1706614726714669213,0,50.0,56.0,71.0,45.0
1706614726745181411,0,50.0,59.0,71.0,44.0
1706614726776444053,0,49.0,60.0,71.0,44.0
1706614726807720122,0,50.0,61.0,73.0,45.0
1706614726838273003,0,51.0,63.0,74.0,47.0
1706614726870172509,0,52.0,64.0,75.0,46.0
1706614726901026677,0,53.0,67.0,75.0,49.0
1706614726931943212,0,52.0,68.0,75.0,46.0
1706614726962794294,0,51.0,71.0,75.0,46.0
1706614726994149999,0,51.0,72.0,75.0,43.0
1706614727025534949,0,51.0,73.0,75.0,44.0
1706614727056251312,0,51.0,74.0,75.0,45.0
1706614727086694646,0,52.0,77.0,76.0,47.0
1706614727116794590,0,52.0,76.0,78.0,48.0
1706614727148299408,0,52.0,76.0,77.0,48.0
1706614727180592155,0,52.0,73.0,77.0,47.0
1706614727211501645,0,52.0,73.0,76.0,47.0
1706614727242217509,0,52.0,72.0,76.0,47.0
1706614727274076255,0,51.0,73.0,75.0,48.0
1706614727304331871,0,50.0,74.0,76.0,48.0
1706614727334967951,0,51.0,74.0,77.0,48.0
1706614727365752984,0,52.0,74.0,77.0,47.0
1706614727397346466,0,53.0,73.0,77.0,47.0
1706614727428709859,0,52.0,72.0,78.0,47.0
1706614727459268922,0,51.0,73.0,78.0,48.0
1706614727490951558,0,52.0,73.0,78.0,48.0
1706614727520702902,0,52.0,74.0,78.0,47.0
1706614727552462611,0,52.0,73.0,78.0,46.0
1706614727583417963,0,52.0,72.0,79.0,47.0
1706614727614021653,0,52.0,72.0,79.0,47.0
1706614727646079167,0,53.0,72.0,79.0,47.0
1706614727675507795,0,53.0,72.0,78.0,46.0
1706614727705975820,0,53.0,72.0,78.0,47.0
1706614727738589349,0,53.0,72.0,78.0,48.0
1706614727768996958,0,53.0,72.0,78.0,49.0
1706614727802291619,0,53.0,72.0,79.0,50.0
1706614727831470523,0,53.0,72.0,79.0,49.0
1706614727862131808,0,54.0,71.0,78.0,48.0
1706614727893200111,0,54.0,72.0,77.0,47.0
1706614727925352481,0,55.0,71.0,76.0,47.0
1706614727955040257,0,55.0,71.0,77.0,48.0
1706614727985740695,0,54.0,71.0,77.0,48.0
1706614728017846045,0,55.0,71.0,77.0,48.0
1706614728048028479,0,55.0,70.0,78.0,48.0
1706614728079687277,0,56.0,70.0,78.0,49.0
1706614728109968352,0,55.0,70.0,78.0,50.0
1706614728140804114,0,54.0,70.0,78.0,50.0
1706614728172785321,0,53.0,71.0,78.0,50.0
1706614728202777449,0,54.0,71.0,78.0,51.0
1706614728234314821,0,55.0,71.0,78.0,50.0
1706614728265134378,0,55.0,71.0,77.0,50.0
1706614728295782246,0,55.0,71.0,77.0,50.0
1706614728328066971,0,55.0,72.0,78.0,52.0
1706614728358701992,0,54.0,72.0,78.0,53.0
1706614728388906420,0,54.0,72.0,78.0,53.0
1706614728419861490,0,54.0,70.0,78.0,52.0
1706614728451103965,0,54.0,70.0,78.0,54.0
1706614728481910809,0,53.0,70.0,78.0,53.0
1706614728513472018,0,53.0,71.0,77.0,53.0
1706614728543999927,0,52.0,71.0,78.0,51.0
1706614728575452033,0,52.0,71.0,78.0,50.0
1706614728605730297,0,51.0,71.0,78.0,51.0
1706614728636649996,0,52.0,70.0,77.0,51.0
1706614728667758761,0,51.0,70.0,78.0,52.0
1706614728698325495,0,51.0,70.0,78.0,51.0
1706614728730388876,0,51.0,71.0,79.0,51.0
1706614728760686378,0,51.0,72.0,78.0,50.0
1706614728791637620,0,52.0,71.0,78.0,49.0
