%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706609523680169033,0,87.0,94.0,86.0,87.0
1706609523711379577,0,87.0,93.0,86.0,88.0
1706609523743298738,0,87.0,94.0,86.0,88.0
1706609523773183774,0,88.0,94.0,86.0,88.0
1706609523802804687,0,88.0,95.0,85.0,87.0
1706609523834137901,0,89.0,94.0,85.0,87.0
1706609523865990635,0,88.0,94.0,85.0,87.0
1706609523896519268,0,88.0,94.0,85.0,88.0
1706609523927544475,0,87.0,94.0,86.0,88.0
1706609523958917515,0,87.0,94.0,86.0,88.0
1706609523989271927,0,88.0,94.0,86.0,88.0
1706609524020595063,0,89.0,94.0,87.0,87.0
1706609524050590557,0,89.0,94.0,86.0,88.0
1706609524082185904,0,88.0,95.0,85.0,88.0
1706609524112604881,0,88.0,94.0,85.0,89.0
1706609524143446581,0,88.0,94.0,85.0,87.0
1706609524174661698,0,88.0,94.0,86.0,88.0
1706609524205173823,0,88.0,95.0,85.0,88.0
1706609524235785661,0,89.0,94.0,85.0,89.0
1706609524267092836,0,89.0,95.0,85.0,87.0
1706609524296773821,0,89.0,95.0,86.0,88.0
1706609524328412978,0,88.0,96.0,86.0,87.0
1706609524359499928,0,88.0,93.0,87.0,87.0
1706609524392887902,0,88.0,93.0,86.0,86.0
1706609524420228739,0,89.0,93.0,86.0,87.0
1706609524450954704,0,89.0,93.0,85.0,87.0
1706609524482995685,0,89.0,94.0,85.0,87.0
1706609524513518820,0,88.0,93.0,85.0,87.0
1706609524543704971,0,87.0,94.0,85.0,88.0
1706609524575733202,0,87.0,94.0,86.0,87.0
1706609524605451485,0,87.0,94.0,86.0,87.0
1706609524636400383,0,88.0,95.0,86.0,87.0
1706609524667361173,0,88.0,95.0,86.0,87.0
1706609524698670534,0,88.0,96.0,86.0,87.0
1706609524728919344,0,89.0,96.0,86.0,88.0
1706609524759797677,0,90.0,95.0,87.0,88.0
1706609524790455519,0,90.0,95.0,87.0,88.0
1706609524821543737,0,89.0,94.0,87.0,88.0
1706609524852090229,0,88.0,94.0,86.0,88.0
1706609524883799558,0,88.0,94.0,86.0,89.0
1706609524914173880,0,88.0,94.0,85.0,89.0
1706609524947230080,0,89.0,93.0,85.0,88.0
1706609524975962756,0,90.0,93.0,87.0,87.0
1706609525007276137,0,89.0,94.0,87.0,87.0
1706609525038013448,0,89.0,95.0,87.0,87.0
1706609525068291048,0,88.0,94.0,85.0,87.0
1706609525099562555,0,88.0,94.0,85.0,87.0
1706609525130637071,0,88.0,93.0,84.0,87.0
1706609525160717455,0,88.0,92.0,86.0,87.0
1706609525193230074,0,88.0,92.0,85.0,87.0
1706609525223126165,0,89.0,93.0,85.0,87.0
1706609525253868864,0,88.0,94.0,84.0,88.0
1706609525284784555,0,88.0,95.0,85.0,87.0
1706609525315284667,0,88.0,95.0,85.0,85.0
1706609525346440375,0,88.0,95.0,85.0,84.0
1706609525377508050,0,88.0,94.0,86.0,86.0
1706609525408291087,0,87.0,94.0,86.0,88.0
1706609525439256948,0,88.0,94.0,86.0,89.0
1706609525470497206,0,88.0,95.0,85.0,88.0
1706609525500389339,0,88.0,95.0,86.0,87.0
1706609525531575319,0,88.0,95.0,84.0,87.0
1706609525563045947,0,88.0,95.0,85.0,87.0
1706609525592568299,0,88.0,96.0,85.0,88.0
1706609525624485806,0,88.0,96.0,86.0,88.0
1706609525654890512,0,89.0,95.0,86.0,88.0
1706609525685573915,0,89.0,94.0,85.0,88.0
1706609525717225501,0,88.0,95.0,85.0,88.0
1706609525749087941,0,87.0,95.0,85.0,88.0
1706609525777710750,0,88.0,95.0,85.0,87.0
1706609525808794836,0,88.0,93.0,85.0,87.0
1706609525840793477,0,88.0,93.0,86.0,86.0
1706609525870804237,0,88.0,93.0,87.0,89.0
1706609525901653805,0,88.0,93.0,86.0,89.0
1706609525932485748,0,87.0,93.0,85.0,90.0
1706609525962857705,0,87.0,94.0,85.0,88.0
1706609525993875076,0,87.0,94.0,85.0,87.0
1706609526024671901,0,89.0,93.0,85.0,87.0
1706609526055549158,0,89.0,92.0,85.0,87.0
1706609526086590290,0,89.0,92.0,85.0,87.0
1706609526118327241,0,88.0,92.0,86.0,87.0
1706609526148266458,0,88.0,91.0,86.0,88.0
1706609526179357385,0,88.0,91.0,84.0,88.0
1706609526210745962,0,88.0,92.0,85.0,88.0
1706609526240855081,0,88.0,92.0,84.0,87.0
1706609526271865833,0,89.0,93.0,84.0,88.0
1706609526302191224,0,88.0,92.0,85.0,88.0
1706609526334143789,0,87.0,93.0,86.0,88.0
1706609526364541246,0,87.0,93.0,87.0,87.0
1706609526395434920,0,87.0,93.0,85.0,87.0
1706609526425995225,0,88.0,92.0,83.0,87.0
1706609526457752770,0,87.0,93.0,83.0,88.0
1706609526488299303,0,86.0,94.0,85.0,87.0
1706609526519254805,0,85.0,95.0,86.0,88.0
1706609526550611525,0,85.0,94.0,87.0,87.0
1706609526579929223,0,85.0,94.0,87.0,87.0
1706609526611623072,0,85.0,95.0,90.0,86.0
1706609526642867966,0,86.0,94.0,88.0,87.0
1706609526674555366,0,86.0,94.0,87.0,87.0
1706609526704666447,0,85.0,93.0,87.0,87.0
1706609526734185526,0,86.0,94.0,87.0,88.0
1706609526765095255,0,86.0,94.0,88.0,89.0
1706609526795684688,0,86.0,94.0,87.0,90.0
1706609526826890429,0,85.0,93.0,89.0,90.0
1706609526861081113,0,85.0,93.0,89.0,92.0
1706609526890012246,0,84.0,93.0,90.0,91.0
1706609526920926954,0,83.0,93.0,88.0,91.0
1706609526950668119,0,84.0,94.0,87.0,89.0
1706609526982838476,0,84.0,95.0,84.0,91.0
1706609527012986715,0,84.0,96.0,83.0,89.0
1706609527043443687,0,84.0,96.0,83.0,89.0
1706609527074847306,0,84.0,95.0,84.0,86.0
1706609527104867814,0,85.0,94.0,85.0,87.0
1706609527135601660,0,85.0,93.0,85.0,87.0
1706609527167418042,0,85.0,93.0,83.0,89.0
1706609527197423940,0,85.0,93.0,84.0,90.0
1706609527228395042,0,85.0,93.0,83.0,91.0
1706609527259536026,0,85.0,94.0,83.0,90.0
1706609527290065328,0,86.0,93.0,81.0,90.0
1706609527321723637,0,85.0,91.0,80.0,88.0
1706609527351310630,0,85.0,91.0,77.0,89.0
1706609527383488412,0,85.0,90.0,77.0,90.0
1706609527414903651,0,85.0,91.0,75.0,92.0
1706609527443873537,0,85.0,90.0,76.0,91.0
1706609527476260475,0,84.0,89.0,75.0,91.0
1706609527506396984,0,84.0,88.0,72.0,88.0
1706609527536771862,0,84.0,87.0,69.0,88.0
1706609527566940664,0,84.0,89.0,66.0,87.0
1706609527597690261,0,84.0,89.0,64.0,88.0
1706609527630419206,0,82.0,92.0,62.0,87.0
1706609527660681569,0,81.0,91.0,61.0,87.0
1706609527690659753,0,81.0,91.0,59.0,87.0
1706609527721943401,0,82.0,90.0,57.0,88.0
1706609527752646795,0,86.0,90.0,55.0,89.0
1706609527783350981,0,89.0,90.0,54.0,89.0
1706609527814214917,0,92.0,90.0,52.0,89.0
1706609527845560286,0,94.0,91.0,52.0,88.0
1706609527877616243,0,96.0,91.0,52.0,87.0
1706609527907118841,0,97.0,90.0,54.0,87.0
1706609527937713416,0,98.0,89.0,55.0,87.0
1706609527968026000,0,97.0,88.0,55.0,88.0
1706609528000356375,0,96.0,88.0,54.0,86.0
1706609528030576042,0,96.0,89.0,53.0,87.0
1706609528061137180,0,95.0,88.0,52.0,86.0
1706609528091551014,0,95.0,88.0,54.0,87.0
1706609528123123921,0,94.0,86.0,54.0,87.0
1706609528153345733,0,94.0,86.0,55.0,86.0
1706609528184883201,0,94.0,85.0,54.0,85.0
1706609528215231767,0,93.0,85.0,53.0,85.0
1706609528246342772,0,92.0,86.0,52.0,85.0
1706609528276728915,0,92.0,87.0,50.0,85.0
1706609528307613748,0,93.0,88.0,52.0,84.0
1706609528339737185,0,92.0,88.0,52.0,83.0
1706609528370082272,0,92.0,88.0,52.0,83.0
1706609528401297705,0,93.0,88.0,51.0,82.0
1706609528431192895,0,93.0,87.0,52.0,82.0
1706609528462560394,0,93.0,87.0,52.0,82.0
1706609528492706882,0,92.0,88.0,52.0,83.0
1706609528523815464,0,93.0,88.0,54.0,83.0
1706609528554997397,0,92.0,88.0,56.0,83.0
1706609528585118098,0,93.0,88.0,56.0,84.0
1706609528617434672,0,92.0,89.0,56.0,85.0
1706609528647207104,0,92.0,89.0,55.0,85.0
1706609528678375025,0,91.0,90.0,55.0,86.0
1706609528709929002,0,92.0,88.0,55.0,85.0
1706609528739536033,0,93.0,87.0,56.0,84.0
1706609528769968297,0,93.0,86.0,56.0,84.0
1706609528800965242,0,92.0,86.0,55.0,84.0
1706609528831841138,0,90.0,87.0,54.0,83.0
1706609528863372102,0,89.0,87.0,52.0,81.0
1706609528893561704,0,89.0,87.0,52.0,80.0
1706609528925688139,0,90.0,87.0,52.0,78.0
1706609528955742707,0,91.0,88.0,53.0,80.0
1706609528986855759,0,92.0,88.0,53.0,81.0
1706609529018574202,0,91.0,88.0,53.0,84.0
1706609529048612940,0,92.0,87.0,53.0,84.0
1706609529080051697,0,91.0,88.0,52.0,85.0
1706609529110051622,0,93.0,86.0,54.0,85.0
1706609529140949083,0,94.0,87.0,53.0,86.0
1706609529172107789,0,96.0,86.0,53.0,84.0
1706609529202805169,0,96.0,88.0,50.0,85.0
1706609529233219410,0,96.0,85.0,50.0,84.0
1706609529264065868,0,96.0,83.0,51.0,84.0
1706609529295585873,0,95.0,83.0,51.0,84.0
1706609529328973442,0,93.0,85.0,52.0,85.0
1706609529355918157,0,91.0,85.0,53.0,85.0
1706609529387310668,0,91.0,83.0,55.0,86.0
1706609529419228566,0,91.0,82.0,56.0,87.0
1706609529449257890,0,91.0,84.0,56.0,88.0
1706609529480648323,0,91.0,85.0,55.0,88.0
1706609529511416166,0,89.0,85.0,55.0,87.0
1706609529542002597,0,88.0,83.0,55.0,86.0
1706609529572484125,0,89.0,83.0,56.0,87.0
1706609529604950792,0,89.0,84.0,55.0,87.0
1706609529634728763,0,90.0,85.0,56.0,86.0
1706609529665178903,0,89.0,84.0,56.0,86.0
1706609529697534607,0,90.0,83.0,57.0,88.0
1706609529726809252,0,90.0,84.0,55.0,88.0
1706609529757061035,0,90.0,82.0,54.0,87.0
1706609529788744691,0,89.0,81.0,53.0,86.0
1706609529818642622,0,90.0,81.0,54.0,85.0
1706609529851229101,0,90.0,82.0,54.0,85.0
1706609529880320753,0,90.0,84.0,55.0,85.0
1706609529911901479,0,90.0,84.0,54.0,85.0
1706609529943288431,0,90.0,84.0,55.0,84.0
1706609529973700281,0,90.0,84.0,54.0,84.0
1706609530006904734,0,90.0,84.0,54.0,85.0
1706609530035729606,0,90.0,84.0,53.0,86.0
1706609530066564354,0,89.0,85.0,53.0,86.0
1706609530097675655,0,89.0,85.0,54.0,86.0
1706609530127939566,0,89.0,84.0,56.0,87.0
1706609530160005149,0,89.0,84.0,57.0,87.0
1706609530190944777,0,89.0,84.0,56.0,87.0
1706609530220451713,0,89.0,85.0,55.0,86.0
1706609530250982741,0,90.0,85.0,55.0,87.0
1706609530282383210,0,90.0,85.0,55.0,86.0
1706609530313436692,0,89.0,83.0,55.0,86.0
1706609530344066500,0,89.0,83.0,55.0,85.0
1706609530375703150,0,90.0,84.0,56.0,86.0
1706609530405700916,0,90.0,84.0,57.0,86.0
1706609530436543458,0,90.0,84.0,57.0,85.0
1706609530467016712,0,89.0,84.0,56.0,84.0
1706609530497683926,0,89.0,84.0,55.0,85.0
1706609530529655592,0,89.0,84.0,55.0,86.0
1706609530560313673,0,89.0,84.0,55.0,87.0
1706609530590508762,0,89.0,84.0,56.0,87.0
1706609530622090247,0,89.0,84.0,55.0,87.0
1706609530654498471,0,89.0,84.0,55.0,87.0
1706609530683201260,0,89.0,86.0,56.0,87.0
1706609530714604096,0,89.0,86.0,56.0,88.0
1706609530745254219,0,89.0,85.0,57.0,87.0
1706609530775134686,0,90.0,83.0,56.0,86.0
1706609530805759426,0,90.0,84.0,57.0,86.0
1706609530839077396,0,91.0,84.0,56.0,88.0
1706609530869403119,0,90.0,84.0,56.0,88.0
1706609530899333900,0,89.0,85.0,55.0,88.0
1706609530929975735,0,90.0,85.0,55.0,87.0
1706609530961493672,0,90.0,85.0,54.0,87.0
1706609530991423583,0,90.0,84.0,54.0,86.0
1706609531022827686,0,89.0,84.0,53.0,86.0
1706609531054698376,0,89.0,84.0,53.0,86.0
1706609531084866049,0,89.0,84.0,52.0,87.0
1706609531116016250,0,90.0,84.0,54.0,87.0
1706609531147208692,0,91.0,85.0,55.0,87.0
1706609531177659290,0,92.0,85.0,57.0,88.0
1706609531208824333,0,91.0,85.0,56.0,88.0
1706609531238418934,0,90.0,85.0,56.0,87.0
1706609531270269656,0,90.0,84.0,55.0,87.0
1706609531301103845,0,90.0,84.0,55.0,86.0
1706609531331367981,0,90.0,83.0,56.0,85.0
1706609531362452670,0,90.0,84.0,56.0,85.0
1706609531393178782,0,90.0,83.0,55.0,86.0
1706609531423499607,0,90.0,84.0,55.0,86.0
1706609531455212429,0,90.0,85.0,55.0,87.0
1706609531485871131,0,89.0,84.0,55.0,86.0
1706609531516991125,0,89.0,84.0,55.0,84.0
1706609531548140723,0,89.0,84.0,55.0,84.0
1706609531579746263,0,89.0,85.0,56.0,84.0
1706609531608821520,0,89.0,86.0,55.0,86.0
1706609531639367349,0,89.0,86.0,55.0,88.0
1706609531671662866,0,89.0,85.0,56.0,87.0
1706609531700572551,0,90.0,85.0,56.0,87.0
1706609531731285481,0,90.0,84.0,56.0,85.0
1706609531762672352,0,91.0,83.0,56.0,85.0
1706609531795910157,0,90.0,84.0,55.0,84.0
1706609531825247662,0,90.0,83.0,55.0,86.0
1706609531856699205,0,90.0,84.0,55.0,86.0
1706609531887345386,0,90.0,83.0,55.0,87.0
1706609531917208733,0,89.0,84.0,55.0,86.0
1706609531948480990,0,90.0,84.0,55.0,87.0
1706609531978869383,0,90.0,84.0,54.0,87.0
1706609532009824082,0,91.0,84.0,55.0,88.0
1706609532040904880,0,89.0,84.0,55.0,89.0
1706609532072238953,0,89.0,85.0,56.0,89.0
1706609532102065808,0,89.0,84.0,56.0,87.0
1706609532134214135,0,91.0,83.0,56.0,86.0
1706609532164312624,0,91.0,83.0,56.0,85.0
1706609532194932397,0,91.0,84.0,56.0,86.0
1706609532225827578,0,91.0,85.0,55.0,87.0
1706609532256802018,0,90.0,86.0,55.0,88.0
1706609532287775685,0,91.0,85.0,55.0,88.0
1706609532317362382,0,92.0,84.0,56.0,87.0
1706609532349034788,0,92.0,84.0,56.0,85.0
1706609532378946274,0,92.0,83.0,55.0,85.0
1706609532410021735,0,90.0,84.0,55.0,85.0
1706609532441905928,0,91.0,85.0,55.0,86.0
1706609532475446885,0,90.0,85.0,56.0,87.0
1706609532502040563,0,90.0,85.0,56.0,88.0
1706609532534341760,0,90.0,84.0,56.0,87.0
1706609532565719959,0,89.0,83.0,56.0,87.0
1706609532596306319,0,89.0,84.0,55.0,86.0
1706609532626091873,0,89.0,84.0,55.0,86.0
1706609532656584324,0,90.0,85.0,56.0,85.0
1706609532687312355,0,90.0,84.0,57.0,86.0
1706609532718447196,0,90.0,83.0,57.0,86.0
1706609532749686445,0,89.0,83.0,55.0,87.0
1706609532780908275,0,89.0,82.0,55.0,87.0
1706609532811987374,0,90.0,83.0,55.0,86.0
1706609532843127233,0,90.0,83.0,56.0,87.0
1706609532874719230,0,91.0,84.0,57.0,86.0
1706609532905026307,0,91.0,83.0,57.0,88.0
1706609532935253062,0,91.0,83.0,57.0,88.0
1706609532966653262,0,90.0,83.0,56.0,87.0
1706609532998379657,0,90.0,84.0,55.0,86.0
1706609533027291282,0,91.0,84.0,55.0,86.0
1706609533058840803,0,91.0,84.0,55.0,87.0
1706609533089281514,0,91.0,85.0,55.0,88.0
1706609533121217711,0,89.0,85.0,56.0,89.0
1706609533152095979,0,89.0,85.0,56.0,88.0
1706609533183907286,0,89.0,84.0,55.0,89.0
1706609533215609950,0,90.0,85.0,55.0,89.0
1706609533243594031,0,90.0,85.0,57.0,88.0
1706609533276402519,0,89.0,84.0,57.0,87.0
1706609533305203198,0,90.0,82.0,57.0,87.0
1706609533337141216,0,90.0,82.0,57.0,86.0
1706609533367657992,0,91.0,83.0,57.0,86.0
1706609533397696288,0,92.0,84.0,57.0,86.0
1706609533430237555,0,90.0,84.0,56.0,87.0
1706609533459684573,0,89.0,84.0,56.0,88.0
1706609533491282008,0,89.0,83.0,57.0,87.0
1706609533522690197,0,90.0,84.0,56.0,87.0
1706609533552517331,0,90.0,85.0,56.0,86.0
1706609533583563986,0,90.0,85.0,55.0,86.0
1706609533614136808,0,90.0,84.0,57.0,87.0
1706609533644717364,0,91.0,84.0,57.0,86.0
1706609533676360278,0,90.0,83.0,58.0,87.0
1706609533708862957,0,91.0,84.0,57.0,86.0
