%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1705447377694758916,0,93.0,85.0,83.0,93.0
1705447377727256198,0,93.0,85.0,82.0,93.0
1705447377757036150,0,93.0,84.0,83.0,93.0
1705447377787846495,0,93.0,85.0,82.0,94.0
1705447377822448420,0,92.0,85.0,82.0,95.0
1705447377851102294,0,92.0,85.0,81.0,95.0
1705447377881282306,0,91.0,86.0,82.0,95.0
1705447377913033323,0,92.0,87.0,83.0,94.0
1705447377943554903,0,92.0,87.0,83.0,95.0
1705447377975013095,0,92.0,85.0,83.0,95.0
1705447378006143614,0,93.0,84.0,83.0,95.0
1705447378037631692,0,93.0,84.0,82.0,94.0
1705447378068993003,0,94.0,86.0,82.0,93.0
1705447378100156339,0,94.0,85.0,82.0,93.0
1705447378131589443,0,93.0,85.0,82.0,92.0
1705447378162825078,0,93.0,84.0,82.0,91.0
1705447378194717408,0,93.0,84.0,82.0,92.0
1705447378226879921,0,92.0,85.0,82.0,93.0
1705447378256175757,0,91.0,85.0,81.0,94.0
1705447378287720068,0,92.0,85.0,81.0,93.0
1705447378319976828,0,93.0,85.0,82.0,93.0
1705447378351236513,0,94.0,85.0,83.0,93.0
1705447378381151917,0,92.0,86.0,82.0,94.0
1705447378412722555,0,91.0,86.0,81.0,94.0
1705447378444009425,0,91.0,86.0,81.0,95.0
1705447378475299082,0,92.0,86.0,82.0,94.0
1705447378507058276,0,92.0,86.0,83.0,94.0
1705447378538015320,0,93.0,86.0,83.0,93.0
1705447378569897299,0,93.0,85.0,82.0,93.0
1705447378601081848,0,93.0,85.0,80.0,93.0
1705447378631336839,0,93.0,84.0,81.0,93.0
1705447378664555653,0,93.0,85.0,81.0,93.0
1705447378694612370,0,92.0,85.0,82.0,93.0
1705447378726403126,0,92.0,85.0,81.0,93.0
1705447378757164982,0,92.0,85.0,82.0,92.0
1705447378790826831,0,92.0,85.0,82.0,92.0
1705447378822983035,0,92.0,86.0,82.0,92.0
1705447378850671310,0,93.0,87.0,81.0,93.0
1705447378882470213,0,92.0,86.0,81.0,92.0
1705447378915262275,0,93.0,85.0,82.0,93.0
1705447378945182007,0,93.0,86.0,82.0,93.0
1705447378976267067,0,93.0,85.0,81.0,94.0
1705447379007978528,0,92.0,86.0,81.0,95.0
1705447379039215203,0,92.0,85.0,82.0,94.0
1705447379070926118,0,93.0,85.0,81.0,95.0
1705447379101224768,0,93.0,85.0,81.0,92.0
1705447379133003680,0,93.0,85.0,81.0,93.0
1705447379163861414,0,92.0,84.0,82.0,93.0
1705447379195666086,0,92.0,84.0,81.0,95.0
1705447379226450725,0,92.0,85.0,80.0,94.0
1705447379258148793,0,92.0,85.0,80.0,93.0
1705447379289679562,0,92.0,85.0,82.0,92.0
1705447379322160573,0,93.0,86.0,82.0,94.0
1705447379352559052,0,92.0,86.0,82.0,95.0
1705447379383806156,0,92.0,86.0,81.0,95.0
1705447379414508417,0,91.0,85.0,81.0,93.0
1705447379446014254,0,91.0,85.0,80.0,94.0
1705447379478809580,0,91.0,85.0,80.0,95.0
1705447379508269617,0,91.0,85.0,82.0,95.0
1705447379540433154,0,91.0,85.0,82.0,94.0
1705447379571146229,0,92.0,85.0,82.0,93.0
1705447379602305877,0,92.0,85.0,82.0,93.0
1705447379633764810,0,92.0,85.0,82.0,93.0
1705447379668053586,0,92.0,85.0,81.0,93.0
1705447379699543881,0,92.0,85.0,81.0,93.0
1705447379730344390,0,92.0,86.0,82.0,93.0
1705447379758323022,0,92.0,86.0,81.0,92.0
1705447379789941786,0,92.0,85.0,81.0,93.0
1705447379820726863,0,92.0,85.0,81.0,92.0
1705447379851729736,0,92.0,86.0,83.0,93.0
1705447379884004995,0,93.0,85.0,83.0,94.0
1705447379914502777,0,94.0,85.0,81.0,94.0
1705447379945853965,0,94.0,85.0,81.0,93.0
1705447379977126530,0,93.0,86.0,81.0,94.0
1705447380007875345,0,93.0,85.0,83.0,95.0
1705447380039906268,0,92.0,85.0,83.0,95.0
1705447380070943516,0,93.0,84.0,82.0,93.0
1705447380102777185,0,93.0,84.0,82.0,92.0
1705447380133225093,0,93.0,85.0,81.0,91.0
1705447380165283545,0,93.0,85.0,81.0,92.0
1705447380196831470,0,92.0,85.0,81.0,92.0
1705447380226867497,0,92.0,86.0,81.0,93.0
1705447380258211919,0,91.0,85.0,82.0,93.0
1705447380290210888,0,91.0,86.0,81.0,94.0
1705447380321143210,0,91.0,85.0,82.0,94.0
1705447380353004057,0,91.0,86.0,83.0,93.0
1705447380384029724,0,93.0,85.0,83.0,94.0
1705447380416586145,0,93.0,85.0,81.0,93.0
1705447380448070126,0,94.0,84.0,80.0,93.0
1705447380484636769,0,93.0,84.0,80.0,93.0
1705447380509579406,0,94.0,84.0,81.0,92.0
1705447380540938400,0,94.0,85.0,81.0,93.0
1705447380575991048,0,94.0,86.0,81.0,93.0
1705447380604355229,0,93.0,85.0,81.0,92.0
1705447380634439504,0,91.0,84.0,81.0,94.0
1705447380665307717,0,91.0,84.0,82.0,94.0
1705447380697550562,0,92.0,85.0,82.0,95.0
1705447380727625072,0,92.0,85.0,81.0,93.0
1705447380760451187,0,92.0,85.0,81.0,93.0
1705447380791257996,0,92.0,85.0,82.0,92.0
1705447380823644992,0,92.0,85.0,83.0,93.0
1705447380853248695,0,91.0,86.0,82.0,92.0
1705447380884952851,0,92.0,85.0,82.0,92.0
1705447380915796114,0,92.0,86.0,81.0,92.0
1705447380947249420,0,93.0,86.0,82.0,92.0
1705447380978481100,0,92.0,85.0,82.0,94.0
1705447381009444105,0,93.0,86.0,82.0,95.0
1705447381047174829,0,93.0,85.0,83.0,95.0
1705447381072015819,0,93.0,86.0,82.0,95.0
1705447381109696845,0,94.0,86.0,83.0,95.0
1705447381135137017,0,93.0,86.0,81.0,93.0
1705447381166436613,0,93.0,86.0,81.0,94.0
1705447381198174107,0,92.0,86.0,80.0,94.0
1705447381228185871,0,92.0,86.0,80.0,95.0
1705447381259832563,0,93.0,86.0,81.0,95.0
1705447381293908706,0,92.0,85.0,81.0,94.0
1705447381323989929,0,92.0,85.0,81.0,92.0
1705447381354218898,0,91.0,85.0,81.0,91.0
1705447381385875164,0,91.0,85.0,81.0,91.0
1705447381417270759,0,91.0,84.0,81.0,94.0
1705447381448816671,0,91.0,84.0,81.0,94.0
1705447381478750813,0,92.0,85.0,81.0,93.0
1705447381511643210,0,92.0,86.0,81.0,92.0
1705447381545271177,0,92.0,85.0,82.0,93.0
1705447381575385586,0,92.0,84.0,82.0,94.0
1705447381605525842,0,93.0,84.0,82.0,94.0
1705447381635412023,0,93.0,84.0,80.0,94.0
1705447381666808739,0,92.0,84.0,80.0,94.0
1705447381699670299,0,92.0,84.0,80.0,94.0
1705447381731100207,0,92.0,85.0,81.0,95.0
1705447381761664790,0,93.0,85.0,82.0,95.0
1705447381794658124,0,92.0,86.0,81.0,95.0
1705447381828487099,0,92.0,85.0,81.0,93.0
1705447381854941231,0,91.0,85.0,81.0,92.0
1705447381886171933,0,92.0,85.0,82.0,93.0
1705447381917113514,0,92.0,85.0,82.0,94.0
1705447381948637075,0,93.0,86.0,82.0,94.0
1705447381979964573,0,94.0,86.0,82.0,93.0
1705447382010681021,0,93.0,86.0,82.0,93.0
1705447382044923475,0,93.0,86.0,82.0,94.0
1705447382078485738,0,92.0,86.0,81.0,93.0
1705447382106356379,0,93.0,86.0,81.0,94.0
1705447382137809006,0,92.0,85.0,82.0,93.0
1705447382167051442,0,92.0,85.0,82.0,93.0
1705447382200467649,0,92.0,85.0,82.0,93.0
1705447382230275693,0,93.0,84.0,81.0,93.0
1705447382261969085,0,92.0,85.0,81.0,94.0
1705447382292711226,0,92.0,85.0,82.0,93.0
1705447382323387277,0,93.0,85.0,82.0,93.0
1705447382357660043,0,93.0,85.0,82.0,93.0
1705447382393459721,0,94.0,85.0,82.0,95.0
1705447382417528396,0,93.0,85.0,81.0,95.0
1705447382449316087,0,92.0,85.0,82.0,95.0
1705447382480461702,0,92.0,85.0,82.0,93.0
1705447382511965322,0,93.0,84.0,81.0,93.0
1705447382542119372,0,92.0,85.0,80.0,93.0
1705447382574139552,0,92.0,85.0,81.0,94.0
1705447382609457153,0,91.0,86.0,81.0,94.0
1705447382636520549,0,92.0,86.0,82.0,94.0
1705447382673684916,0,93.0,86.0,81.0,95.0
1705447382699511407,0,93.0,86.0,81.0,95.0
1705447382730153901,0,93.0,85.0,81.0,94.0
1705447382762489723,0,93.0,85.0,80.0,94.0
1705447382793790167,0,93.0,86.0,80.0,94.0
1705447382825470841,0,93.0,86.0,80.0,94.0
1705447382857041401,0,92.0,86.0,82.0,94.0
1705447382887939315,0,91.0,86.0,82.0,94.0
1705447382922148852,0,91.0,86.0,82.0,94.0
1705447382950196771,0,91.0,85.0,81.0,94.0
1705447382981046098,0,92.0,85.0,81.0,94.0
1705447383011960784,0,92.0,85.0,82.0,94.0
1705447383043645405,0,92.0,86.0,82.0,94.0
1705447383078033571,0,93.0,86.0,82.0,95.0
1705447383107295579,0,94.0,86.0,81.0,95.0
1705447383137443590,0,94.0,85.0,81.0,95.0
1705447383169731092,0,94.0,85.0,81.0,95.0
1705447383200555094,0,94.0,85.0,82.0,94.0
1705447383232033468,0,93.0,86.0,81.0,94.0
1705447383267508735,0,93.0,85.0,81.0,93.0
1705447383293422037,0,93.0,86.0,81.0,93.0
1705447383324225645,0,93.0,86.0,81.0,94.0
1705447383357410888,0,93.0,86.0,80.0,94.0
1705447383387544661,0,92.0,86.0,81.0,94.0
1705447383421441652,0,93.0,85.0,81.0,93.0
1705447383452248054,0,92.0,86.0,82.0,92.0
1705447383481824248,0,92.0,85.0,81.0,93.0
1705447383513177992,0,92.0,85.0,82.0,93.0
1705447383544806021,0,92.0,84.0,82.0,93.0
1705447383576858954,0,93.0,85.0,82.0,94.0
1705447383607774389,0,93.0,85.0,82.0,93.0
1705447383639259917,0,93.0,86.0,82.0,94.0
1705447383670619371,0,93.0,85.0,83.0,95.0
1705447383703656803,0,92.0,86.0,82.0,95.0
1705447383732986722,0,93.0,86.0,82.0,95.0
1705447383764147204,0,93.0,86.0,81.0,94.0
1705447383798457213,0,94.0,85.0,81.0,94.0
1705447383825840887,0,94.0,85.0,81.0,93.0
1705447383865238150,0,93.0,84.0,81.0,93.0
1705447383888631895,0,92.0,84.0,82.0,94.0
1705447383919868707,0,92.0,84.0,82.0,95.0
1705447383950966674,0,92.0,85.0,82.0,95.0
1705447383982327498,0,92.0,85.0,82.0,95.0
1705447384013409855,0,91.0,86.0,82.0,94.0
1705447384044446468,0,92.0,85.0,82.0,93.0
1705447384076264654,0,92.0,85.0,82.0,94.0
1705447384107581713,0,93.0,85.0,82.0,95.0
1705447384138961366,0,93.0,85.0,81.0,95.0
1705447384170221011,0,93.0,86.0,81.0,95.0
1705447384201318151,0,93.0,85.0,81.0,94.0
1705447384233561785,0,94.0,85.0,80.0,94.0
1705447384263653178,0,94.0,85.0,79.0,94.0
1705447384304824096,0,94.0,85.0,79.0,93.0
1705447384327275265,0,93.0,86.0,80.0,94.0
1705447384367041493,0,93.0,86.0,82.0,93.0
1705447384389842306,0,92.0,87.0,83.0,93.0
1705447384422484406,0,93.0,86.0,83.0,93.0
1705447384452237561,0,93.0,86.0,82.0,93.0
1705447384483603487,0,94.0,85.0,82.0,94.0
1705447384514735513,0,94.0,85.0,82.0,94.0
1705447384545252361,0,94.0,84.0,82.0,93.0
1705447384577266622,0,93.0,85.0,81.0,92.0
1705447384607908154,0,92.0,85.0,82.0,92.0
1705447384639082845,0,92.0,85.0,82.0,93.0
1705447384669797457,0,93.0,85.0,83.0,92.0
1705447384701483328,0,93.0,84.0,82.0,92.0
1705447384732891867,0,92.0,85.0,81.0,92.0
1705447384765016758,0,92.0,85.0,81.0,94.0
1705447384795753556,0,92.0,86.0,82.0,94.0
1705447384827363511,0,93.0,85.0,82.0,93.0
1705447384859018880,0,92.0,85.0,81.0,93.0
1705447384891517164,0,92.0,85.0,81.0,93.0
1705447384924183616,0,91.0,86.0,81.0,94.0
1705447384956715583,0,92.0,86.0,81.0,93.0
1705447384984421702,0,93.0,86.0,82.0,94.0
1705447385015931632,0,93.0,86.0,81.0,95.0
1705447385046115859,0,93.0,86.0,81.0,95.0
1705447385077344403,0,91.0,86.0,81.0,94.0
1705447385110123992,0,92.0,85.0,81.0,94.0
1705447385139665358,0,92.0,85.0,81.0,94.0
1705447385171649038,0,92.0,84.0,80.0,94.0
1705447385205124192,0,92.0,84.0,81.0,92.0
1705447385234350809,0,92.0,84.0,82.0,94.0
1705447385267000739,0,93.0,85.0,82.0,93.0
1705447385297353769,0,93.0,85.0,81.0,94.0
1705447385329590038,0,93.0,84.0,82.0,93.0
1705447385359648146,0,92.0,84.0,81.0,94.0
1705447385391587451,0,92.0,84.0,82.0,93.0
1705447385422035374,0,93.0,85.0,81.0,91.0
1705447385456016826,0,92.0,85.0,81.0,91.0
1705447385484151340,0,92.0,85.0,81.0,92.0
1705447385516264608,0,92.0,85.0,82.0,92.0
1705447385547447602,0,93.0,85.0,82.0,92.0
1705447385577569792,0,94.0,84.0,81.0,92.0
1705447385611351926,0,94.0,84.0,81.0,93.0
1705447385640651708,0,93.0,85.0,80.0,93.0
1705447385671408891,0,92.0,85.0,80.0,93.0
1705447385704769165,0,91.0,85.0,80.0,92.0
1705447385734569215,0,92.0,85.0,80.0,92.0
1705447385766409581,0,93.0,85.0,81.0,93.0
1705447385799482910,0,93.0,86.0,81.0,93.0
1705447385829233556,0,93.0,85.0,81.0,94.0
1705447385864893033,0,92.0,85.0,81.0,92.0
1705447385898030224,0,92.0,85.0,82.0,93.0
1705447385922608031,0,92.0,85.0,81.0,92.0
1705447385966508122,0,91.0,85.0,82.0,93.0
1705447385984839154,0,92.0,85.0,81.0,92.0
1705447386016980084,0,92.0,85.0,82.0,94.0
1705447386047136524,0,93.0,85.0,82.0,93.0
1705447386078419357,0,93.0,85.0,82.0,94.0
1705447386109896784,0,92.0,85.0,82.0,93.0
1705447386141391246,0,92.0,84.0,81.0,94.0
1705447386174575931,0,93.0,85.0,82.0,94.0
1705447386205040170,0,93.0,86.0,82.0,94.0
1705447386235756532,0,93.0,87.0,82.0,93.0
1705447386266188416,0,93.0,87.0,82.0,94.0
1705447386300101205,0,93.0,86.0,82.0,94.0
1705447386329159080,0,93.0,85.0,82.0,95.0
1705447386359968767,0,93.0,86.0,82.0,95.0
1705447386393627339,0,93.0,86.0,81.0,93.0
1705447386424933887,0,93.0,85.0,81.0,94.0
1705447386454987606,0,94.0,85.0,81.0,92.0
1705447386485458642,0,93.0,85.0,81.0,94.0
1705447386516820795,0,93.0,85.0,81.0,94.0
1705447386549205451,0,92.0,85.0,81.0,94.0
1705447386582002111,0,93.0,86.0,81.0,93.0
1705447386611055049,0,93.0,86.0,82.0,92.0
1705447386642284252,0,93.0,86.0,82.0,92.0
1705447386673329547,0,92.0,85.0,81.0,93.0
1705447386703993555,0,92.0,84.0,80.0,93.0
1705447386736013722,0,92.0,84.0,80.0,93.0
1705447386777173663,0,92.0,85.0,81.0,94.0
1705447386797855578,0,92.0,86.0,81.0,95.0
1705447386834191119,0,93.0,85.0,81.0,95.0
1705447386862042660,0,92.0,85.0,82.0,94.0
1705447386893457349,0,93.0,85.0,82.0,93.0
1705447386923713946,0,93.0,85.0,83.0,93.0
1705447386954970807,0,93.0,86.0,82.0,93.0
1705447386986370935,0,93.0,86.0,82.0,93.0
1705447387018107767,0,93.0,84.0,81.0,93.0
1705447387050891023,0,93.0,84.0,81.0,93.0
1705447387080390434,0,93.0,85.0,80.0,94.0
1705447387111780805,0,92.0,85.0,81.0,94.0
1705447387142631233,0,91.0,85.0,82.0,93.0
1705447387173850035,0,91.0,84.0,83.0,94.0
1705447387205884695,0,92.0,84.0,82.0,95.0
1705447387237066165,0,92.0,83.0,80.0,95.0
1705447387268148776,0,92.0,84.0,80.0,94.0
1705447387299052615,0,92.0,85.0,81.0,94.0
1705447387330737434,0,92.0,85.0,81.0,94.0
1705447387362516667,0,93.0,86.0,80.0,94.0
1705447387393731382,0,93.0,86.0,81.0,93.0
1705447387425586213,0,93.0,87.0,82.0,92.0
1705447387457452865,0,93.0,86.0,82.0,93.0
1705447387486357983,0,92.0,85.0,82.0,93.0
1705447387517652044,0,91.0,83.0,81.0,94.0
1705447387548842185,0,92.0,83.0,81.0,95.0
1705447387581175810,0,92.0,84.0,80.0,94.0
1705447387611675464,0,92.0,84.0,81.0,94.0
1705447387644900963,0,91.0,85.0,82.0,93.0
1705447387674530514,0,91.0,85.0,82.0,93.0
1705447387706304905,0,92.0,85.0,81.0,92.0
1705447387737372310,0,93.0,86.0,81.0,92.0
1705447387770670633,0,93.0,86.0,81.0,92.0
1705447387801993038,0,94.0,86.0,82.0,92.0
1705447387832164771,0,93.0,85.0,82.0,93.0
1705447387862647901,0,92.0,85.0,82.0,93.0
1705447387894828937,0,91.0,85.0,82.0,95.0
1705447387928368893,0,92.0,85.0,81.0,96.0
1705447387956650474,0,93.0,85.0,82.0,95.0
1705447387987612633,0,93.0,84.0,82.0,94.0
1705447388018612014,0,93.0,84.0,82.0,94.0
1705447388050509845,0,93.0,85.0,82.0,94.0
1705447388081840443,0,92.0,86.0,81.0,94.0
1705447388113470976,0,92.0,86.0,82.0,93.0
1705447388145585241,0,92.0,86.0,82.0,94.0
1705447388175890749,0,93.0,85.0,82.0,92.0
1705447388208066263,0,93.0,86.0,82.0,92.0
1705447388238324308,0,92.0,85.0,82.0,92.0
1705447388269074708,0,93.0,85.0,82.0,92.0
1705447388300394505,0,93.0,85.0,81.0,91.0
1705447388331402284,0,93.0,84.0,82.0,92.0
1705447388362400345,0,92.0,84.0,82.0,93.0
1705447388394004964,0,93.0,85.0,82.0,95.0
1705447388430117557,0,92.0,85.0,82.0,94.0
1705447388459476874,0,92.0,86.0,82.0,93.0
1705447388488815685,0,92.0,85.0,82.0,93.0
1705447388520860119,0,92.0,86.0,81.0,92.0
1705447388553269334,0,93.0,85.0,82.0,92.0
1705447388598627783,0,92.0,85.0,81.0,91.0
1705447388613656799,0,93.0,85.0,82.0,92.0
1705447388644568307,0,93.0,85.0,81.0,92.0
1705447388675825813,0,93.0,85.0,82.0,93.0
1705447388706478913,0,93.0,84.0,81.0,92.0
1705447388738795157,0,93.0,85.0,81.0,93.0
1705447388769514479,0,93.0,84.0,81.0,94.0
1705447388804262092,0,93.0,84.0,82.0,95.0
1705447388842664838,0,93.0,84.0,82.0,94.0
1705447388863386665,0,93.0,84.0,82.0,94.0
1705447388895593463,0,93.0,85.0,83.0,94.0
1705447388925441964,0,92.0,85.0,82.0,95.0
1705447388958941656,0,92.0,86.0,82.0,93.0
1705447388997025138,0,92.0,85.0,82.0,92.0
1705447389020904247,0,92.0,84.0,83.0,93.0
1705447389051726800,0,93.0,85.0,82.0,93.0
1705447389083140479,0,92.0,86.0,81.0,93.0
1705447389114874806,0,92.0,85.0,81.0,93.0
1705447389145964530,0,93.0,85.0,82.0,94.0
1705447389177522111,0,92.0,85.0,83.0,97.0
1705447389208833262,0,92.0,86.0,83.0,96.0
1705447389242357581,0,92.0,85.0,82.0,96.0
1705447389271719873,0,93.0,85.0,81.0,94.0
1705447389302403157,0,93.0,86.0,81.0,95.0
1705447389333606804,0,93.0,86.0,81.0,95.0
1705447389366441539,0,93.0,86.0,82.0,95.0
1705447389397238280,0,93.0,85.0,82.0,94.0
1705447389429365924,0,93.0,86.0,82.0,94.0
1705447389458932769,0,93.0,86.0,82.0,94.0
1705447389493296867,0,93.0,86.0,83.0,94.0
1705447389521008647,0,93.0,85.0,84.0,93.0
1705447389554064545,0,92.0,85.0,83.0,93.0
1705447389584387731,0,92.0,85.0,83.0,94.0
1705447389620151498,0,92.0,86.0,82.0,93.0
1705447389645441223,0,93.0,86.0,82.0,93.0
1705447389676671397,0,93.0,85.0,81.0,94.0
1705447389708561644,0,93.0,86.0,81.0,94.0
1705447389740409603,0,93.0,86.0,81.0,94.0
1705447389771368399,0,93.0,86.0,81.0,94.0
1705447389801777376,0,93.0,85.0,81.0,94.0
1705447389833208997,0,93.0,85.0,81.0,93.0
1705447389864269443,0,93.0,85.0,81.0,94.0
1705447389896699989,0,92.0,85.0,82.0,94.0
1705447389927457764,0,93.0,86.0,83.0,95.0
1705447389959769051,0,92.0,85.0,82.0,93.0
1705447389990130660,0,92.0,85.0,81.0,93.0
1705447390021384158,0,91.0,85.0,80.0,93.0
1705447390063936200,0,91.0,86.0,80.0,95.0
1705447390084615550,0,91.0,85.0,81.0,95.0
1705447390115105184,0,91.0,85.0,81.0,95.0
1705447390146383304,0,91.0,84.0,82.0,95.0
1705447390178245315,0,91.0,85.0,82.0,96.0
1705447390210297297,0,92.0,84.0,83.0,96.0
1705447390239953012,0,93.0,84.0,82.0,95.0
1705447390270953196,0,93.0,83.0,82.0,95.0
1705447390302950982,0,93.0,85.0,81.0,94.0
1705447390333616435,0,92.0,86.0,82.0,96.0
1705447390365881942,0,92.0,85.0,81.0,96.0
1705447390399014447,0,92.0,85.0,81.0,96.0
1705447390427376819,0,92.0,84.0,81.0,95.0
1705447390459980661,0,93.0,85.0,81.0,94.0
1705447390492703663,0,93.0,85.0,82.0,93.0
1705447390522116316,0,92.0,85.0,82.0,93.0
1705447390553468746,0,92.0,86.0,82.0,92.0
1705447390592621610,0,91.0,87.0,83.0,94.0
1705447390615661300,0,92.0,87.0,82.0,93.0
1705447390646886567,0,92.0,86.0,82.0,94.0
1705447390678174759,0,93.0,85.0,80.0,93.0
1705447390708890635,0,94.0,84.0,80.0,94.0
1705447390742149250,0,94.0,84.0,80.0,93.0
1705447390772776303,0,93.0,85.0,81.0,93.0
1705447390807277753,0,93.0,86.0,81.0,93.0
1705447390840251461,0,93.0,87.0,82.0,94.0
1705447390866801086,0,93.0,86.0,82.0,95.0
1705447390899470671,0,93.0,85.0,82.0,96.0
1705447390928769249,0,92.0,84.0,82.0,95.0
1705447390960108859,0,92.0,84.0,81.0,94.0
1705447390992225866,0,92.0,84.0,81.0,93.0
1705447391022583127,0,93.0,84.0,82.0,93.0
1705447391053652174,0,94.0,85.0,82.0,93.0
1705447391084496853,0,94.0,84.0,82.0,93.0
1705447391118028094,0,93.0,84.0,82.0,94.0
1705447391148682012,0,92.0,84.0,83.0,94.0
1705447391179097581,0,92.0,85.0,83.0,93.0
1705447391209769493,0,91.0,85.0,83.0,93.0
1705447391240606069,0,92.0,85.0,82.0,93.0
1705447391272285867,0,92.0,85.0,82.0,94.0
1705447391308249162,0,92.0,86.0,82.0,95.0
1705447391338009067,0,93.0,86.0,81.0,95.0
1705447391366712687,0,93.0,86.0,82.0,95.0
1705447391398131808,0,93.0,86.0,82.0,96.0
1705447391428752851,0,92.0,86.0,82.0,96.0
1705447391459946178,0,91.0,85.0,83.0,94.0
1705447391491376886,0,92.0,85.0,83.0,93.0
1705447391522607000,0,91.0,85.0,83.0,92.0
1705447391554241215,0,92.0,85.0,82.0,94.0
1705447391595911676,0,91.0,85.0,82.0,93.0
1705447391617338725,0,93.0,86.0,82.0,94.0
1705447391649113551,0,92.0,85.0,81.0,93.0
1705447391680453719,0,93.0,86.0,81.0,95.0
1705447391711143108,0,92.0,85.0,80.0,94.0
1705447391743001197,0,92.0,86.0,81.0,95.0
1705447391780544924,0,92.0,86.0,81.0,94.0
1705447391804825967,0,91.0,85.0,82.0,93.0
1705447391835751562,0,91.0,84.0,82.0,91.0
1705447391867389835,0,91.0,84.0,82.0,90.0
1705447391898932060,0,92.0,84.0,82.0,91.0
1705447391930332726,0,92.0,84.0,82.0,94.0
1705447391962718924,0,93.0,85.0,82.0,95.0
1705447391997791332,0,94.0,85.0,82.0,96.0
1705447392023945666,0,94.0,86.0,82.0,95.0
1705447392054827618,0,93.0,86.0,83.0,95.0
1705447392085711119,0,93.0,85.0,83.0,94.0
1705447392118255020,0,93.0,86.0,83.0,94.0
1705447392148654822,0,92.0,86.0,82.0,93.0
1705447392179929293,0,92.0,86.0,82.0,93.0
1705447392212874062,0,93.0,85.0,81.0,94.0
1705447392242136362,0,94.0,84.0,81.0,93.0
1705447392273125280,0,94.0,85.0,81.0,93.0
1705447392305291460,0,93.0,84.0,81.0,93.0
1705447392336919793,0,92.0,85.0,81.0,94.0
1705447392367715012,0,92.0,85.0,81.0,95.0
1705447392399285538,0,92.0,85.0,81.0,95.0
1705447392430313425,0,92.0,85.0,81.0,95.0
1705447392460640132,0,91.0,86.0,80.0,94.0
1705447392492577921,0,92.0,87.0,81.0,95.0
1705447392523060060,0,91.0,86.0,81.0,95.0
1705447392555535072,0,91.0,86.0,82.0,96.0
1705447392598538878,0,91.0,86.0,83.0,94.0
1705447392619046026,0,92.0,86.0,83.0,94.0
1705447392651841796,0,92.0,86.0,82.0,93.0
1705447392681108568,0,93.0,85.0,82.0,94.0
1705447392712953882,0,94.0,86.0,81.0,94.0
1705447392744173174,0,93.0,85.0,80.0,93.0
1705447392774487504,0,93.0,85.0,81.0,92.0
1705447392806153412,0,92.0,84.0,82.0,92.0
1705447392837845379,0,92.0,84.0,83.0,92.0
1705447392868807103,0,92.0,85.0,81.0,91.0
1705447392899383683,0,92.0,85.0,80.0,93.0
1705447392931276318,0,92.0,86.0,80.0,93.0
1705447392961799446,0,92.0,86.0,82.0,94.0
1705447392993718924,0,93.0,87.0,83.0,93.0
1705447393027483908,0,92.0,87.0,83.0,94.0
1705447393057111587,0,92.0,86.0,82.0,94.0
1705447393087870813,0,92.0,86.0,82.0,94.0
1705447393124838129,0,92.0,86.0,81.0,95.0
1705447393155892427,0,92.0,85.0,81.0,95.0
1705447393181525161,0,92.0,86.0,81.0,94.0
1705447393212848107,0,92.0,86.0,82.0,93.0
1705447393245389692,0,92.0,86.0,83.0,93.0
1705447393279572525,0,92.0,85.0,82.0,94.0
1705447393309772939,0,93.0,85.0,82.0,93.0
1705447393344634214,0,93.0,84.0,81.0,94.0
1705447393373587650,0,93.0,84.0,82.0,94.0
1705447393402027588,0,93.0,84.0,82.0,94.0
1705447393431143597,0,92.0,84.0,83.0,94.0
1705447393464599260,0,92.0,85.0,83.0,94.0
1705447393495924833,0,92.0,85.0,82.0,95.0
1705447393525529246,0,92.0,85.0,81.0,94.0
1705447393558359603,0,92.0,85.0,81.0,95.0
1705447393588660668,0,93.0,84.0,81.0,95.0
1705447393620088425,0,93.0,85.0,81.0,94.0
1705447393650157601,0,93.0,85.0,81.0,93.0
1705447393681237852,0,93.0,85.0,82.0,93.0
1705447393712855532,0,93.0,84.0,81.0,92.0
1705447393744838028,0,93.0,85.0,81.0,93.0
1705447393776529114,0,93.0,85.0,81.0,94.0
1705447393809623320,0,92.0,86.0,82.0,95.0
1705447393838439768,0,92.0,85.0,82.0,96.0
1705447393870793414,0,91.0,85.0,82.0,94.0
1705447393901897746,0,92.0,85.0,82.0,93.0
1705447393933383683,0,91.0,86.0,82.0,93.0
1705447393963920231,0,92.0,85.0,83.0,94.0
1705447393994965574,0,92.0,86.0,82.0,96.0
1705447394026036493,0,92.0,86.0,82.0,95.0
1705447394057652867,0,92.0,86.0,82.0,96.0
1705447394088583121,0,92.0,86.0,81.0,95.0
1705447394119752641,0,93.0,86.0,81.0,96.0
1705447394150770665,0,92.0,87.0,80.0,96.0
1705447394182708885,0,92.0,85.0,81.0,96.0
1705447394213507516,0,92.0,85.0,81.0,95.0
1705447394244832198,0,93.0,84.0,81.0,94.0
1705447394276604496,0,92.0,85.0,81.0,94.0
1705447394310863138,0,91.0,86.0,81.0,94.0
1705447394340930656,0,91.0,85.0,80.0,94.0
1705447394371573347,0,92.0,86.0,81.0,94.0
1705447394404505715,0,93.0,86.0,81.0,94.0
1705447394433500732,0,94.0,87.0,82.0,94.0
1705447394464351555,0,94.0,87.0,82.0,94.0
