%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1700178211107303143,0,34.0,38.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211135193750,0,34.0,34.0,34.0,36.0,1.0,1.0,1.0,2.0
1700178211160010976,0,39.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178211185249501,0,34.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178211210037853,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211234471153,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211266816222,0,33.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178211287714242,0,35.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211313641813,0,35.0,33.0,35.0,37.0,1.0,1.0,1.0,2.0
1700178211337698661,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211362279025,0,34.0,34.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178211391229852,0,34.0,33.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178211415501320,0,33.0,34.0,34.0,37.0,1.0,1.0,1.0,2.0
1700178211440526272,0,33.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178211465115832,0,34.0,34.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178211489951799,0,33.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211518818774,0,34.0,38.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178211551167587,0,36.0,34.0,35.0,38.0,1.0,1.0,1.0,2.0
1700178211568713199,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211593576295,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211618682894,0,34.0,31.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178211646373614,0,34.0,34.0,34.0,37.0,1.0,1.0,1.0,2.0
1700178211671591571,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211696007806,0,33.0,33.0,39.0,33.0,1.0,1.0,1.0,2.0
1700178211721083109,0,33.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178211745994705,0,33.0,34.0,34.0,38.0,1.0,1.0,1.0,2.0
1700178211774538967,0,39.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178211799014750,0,35.0,39.0,37.0,33.0,1.0,1.0,1.0,2.0
1700178211824953077,0,34.0,33.0,39.0,33.0,1.0,1.0,1.0,2.0
1700178211848181704,0,38.0,34.0,34.0,38.0,1.0,1.0,1.0,2.0
1700178211880772846,0,34.0,34.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178211901538416,0,34.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178211926763629,0,34.0,32.0,35.0,32.0,1.0,1.0,1.0,2.0
1700178211951658261,0,33.0,34.0,37.0,33.0,1.0,1.0,1.0,2.0
1700178211976699320,0,33.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212002814827,0,40.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178212028694809,0,35.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212054185758,0,34.0,34.0,35.0,32.0,1.0,1.0,1.0,2.0
1700178212079092402,0,39.0,35.0,35.0,35.0,1.0,1.0,1.0,2.0
1700178212104484166,0,34.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178212129010220,0,34.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212157459738,0,34.0,33.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178212182210059,0,34.0,33.0,35.0,36.0,1.0,1.0,1.0,2.0
1700178212206545422,0,33.0,34.0,33.0,32.0,1.0,1.0,1.0,2.0
1700178212232093008,0,33.0,34.0,35.0,32.0,1.0,1.0,1.0,2.0
1700178212256355778,0,34.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178212284653051,0,34.0,34.0,34.0,38.0,1.0,1.0,1.0,2.0
1700178212309910859,0,39.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212334607538,0,35.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212368029662,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212384290892,0,34.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178212415710595,0,33.0,32.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212437850508,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212461894239,0,33.0,35.0,33.0,35.0,1.0,1.0,1.0,2.0
1700178212487592279,0,34.0,33.0,35.0,32.0,1.0,1.0,1.0,2.0
1700178212511369194,0,33.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178212541229280,0,38.0,34.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178212572646090,0,34.0,33.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178212589774948,0,34.0,34.0,35.0,32.0,1.0,1.0,1.0,2.0
1700178212621023558,0,34.0,34.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178212639324331,0,35.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212667019466,0,34.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212694945361,0,33.0,32.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212717483209,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212746456793,0,34.0,37.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178212766745229,0,36.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212795722371,0,40.0,34.0,34.0,34.0,1.0,1.0,1.0,2.0
1700178212823245174,0,34.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178212844129676,0,33.0,33.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178212870006769,0,39.0,34.0,38.0,33.0,1.0,1.0,1.0,2.0
1700178212896262343,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212922822703,0,33.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178212948914410,0,34.0,33.0,34.0,34.0,1.0,1.0,1.0,2.0
1700178212972864917,0,34.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178212997676159,0,34.0,35.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178213022712252,0,38.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213051699607,0,33.0,34.0,34.0,34.0,1.0,1.0,1.0,2.0
1700178213076399928,0,34.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178213101079111,0,38.0,34.0,40.0,33.0,1.0,1.0,1.0,2.0
1700178213125720103,0,35.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213153401606,0,34.0,34.0,33.0,35.0,1.0,1.0,1.0,2.0
1700178213179003540,0,34.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178213202676825,0,34.0,32.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178213232011497,0,33.0,34.0,35.0,32.0,1.0,1.0,1.0,2.0
1700178213253215863,0,33.0,37.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213278066420,0,34.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213307041681,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213331524401,0,34.0,34.0,40.0,33.0,1.0,1.0,1.0,2.0
1700178213358087671,0,38.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213381291700,0,35.0,34.0,34.0,34.0,1.0,1.0,1.0,2.0
1700178213405919844,0,34.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213436655746,0,39.0,34.0,36.0,33.0,1.0,1.0,1.0,2.0
1700178213459442041,0,34.0,33.0,39.0,33.0,1.0,1.0,1.0,2.0
1700178213484503371,0,33.0,34.0,33.0,38.0,1.0,1.0,1.0,2.0
1700178213507701266,0,34.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178213533482499,0,34.0,33.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178213562645416,0,33.0,34.0,37.0,33.0,1.0,1.0,1.0,2.0
1700178213587857445,0,34.0,34.0,39.0,38.0,1.0,1.0,1.0,2.0
1700178213611934068,0,37.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213636388615,0,34.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178213661480340,0,36.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178213689627268,0,35.0,34.0,37.0,38.0,1.0,1.0,1.0,2.0
1700178213714207195,0,34.0,34.0,33.0,32.0,1.0,1.0,1.0,2.0
1700178213738985118,0,34.0,35.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213766227139,0,34.0,35.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213788857507,0,33.0,33.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213817011018,0,34.0,33.0,38.0,37.0,1.0,1.0,1.0,2.0
1700178213842087118,0,39.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178213866279615,0,35.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178213891093900,0,33.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178213916093400,0,38.0,34.0,38.0,33.0,1.0,1.0,1.0,2.0
1700178213944996256,0,34.0,34.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178213969311383,0,34.0,33.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178213994258400,0,34.0,34.0,34.0,32.0,1.0,1.0,1.0,2.0
1700178214019551414,0,34.0,38.0,39.0,33.0,1.0,1.0,1.0,2.0
1700178214049806300,0,33.0,33.0,37.0,33.0,1.0,1.0,1.0,2.0
1700178214073106589,0,34.0,34.0,35.0,35.0,1.0,1.0,1.0,2.0
1700178214097597555,0,34.0,32.0,35.0,32.0,1.0,1.0,1.0,2.0
1700178214122595916,0,33.0,34.0,34.0,33.0,1.0,1.0,1.0,2.0
1700178214146910210,0,33.0,34.0,40.0,32.0,1.0,1.0,1.0,2.0
1700178214178482896,0,39.0,34.0,34.0,37.0,1.0,1.0,1.0,2.0
1700178214199629135,0,33.0,34.0,33.0,32.0,1.0,1.0,1.0,2.0
1700178214225195254,0,34.0,34.0,35.0,33.0,1.0,1.0,1.0,2.0
1700178214250830387,0,34.0,34.0,39.0,33.0,1.0,1.0,1.0,2.0
1700178214275112450,0,33.0,39.0,37.0,33.0,1.0,1.0,1.0,2.0
1700178214300967129,0,35.0,34.0,34.0,38.0,1.0,1.0,1.0,2.0
1700178214328345495,0,34.0,34.0,33.0,33.0,1.0,1.0,1.0,2.0
1700178214351603051,0,213.0,0.0,73.0,52.0,1.0,1.0,1.0,2.0
1700178214376996521,0,53.0,127.0,49.0,131.0,1.0,1.0,1.0,2.0
1700178214401282833,0,132.0,91.0,104.0,50.0,1.0,1.0,1.0,2.0
1700178214426068803,0,49.0,-11.0,84.0,108.0,1.0,1.0,1.0,2.0
