%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706612742894218073,0,86.0,90.0,85.0,85.0
1706612742925823864,0,87.0,91.0,85.0,86.0
1706612742959254813,0,86.0,90.0,86.0,86.0
1706612742988179396,0,87.0,90.0,85.0,86.0
1706612743017803426,0,87.0,90.0,85.0,85.0
1706612743049136312,0,87.0,91.0,85.0,84.0
1706612743082465812,0,87.0,92.0,85.0,85.0
1706612743111106644,0,86.0,92.0,85.0,86.0
1706612743141502140,0,86.0,91.0,86.0,87.0
1706612743173698761,0,87.0,91.0,86.0,87.0
1706612743203138309,0,87.0,91.0,86.0,86.0
1706612743233111230,0,86.0,90.0,85.0,86.0
1706612743263849370,0,85.0,92.0,84.0,86.0
1706612743294302879,0,85.0,92.0,84.0,87.0
1706612743325634225,0,86.0,92.0,84.0,86.0
1706612743356219125,0,87.0,91.0,84.0,86.0
1706612743386807891,0,86.0,91.0,84.0,86.0
1706612743419124176,0,86.0,91.0,85.0,87.0
1706612743449839564,0,86.0,91.0,85.0,88.0
1706612743481194553,0,86.0,92.0,86.0,88.0
1706612743511905867,0,87.0,91.0,86.0,88.0
1706612743542622186,0,87.0,91.0,86.0,88.0
1706612743574132255,0,87.0,90.0,86.0,87.0
1706612743604497669,0,86.0,91.0,86.0,86.0
1706612743635272949,0,87.0,92.0,86.0,87.0
1706612743666366785,0,87.0,92.0,84.0,88.0
1706612743696810870,0,87.0,91.0,84.0,89.0
1706612743726740567,0,87.0,90.0,84.0,87.0
1706612743757858234,0,87.0,90.0,84.0,86.0
1706612743788596825,0,87.0,91.0,83.0,85.0
1706612743819250615,0,87.0,92.0,82.0,86.0
1706612743850161452,0,87.0,92.0,83.0,86.0
1706612743881284448,0,86.0,92.0,84.0,86.0
1706612743912992139,0,86.0,91.0,85.0,86.0
1706612743943956782,0,87.0,90.0,85.0,86.0
1706612743975192942,0,86.0,90.0,85.0,87.0
1706612744006084341,0,86.0,90.0,85.0,87.0
1706612744037688145,0,86.0,91.0,86.0,88.0
1706612744067414613,0,87.0,90.0,85.0,87.0
1706612744097400707,0,88.0,90.0,86.0,87.0
1706612744128461334,0,88.0,91.0,84.0,86.0
1706612744159703654,0,87.0,92.0,84.0,86.0
1706612744191529715,0,87.0,93.0,83.0,85.0
1706612744221766912,0,87.0,91.0,84.0,85.0
1706612744253073738,0,88.0,91.0,84.0,86.0
1706612744284381129,0,87.0,90.0,85.0,88.0
1706612744314184246,0,87.0,91.0,85.0,89.0
1706612744345907536,0,86.0,91.0,85.0,88.0
1706612744375134005,0,87.0,91.0,86.0,86.0
1706612744406841394,0,87.0,91.0,86.0,85.0
1706612744438557029,0,87.0,91.0,85.0,85.0
1706612744470522403,0,87.0,91.0,84.0,86.0
1706612744498418857,0,87.0,92.0,84.0,86.0
1706612744529561960,0,87.0,91.0,85.0,86.0
1706612744560806014,0,86.0,91.0,85.0,87.0
1706612744591384952,0,86.0,91.0,85.0,86.0
1706612744622079147,0,86.0,92.0,86.0,87.0
1706612744653951809,0,86.0,92.0,85.0,86.0
1706612744685448130,0,85.0,92.0,85.0,86.0
1706612744715859143,0,86.0,91.0,85.0,86.0
1706612744747259634,0,86.0,90.0,86.0,86.0
1706612744778436296,0,87.0,90.0,86.0,86.0
1706612744808987806,0,87.0,90.0,85.0,87.0
1706612744839863094,0,87.0,90.0,85.0,85.0
1706612744870868786,0,86.0,91.0,85.0,86.0
1706612744901211325,0,86.0,90.0,85.0,85.0
1706612744932179560,0,86.0,92.0,85.0,85.0
1706612744963807160,0,87.0,91.0,85.0,85.0
1706612744995007100,0,86.0,91.0,85.0,86.0
1706612745024082327,0,86.0,90.0,84.0,87.0
1706612745057013250,0,86.0,91.0,85.0,87.0
1706612745086192280,0,87.0,91.0,84.0,85.0
1706612745118646769,0,87.0,91.0,85.0,84.0
1706612745148350210,0,86.0,91.0,85.0,84.0
1706612745178813105,0,86.0,91.0,86.0,85.0
1706612745209627094,0,86.0,92.0,85.0,85.0
1706612745241551222,0,86.0,91.0,85.0,85.0
1706612745272031652,0,87.0,92.0,86.0,85.0
1706612745302916075,0,87.0,91.0,86.0,86.0
1706612745333422825,0,87.0,90.0,85.0,86.0
1706612745363956308,0,87.0,91.0,84.0,86.0
1706612745395124531,0,87.0,90.0,84.0,85.0
1706612745425971354,0,86.0,90.0,85.0,86.0
1706612745455328487,0,86.0,90.0,85.0,86.0
1706612745486680236,0,85.0,90.0,86.0,86.0
1706612745517254357,0,86.0,91.0,86.0,86.0
1706612745548791827,0,86.0,92.0,85.0,86.0
1706612745579334591,0,87.0,92.0,85.0,85.0
1706612745609875689,0,87.0,91.0,85.0,85.0
1706612745641477205,0,86.0,91.0,85.0,85.0
1706612745672607002,0,85.0,92.0,85.0,87.0
1706612745703426321,0,86.0,93.0,85.0,87.0
1706612745735294194,0,86.0,93.0,85.0,86.0
1706612745765501177,0,87.0,92.0,86.0,86.0
1706612745796775713,0,86.0,91.0,87.0,86.0
1706612745827473746,0,86.0,91.0,87.0,86.0
1706612745860609327,0,86.0,91.0,87.0,86.0
1706612745889593312,0,86.0,91.0,87.0,85.0
1706612745919775663,0,87.0,91.0,87.0,85.0
1706612745951027869,0,87.0,91.0,87.0,85.0
1706612745981252938,0,88.0,92.0,86.0,85.0
1706612746012512190,0,87.0,92.0,86.0,85.0
1706612746043537633,0,86.0,92.0,85.0,85.0
1706612746073677725,0,86.0,93.0,85.0,86.0
1706612746104881619,0,86.0,94.0,84.0,87.0
1706612746135967216,0,87.0,93.0,84.0,87.0
1706612746167175026,0,87.0,93.0,84.0,86.0
1706612746197765193,0,87.0,93.0,84.0,86.0
1706612746229045998,0,87.0,93.0,85.0,85.0
1706612746260522348,0,86.0,92.0,86.0,85.0
1706612746290901385,0,85.0,91.0,86.0,85.0
1706612746321501331,0,86.0,91.0,85.0,87.0
1706612746352409364,0,85.0,91.0,84.0,86.0
1706612746383666571,0,86.0,92.0,85.0,86.0
1706612746414540172,0,86.0,92.0,85.0,86.0
1706612746443856942,0,87.0,92.0,85.0,87.0
1706612746475117856,0,87.0,91.0,85.0,86.0
1706612746506486473,0,88.0,91.0,85.0,86.0
1706612746538482832,0,88.0,91.0,85.0,85.0
1706612746568171266,0,87.0,91.0,86.0,86.0
1706612746599066741,0,86.0,90.0,86.0,86.0
1706612746628932684,0,87.0,91.0,87.0,87.0
1706612746659898734,0,87.0,93.0,85.0,88.0
1706612746690825382,0,86.0,93.0,85.0,87.0
1706612746721472720,0,86.0,92.0,83.0,86.0
1706612746752120720,0,86.0,92.0,84.0,86.0
1706612746784630905,0,87.0,91.0,85.0,86.0
1706612746814625295,0,86.0,92.0,85.0,87.0
1706612746846570346,0,86.0,92.0,86.0,87.0
1706612746876613116,0,86.0,93.0,85.0,86.0
1706612746907930170,0,86.0,92.0,85.0,86.0
1706612746941820132,0,87.0,92.0,85.0,86.0
1706612746969613427,0,87.0,92.0,84.0,86.0
1706612747001045507,0,88.0,93.0,83.0,86.0
1706612747029841467,0,87.0,93.0,83.0,86.0
1706612747061181435,0,87.0,93.0,83.0,86.0
1706612747092154651,0,86.0,93.0,83.0,85.0
1706612747122920063,0,87.0,93.0,82.0,86.0
1706612747153969509,0,87.0,93.0,82.0,86.0
1706612747184944249,0,88.0,95.0,83.0,86.0
1706612747215905982,0,88.0,95.0,83.0,85.0
1706612747246484009,0,88.0,96.0,83.0,85.0
1706612747278238870,0,88.0,96.0,82.0,84.0
1706612747309140859,0,87.0,96.0,83.0,84.0
1706612747340389180,0,87.0,95.0,83.0,85.0
1706612747370285271,0,88.0,95.0,83.0,84.0
1706612747401291032,0,88.0,95.0,83.0,84.0
1706612747431942143,0,88.0,96.0,82.0,83.0
1706612747465736796,0,87.0,95.0,83.0,85.0
1706612747494212540,0,88.0,96.0,82.0,85.0
1706612747525057237,0,88.0,95.0,82.0,85.0
1706612747556385853,0,87.0,97.0,81.0,85.0
1706612747586687876,0,87.0,96.0,82.0,86.0
1706612747618113136,0,86.0,96.0,83.0,84.0
1706612747648247628,0,86.0,95.0,83.0,85.0
1706612747678367302,0,86.0,95.0,83.0,84.0
1706612747709692509,0,86.0,96.0,82.0,85.0
1706612747740115472,0,86.0,96.0,82.0,85.0
1706612747771401760,0,86.0,96.0,83.0,85.0
1706612747802172630,0,86.0,95.0,84.0,84.0
1706612747832734360,0,86.0,94.0,84.0,84.0
1706612747864481709,0,87.0,92.0,84.0,87.0
1706612747895248158,0,88.0,92.0,85.0,86.0
1706612747926848983,0,89.0,90.0,85.0,87.0
1706612747958348120,0,89.0,91.0,85.0,85.0
1706612747988734616,0,88.0,90.0,85.0,86.0
1706612748020371019,0,88.0,90.0,85.0,85.0
1706612748050298006,0,89.0,90.0,86.0,86.0
1706612748080849114,0,89.0,90.0,86.0,87.0
1706612748111633463,0,88.0,90.0,88.0,87.0
1706612748143826337,0,85.0,89.0,87.0,88.0
1706612748173310780,0,85.0,88.0,88.0,87.0
1706612748204235568,0,84.0,89.0,89.0,88.0
1706612748235461209,0,84.0,90.0,90.0,87.0
1706612748265636613,0,84.0,91.0,91.0,87.0
1706612748298592460,0,81.0,91.0,92.0,87.0
1706612748327726131,0,78.0,89.0,94.0,88.0
1706612748359364158,0,73.0,89.0,94.0,89.0
1706612748390435742,0,70.0,88.0,95.0,88.0
1706612748420434376,0,66.0,87.0,95.0,89.0
1706612748451150022,0,63.0,87.0,95.0,89.0
1706612748481699120,0,60.0,86.0,95.0,90.0
1706612748513410936,0,56.0,86.0,94.0,88.0
1706612748544728507,0,55.0,86.0,93.0,86.0
1706612748574118692,0,53.0,87.0,93.0,84.0
1706612748606593321,0,52.0,86.0,94.0,85.0
1706612748636284695,0,51.0,86.0,94.0,86.0
1706612748666366632,0,51.0,87.0,94.0,85.0
1706612748697636520,0,51.0,89.0,94.0,83.0
1706612748728763056,0,50.0,90.0,95.0,83.0
1706612748760596651,0,51.0,90.0,97.0,83.0
1706612748791268277,0,50.0,90.0,98.0,84.0
1706612748821724693,0,50.0,90.0,97.0,85.0
1706612748852654946,0,51.0,90.0,98.0,86.0
1706612748883398068,0,52.0,89.0,98.0,86.0
1706612748914896723,0,51.0,90.0,99.0,85.0
1706612748945266779,0,50.0,91.0,97.0,83.0
1706612748975506933,0,50.0,91.0,97.0,83.0
1706612749007365714,0,51.0,91.0,96.0,82.0
1706612749038018101,0,51.0,91.0,97.0,83.0
1706612749068709360,0,50.0,92.0,97.0,81.0
1706612749099412793,0,50.0,93.0,98.0,81.0
1706612749130448934,0,50.0,94.0,96.0,82.0
1706612749161234521,0,51.0,93.0,96.0,83.0
1706612749192254731,0,51.0,95.0,95.0,82.0
1706612749224269299,0,51.0,95.0,95.0,82.0
1706612749253736338,0,50.0,95.0,94.0,82.0
1706612749284955703,0,49.0,94.0,93.0,82.0
1706612749315969999,0,49.0,93.0,94.0,82.0
1706612749346227580,0,49.0,94.0,96.0,81.0
1706612749377466673,0,51.0,93.0,97.0,81.0
1706612749411518438,0,54.0,94.0,96.0,78.0
1706612749439369450,0,55.0,94.0,93.0,74.0
1706612749469955945,0,55.0,95.0,88.0,69.0
1706612749500819026,0,55.0,95.0,84.0,63.0
1706612749531248662,0,58.0,96.0,81.0,61.0
1706612749562072465,0,60.0,94.0,80.0,62.0
1706612749594257568,0,62.0,94.0,80.0,64.0
1706612749624731619,0,60.0,94.0,81.0,64.0
1706612749654876750,0,59.0,94.0,82.0,62.0
1706612749685678306,0,58.0,95.0,85.0,63.0
1706612749715952201,0,60.0,94.0,87.0,64.0
1706612749748140258,0,61.0,94.0,88.0,66.0
1706612749778234906,0,60.0,93.0,90.0,65.0
1706612749809576352,0,59.0,93.0,90.0,64.0
1706612749840545291,0,60.0,95.0,91.0,63.0
1706612749871262196,0,61.0,96.0,90.0,64.0
1706612749903001928,0,60.0,96.0,90.0,64.0
1706612749933429337,0,60.0,96.0,89.0,64.0
1706612749963388133,0,60.0,96.0,89.0,63.0
1706612749995175753,0,62.0,96.0,89.0,62.0
1706612750025788214,0,62.0,96.0,90.0,63.0
1706612750057630615,0,63.0,96.0,90.0,64.0
1706612750087809914,0,63.0,95.0,91.0,65.0
1706612750118584253,0,61.0,96.0,91.0,66.0
1706612750149775558,0,59.0,96.0,92.0,66.0
1706612750178676628,0,57.0,96.0,91.0,66.0
1706612750210049102,0,56.0,96.0,91.0,65.0
1706612750246052041,0,56.0,96.0,90.0,65.0
1706612750271623514,0,57.0,96.0,89.0,65.0
1706612750302252766,0,58.0,96.0,89.0,66.0
1706612750334684229,0,59.0,95.0,89.0,66.0
1706612750365000317,0,58.0,95.0,90.0,67.0
1706612750395686451,0,57.0,94.0,90.0,66.0
1706612750427591192,0,56.0,94.0,90.0,67.0
1706612750456886903,0,56.0,93.0,88.0,66.0
1706612750488440061,0,56.0,93.0,88.0,66.0
1706612750519444136,0,56.0,94.0,88.0,65.0
1706612750550376679,0,56.0,94.0,89.0,66.0
1706612750581607585,0,57.0,94.0,89.0,68.0
1706612750611686663,0,56.0,94.0,90.0,68.0
1706612750642738354,0,56.0,93.0,91.0,69.0
1706612750674079413,0,55.0,93.0,90.0,68.0
1706612750705418567,0,55.0,93.0,90.0,67.0
1706612750735345416,0,54.0,94.0,90.0,67.0
1706612750766453564,0,55.0,94.0,91.0,66.0
1706612750797136612,0,55.0,94.0,89.0,67.0
1706612750829043732,0,54.0,94.0,89.0,67.0
1706612750858847345,0,52.0,93.0,89.0,67.0
1706612750890082764,0,52.0,93.0,90.0,66.0
1706612750920642533,0,53.0,92.0,90.0,67.0
1706612750952043504,0,55.0,93.0,90.0,66.0
1706612750982411285,0,55.0,92.0,91.0,67.0
1706612751013515593,0,55.0,93.0,91.0,68.0
1706612751044318794,0,56.0,93.0,90.0,68.0
1706612751074614884,0,55.0,94.0,90.0,68.0
1706612751105615853,0,55.0,94.0,90.0,68.0
1706612751136644524,0,55.0,94.0,91.0,67.0
1706612751168474387,0,55.0,93.0,89.0,67.0
1706612751198972299,0,55.0,93.0,89.0,66.0
1706612751229610154,0,55.0,93.0,89.0,66.0
1706612751267328287,0,55.0,93.0,90.0,66.0
1706612751290495824,0,54.0,92.0,90.0,66.0
1706612751320920205,0,55.0,92.0,90.0,67.0
1706612751353502578,0,55.0,93.0,90.0,67.0
1706612751382835877,0,55.0,93.0,90.0,67.0
1706612751414149566,0,54.0,93.0,90.0,67.0
1706612751445092089,0,54.0,93.0,91.0,68.0
1706612751475868545,0,54.0,94.0,91.0,68.0
1706612751506474158,0,54.0,93.0,92.0,68.0
