%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706615732763992682,0,51.0,64.0,57.0,39.0
1706615732793944025,0,52.0,62.0,56.0,40.0
1706615732824268541,0,52.0,60.0,55.0,41.0
1706615732856264798,0,51.0,60.0,54.0,41.0
1706615732886733286,0,50.0,62.0,55.0,41.0
1706615732918211068,0,50.0,62.0,55.0,40.0
1706615732948944212,0,51.0,61.0,56.0,41.0
1706615732979246210,0,50.0,61.0,57.0,41.0
1706615733010450281,0,48.0,61.0,56.0,43.0
1706615733041198364,0,48.0,61.0,56.0,44.0
1706615733071699604,0,48.0,60.0,55.0,48.0
1706615733102335802,0,48.0,61.0,56.0,50.0
1706615733133513789,0,48.0,60.0,56.0,50.0
1706615733163704391,0,48.0,60.0,56.0,49.0
1706615733194690879,0,49.0,59.0,57.0,49.0
1706615733225790722,0,48.0,59.0,58.0,49.0
1706615733258103378,0,47.0,59.0,57.0,49.0
1706615733287617748,0,48.0,59.0,56.0,49.0
1706615733317912230,0,49.0,59.0,55.0,49.0
1706615733349193274,0,49.0,60.0,54.0,50.0
1706615733380193022,0,49.0,59.0,54.0,48.0
1706615733411019845,0,48.0,59.0,54.0,49.0
1706615733441756073,0,49.0,59.0,54.0,50.0
1706615733473385131,0,50.0,59.0,54.0,51.0
1706615733502751378,0,51.0,58.0,53.0,51.0
1706615733536171785,0,51.0,59.0,52.0,50.0
1706615733564606361,0,51.0,59.0,54.0,49.0
1706615733600496409,0,52.0,59.0,56.0,48.0
1706615733625707471,0,52.0,58.0,57.0,48.0
1706615733656627881,0,52.0,57.0,59.0,48.0
1706615733688425144,0,52.0,56.0,61.0,47.0
1706615733718745102,0,52.0,56.0,60.0,47.0
1706615733750238216,0,52.0,56.0,59.0,47.0
1706615733781228525,0,51.0,56.0,59.0,47.0
1706615733811989311,0,50.0,55.0,60.0,45.0
1706615733842326570,0,51.0,55.0,60.0,44.0
1706615733874251170,0,53.0,57.0,59.0,44.0
1706615733904074227,0,55.0,57.0,59.0,47.0
1706615733935454551,0,54.0,58.0,58.0,48.0
1706615733965826316,0,53.0,58.0,59.0,47.0
1706615733996571270,0,53.0,59.0,59.0,45.0
1706615734029648103,0,52.0,60.0,59.0,45.0
1706615734057308465,0,52.0,61.0,61.0,47.0
1706615734089179663,0,50.0,62.0,63.0,48.0
1706615734119637962,0,50.0,63.0,62.0,49.0
1706615734150253452,0,50.0,62.0,61.0,48.0
1706615734180838355,0,51.0,62.0,58.0,49.0
1706615734213640201,0,50.0,62.0,57.0,52.0
1706615734242823148,0,50.0,63.0,56.0,55.0
1706615734274562020,0,50.0,61.0,55.0,57.0
1706615734305462915,0,51.0,60.0,55.0,55.0
1706615734335531120,0,51.0,60.0,54.0,52.0
1706615734366948972,0,50.0,61.0,54.0,50.0
1706615734398445995,0,49.0,60.0,51.0,50.0
1706615734427725759,0,50.0,60.0,50.0,50.0
1706615734459375995,0,50.0,59.0,49.0,52.0
1706615734490997814,0,49.0,59.0,52.0,54.0
1706615734521151572,0,50.0,58.0,55.0,53.0
1706615734551683883,0,50.0,60.0,57.0,54.0
1706615734581781838,0,51.0,62.0,57.0,55.0
1706615734613167947,0,50.0,63.0,54.0,55.0
1706615734642986230,0,50.0,63.0,55.0,57.0
1706615734674589579,0,52.0,61.0,55.0,56.0
1706615734705940645,0,51.0,62.0,57.0,58.0
1706615734736451440,0,51.0,62.0,54.0,55.0
1706615734767857450,0,50.0,62.0,52.0,54.0
1706615734797966769,0,51.0,61.0,51.0,54.0
1706615734828979538,0,52.0,59.0,52.0,54.0
1706615734859372866,0,53.0,57.0,52.0,54.0
1706615734890171302,0,53.0,55.0,53.0,54.0
1706615734920364597,0,55.0,53.0,51.0,55.0
1706615734951363922,0,55.0,55.0,52.0,53.0
1706615734982139339,0,56.0,56.0,52.0,53.0
1706615735013154779,0,57.0,57.0,54.0,53.0
1706615735044933028,0,59.0,54.0,55.0,55.0
1706615735075129252,0,59.0,53.0,55.0,56.0
1706615735106291516,0,58.0,53.0,54.0,56.0
1706615735136361757,0,56.0,53.0,54.0,57.0
1706615735167306660,0,58.0,52.0,55.0,56.0
1706615735197841918,0,59.0,51.0,54.0,55.0
1706615735230328939,0,59.0,50.0,54.0,55.0
1706615735260020852,0,59.0,50.0,55.0,56.0
1706615735292203524,0,59.0,49.0,56.0,58.0
1706615735322801581,0,58.0,49.0,56.0,60.0
1706615735352754234,0,58.0,49.0,55.0,60.0
1706615735384361965,0,58.0,49.0,55.0,59.0
1706615735414559600,0,61.0,50.0,55.0,58.0
1706615735446044000,0,62.0,49.0,56.0,60.0
1706615735477269698,0,62.0,50.0,56.0,62.0
1706615735507038779,0,62.0,52.0,56.0,62.0
1706615735537963942,0,62.0,53.0,54.0,61.0
1706615735569424949,0,64.0,54.0,54.0,62.0
1706615735600221906,0,65.0,53.0,53.0,63.0
1706615735629456418,0,66.0,53.0,52.0,66.0
1706615735661081373,0,65.0,53.0,54.0,67.0
1706615735692391220,0,66.0,53.0,54.0,69.0
1706615735722666524,0,68.0,52.0,55.0,70.0
1706615735754940298,0,70.0,53.0,55.0,71.0
1706615735784283600,0,70.0,53.0,55.0,69.0
1706615735815766617,0,71.0,53.0,55.0,68.0
1706615735846421555,0,72.0,54.0,54.0,66.0
1706615735877845217,0,73.0,53.0,54.0,66.0
1706615735909378833,0,73.0,53.0,54.0,68.0
1706615735939455555,0,73.0,53.0,55.0,71.0
1706615735969268176,0,74.0,53.0,54.0,71.0
1706615736000601037,0,74.0,52.0,55.0,72.0
1706615736031536220,0,74.0,52.0,54.0,73.0
1706615736062928092,0,73.0,53.0,55.0,74.0
1706615736091358777,0,72.0,53.0,56.0,74.0
1706615736122986465,0,73.0,55.0,56.0,74.0
1706615736154344143,0,73.0,55.0,57.0,73.0
1706615736185704866,0,72.0,54.0,56.0,72.0
1706615736216690417,0,72.0,52.0,57.0,71.0
1706615736247204632,0,71.0,52.0,57.0,70.0
1706615736277703749,0,73.0,51.0,56.0,70.0
1706615736308850345,0,73.0,52.0,55.0,72.0
1706615736338998778,0,74.0,52.0,54.0,74.0
1706615736369863078,0,75.0,52.0,54.0,73.0
1706615736399902631,0,75.0,51.0,53.0,72.0
1706615736430873997,0,74.0,51.0,52.0,71.0
1706615736461538891,0,73.0,49.0,52.0,72.0
1706615736497330999,0,73.0,50.0,52.0,71.0
1706615736524624999,0,73.0,49.0,54.0,72.0
1706615736554771897,0,73.0,50.0,53.0,71.0
1706615736586772547,0,73.0,50.0,54.0,70.0
1706615736615374900,0,72.0,51.0,54.0,68.0
1706615736647994843,0,72.0,50.0,56.0,69.0
1706615736679517274,0,72.0,49.0,56.0,70.0
1706615736709026309,0,71.0,48.0,56.0,71.0
1706615736739713343,0,72.0,48.0,55.0,71.0
1706615736770049456,0,72.0,48.0,54.0,72.0
1706615736801667999,0,72.0,48.0,55.0,71.0
1706615736833039596,0,74.0,48.0,55.0,71.0
1706615736862922636,0,75.0,47.0,57.0,70.0
1706615736894471283,0,76.0,49.0,58.0,70.0
1706615736924013781,0,75.0,50.0,59.0,70.0
1706615736954773421,0,74.0,51.0,59.0,70.0
1706615736985948145,0,72.0,51.0,59.0,71.0
1706615737016226753,0,72.0,50.0,59.0,71.0
1706615737048542100,0,71.0,49.0,58.0,71.0
1706615737078610933,0,72.0,50.0,58.0,70.0
1706615737110498049,0,73.0,51.0,57.0,71.0
1706615737140929738,0,73.0,52.0,57.0,71.0
1706615737171300134,0,73.0,52.0,56.0,72.0
1706615737202499303,0,72.0,52.0,56.0,73.0
1706615737233069173,0,73.0,51.0,55.0,73.0
1706615737263381679,0,72.0,51.0,56.0,73.0
1706615737294386795,0,74.0,51.0,56.0,73.0
1706615737325462593,0,74.0,51.0,56.0,74.0
1706615737356732798,0,74.0,50.0,56.0,72.0
1706615737387027844,0,73.0,50.0,55.0,71.0
1706615737418666674,0,72.0,50.0,54.0,68.0
1706615737449126682,0,70.0,52.0,53.0,68.0
1706615737478938378,0,70.0,55.0,54.0,67.0
1706615737509768838,0,71.0,57.0,54.0,68.0
1706615737541634191,0,72.0,56.0,56.0,69.0
1706615737572692812,0,71.0,54.0,55.0,68.0
1706615737601649421,0,71.0,53.0,55.0,68.0
1706615737632529791,0,72.0,52.0,55.0,69.0
1706615737664180589,0,72.0,52.0,55.0,69.0
1706615737694273784,0,72.0,52.0,54.0,68.0
1706615737726172312,0,70.0,52.0,52.0,69.0
1706615737757007067,0,69.0,53.0,52.0,69.0
1706615737787052210,0,67.0,53.0,52.0,70.0
1706615737818254994,0,65.0,53.0,53.0,67.0
1706615737849343191,0,64.0,51.0,53.0,65.0
1706615737879673256,0,62.0,50.0,52.0,64.0
1706615737911426237,0,63.0,50.0,51.0,66.0
1706615737942028614,0,63.0,51.0,52.0,67.0
1706615737972538953,0,66.0,51.0,52.0,67.0
1706615738003771536,0,64.0,50.0,52.0,66.0
1706615738034470128,0,63.0,50.0,52.0,66.0
1706615738063966079,0,61.0,49.0,52.0,70.0
1706615738095105081,0,62.0,49.0,53.0,73.0
1706615738126261263,0,60.0,48.0,53.0,72.0
1706615738156890694,0,59.0,49.0,52.0,68.0
1706615738188369592,0,58.0,50.0,51.0,64.0
1706615738219318238,0,60.0,51.0,52.0,62.0
1706615738250443928,0,61.0,50.0,52.0,62.0
1706615738282014525,0,61.0,50.0,52.0,65.0
1706615738311468907,0,63.0,51.0,53.0,63.0
1706615738342348219,0,62.0,52.0,53.0,60.0
1706615738373666648,0,60.0,51.0,54.0,59.0
1706615738404083089,0,57.0,49.0,53.0,62.0
1706615738436763528,0,58.0,49.0,52.0,64.0
1706615738466254086,0,58.0,49.0,52.0,64.0
1706615738496620887,0,57.0,50.0,51.0,59.0
1706615738528193955,0,57.0,49.0,52.0,56.0
1706615738558539265,0,57.0,49.0,52.0,57.0
1706615738590416606,0,58.0,49.0,52.0,58.0
1706615738619593043,0,56.0,49.0,55.0,58.0
1706615738650344428,0,55.0,50.0,56.0,56.0
1706615738681673906,0,55.0,50.0,58.0,57.0
1706615738712920430,0,55.0,52.0,57.0,58.0
1706615738744011019,0,54.0,51.0,56.0,55.0
1706615738774686558,0,54.0,53.0,54.0,55.0
1706615738804397194,0,55.0,52.0,52.0,56.0
1706615738835960630,0,55.0,51.0,53.0,59.0
1706615738867864040,0,53.0,51.0,53.0,60.0
1706615738897995459,0,51.0,51.0,54.0,62.0
1706615738927970573,0,51.0,52.0,56.0,64.0
1706615738962147274,0,51.0,52.0,57.0,64.0
1706615738989793635,0,49.0,50.0,57.0,62.0
1706615739020492839,0,49.0,51.0,55.0,62.0
1706615739051768203,0,50.0,51.0,56.0,61.0
1706615739082567002,0,52.0,53.0,56.0,60.0
1706615739113491747,0,52.0,52.0,56.0,56.0
1706615739144667857,0,50.0,51.0,57.0,59.0
1706615739174295115,0,46.0,51.0,58.0,58.0
1706615739205237018,0,44.0,53.0,59.0,60.0
1706615739236234354,0,44.0,52.0,60.0,58.0
1706615739267367938,0,47.0,53.0,58.0,58.0
1706615739298248039,0,48.0,53.0,58.0,56.0
1706615739329385259,0,50.0,54.0,59.0,55.0
1706615739360100759,0,49.0,53.0,61.0,53.0
1706615739390096338,0,50.0,52.0,62.0,54.0
1706615739421281515,0,48.0,52.0,59.0,55.0
1706615739453053980,0,47.0,51.0,57.0,56.0
1706615739483246298,0,48.0,50.0,56.0,54.0
1706615739514051359,0,51.0,48.0,55.0,54.0
1706615739544903001,0,52.0,50.0,56.0,52.0
1706615739574720640,0,51.0,52.0,57.0,51.0
1706615739605944146,0,50.0,57.0,56.0,51.0
1706615739637209187,0,50.0,60.0,55.0,54.0
1706615739667942489,0,50.0,61.0,54.0,56.0
1706615739699678473,0,51.0,58.0,54.0,56.0
1706615739730355683,0,52.0,56.0,55.0,54.0
1706615739760362812,0,54.0,55.0,55.0,53.0
1706615739791129026,0,54.0,56.0,54.0,50.0
1706615739822438837,0,54.0,57.0,53.0,50.0
1706615739852719369,0,55.0,56.0,54.0,48.0
1706615739884127637,0,54.0,57.0,55.0,49.0
1706615739914246678,0,53.0,57.0,56.0,47.0
1706615739945537671,0,50.0,57.0,56.0,48.0
1706615739976605499,0,49.0,57.0,56.0,49.0
1706615740006651090,0,50.0,55.0,54.0,51.0
1706615740037848456,0,51.0,54.0,53.0,53.0
1706615740068549788,0,52.0,53.0,53.0,53.0
1706615740099072961,0,52.0,55.0,53.0,54.0
1706615740130603085,0,52.0,55.0,53.0,54.0
1706615740161273178,0,52.0,55.0,53.0,54.0
1706615740191484549,0,51.0,54.0,54.0,52.0
1706615740222908232,0,51.0,55.0,54.0,49.0
1706615740256424381,0,51.0,56.0,53.0,48.0
1706615740283431144,0,51.0,56.0,51.0,49.0
1706615740315183435,0,50.0,55.0,51.0,51.0
1706615740346675143,0,51.0,53.0,51.0,52.0
1706615740376892215,0,50.0,53.0,53.0,51.0
1706615740408316193,0,51.0,53.0,53.0,53.0
1706615740437835625,0,51.0,54.0,53.0,54.0
1706615740469341081,0,50.0,54.0,54.0,54.0
1706615740500862589,0,50.0,53.0,53.0,52.0
1706615740531106015,0,50.0,54.0,52.0,52.0
1706615740563488372,0,53.0,54.0,51.0,52.0
1706615740593274505,0,53.0,54.0,51.0,53.0
1706615740622991052,0,51.0,52.0,52.0,52.0
1706615740654753203,0,49.0,52.0,51.0,53.0
1706615740685362549,0,49.0,51.0,51.0,54.0
1706615740715585526,0,49.0,52.0,51.0,54.0
1706615740747292679,0,50.0,52.0,51.0,54.0
1706615740777526002,0,50.0,53.0,51.0,53.0
1706615740808224764,0,52.0,54.0,51.0,53.0
1706615740838615337,0,52.0,55.0,50.0,52.0
1706615740869640703,0,52.0,55.0,51.0,54.0
1706615740901262728,0,52.0,54.0,52.0,54.0
1706615740931486209,0,50.0,54.0,52.0,54.0
1706615740962679202,0,50.0,53.0,52.0,53.0
1706615740993509625,0,51.0,52.0,53.0,53.0
1706615741024430521,0,52.0,52.0,52.0,52.0
1706615741054245751,0,51.0,53.0,51.0,53.0
1706615741086537604,0,52.0,53.0,50.0,54.0
1706615741116293636,0,53.0,53.0,51.0,55.0
1706615741147032247,0,52.0,52.0,51.0,53.0
1706615741177995742,0,50.0,55.0,52.0,52.0
1706615741208346815,0,50.0,54.0,52.0,52.0
1706615741239814364,0,51.0,55.0,51.0,53.0
1706615741270026636,0,53.0,53.0,50.0,54.0
1706615741302730693,0,53.0,54.0,51.0,54.0
1706615741333468768,0,52.0,52.0,52.0,55.0
1706615741363427358,0,51.0,52.0,52.0,55.0
1706615741393437515,0,50.0,52.0,52.0,55.0
1706615741427778083,0,50.0,52.0,52.0,54.0
1706615741455557491,0,50.0,52.0,53.0,54.0
1706615741486721677,0,51.0,52.0,53.0,54.0
1706615741516417984,0,51.0,53.0,53.0,53.0
1706615741547094085,0,51.0,54.0,52.0,53.0
1706615741578897009,0,52.0,53.0,52.0,54.0
1706615741609606672,0,52.0,53.0,51.0,55.0
1706615741640847443,0,52.0,53.0,52.0,55.0
1706615741670377379,0,51.0,54.0,51.0,54.0
1706615741702665713,0,51.0,54.0,50.0,54.0
1706615741733174243,0,51.0,54.0,50.0,54.0
1706615741765014935,0,52.0,53.0,51.0,53.0
1706615741793883773,0,52.0,53.0,51.0,54.0
1706615741825310165,0,52.0,53.0,51.0,54.0
1706615741856236868,0,51.0,54.0,51.0,54.0
1706615741886904867,0,51.0,54.0,51.0,53.0
1706615741916938563,0,51.0,53.0,51.0,53.0
1706615741947786561,0,51.0,53.0,52.0,55.0
1706615741977870143,0,51.0,52.0,52.0,55.0
