%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706611838314815494,0,84.0,86.0,80.0,78.0
1706611838346161152,0,83.0,87.0,79.0,76.0
1706611838376497841,0,83.0,86.0,79.0,77.0
1706611838407506655,0,82.0,86.0,78.0,77.0
1706611838438819147,0,82.0,86.0,79.0,79.0
1706611838469204274,0,82.0,86.0,78.0,78.0
1706611838499796828,0,82.0,86.0,78.0,79.0
1706611838530869189,0,82.0,86.0,78.0,78.0
1706611838560959911,0,82.0,85.0,78.0,78.0
1706611838593289467,0,82.0,85.0,78.0,78.0
1706611838623038526,0,83.0,85.0,79.0,78.0
1706611838655466809,0,82.0,86.0,78.0,78.0
1706611838684144953,0,82.0,86.0,79.0,77.0
1706611838716622060,0,82.0,86.0,80.0,77.0
1706611838745995793,0,83.0,85.0,81.0,77.0
1706611838775993153,0,84.0,86.0,81.0,78.0
1706611838806578023,0,84.0,86.0,80.0,78.0
1706611838837174790,0,83.0,87.0,81.0,77.0
1706611838868585946,0,83.0,87.0,81.0,77.0
1706611838899323622,0,82.0,87.0,80.0,78.0
1706611838931024022,0,82.0,87.0,79.0,79.0
1706611838961245361,0,82.0,86.0,79.0,78.0
1706611838991761537,0,83.0,85.0,79.0,78.0
1706611839025311875,0,83.0,84.0,80.0,78.0
1706611839053938208,0,82.0,85.0,79.0,79.0
1706611839084415872,0,82.0,86.0,80.0,79.0
1706611839114194564,0,83.0,87.0,79.0,77.0
1706611839145534187,0,83.0,87.0,79.0,78.0
1706611839176352355,0,84.0,86.0,78.0,77.0
1706611839207632404,0,84.0,87.0,79.0,78.0
1706611839238939169,0,83.0,87.0,79.0,77.0
1706611839271094324,0,82.0,87.0,80.0,78.0
1706611839298741381,0,82.0,87.0,80.0,78.0
1706611839330795583,0,83.0,86.0,80.0,77.0
1706611839361180217,0,83.0,86.0,80.0,78.0
1706611839392893211,0,83.0,85.0,79.0,77.0
1706611839423685081,0,82.0,86.0,78.0,79.0
1706611839453721735,0,82.0,86.0,79.0,78.0
1706611839485806053,0,82.0,87.0,79.0,78.0
1706611839515293830,0,81.0,86.0,80.0,78.0
1706611839547070267,0,82.0,86.0,80.0,79.0
1706611839578059617,0,82.0,86.0,80.0,79.0
1706611839608858077,0,83.0,86.0,81.0,80.0
1706611839639384887,0,83.0,86.0,81.0,79.0
1706611839670623205,0,82.0,85.0,79.0,78.0
1706611839700652261,0,82.0,86.0,79.0,78.0
1706611839731242021,0,82.0,86.0,78.0,80.0
1706611839762230293,0,83.0,87.0,79.0,83.0
1706611839793375820,0,84.0,86.0,79.0,85.0
1706611839822895121,0,83.0,87.0,81.0,86.0
1706611839853741996,0,82.0,87.0,82.0,86.0
1706611839884595795,0,80.0,87.0,83.0,85.0
1706611839916086867,0,81.0,87.0,81.0,84.0
1706611839947054042,0,81.0,87.0,81.0,86.0
1706611839976770760,0,83.0,87.0,80.0,87.0
1706611840008990275,0,83.0,86.0,81.0,87.0
1706611840038587622,0,83.0,85.0,80.0,86.0
1706611840070271339,0,83.0,85.0,81.0,86.0
1706611840101669407,0,82.0,86.0,81.0,89.0
1706611840131357391,0,82.0,87.0,81.0,88.0
1706611840162298656,0,80.0,88.0,81.0,87.0
1706611840192931027,0,81.0,88.0,82.0,83.0
1706611840224613467,0,81.0,88.0,82.0,83.0
1706611840255910653,0,82.0,90.0,81.0,84.0
1706611840285707455,0,83.0,90.0,81.0,86.0
1706611840316442230,0,84.0,91.0,82.0,86.0
1706611840346902738,0,84.0,91.0,83.0,87.0
1706611840378001604,0,83.0,93.0,83.0,88.0
1706611840409364645,0,82.0,94.0,83.0,90.0
1706611840439121666,0,84.0,95.0,84.0,88.0
1706611840468947845,0,84.0,94.0,85.0,88.0
1706611840500278928,0,85.0,94.0,85.0,87.0
1706611840532787480,0,86.0,94.0,84.0,86.0
1706611840562456542,0,86.0,94.0,83.0,85.0
1706611840593746706,0,86.0,94.0,82.0,86.0
1706611840623678374,0,84.0,95.0,82.0,87.0
1706611840659551255,0,83.0,95.0,82.0,89.0
1706611840686947801,0,84.0,93.0,82.0,87.0
1706611840716543402,0,85.0,91.0,81.0,88.0
1706611840746561588,0,86.0,90.0,79.0,86.0
1706611840778411430,0,85.0,90.0,78.0,88.0
1706611840807940671,0,84.0,89.0,78.0,89.0
1706611840839115266,0,84.0,88.0,79.0,90.0
1706611840870533261,0,84.0,87.0,80.0,90.0
1706611840900865540,0,84.0,88.0,80.0,89.0
1706611840932694504,0,85.0,87.0,81.0,89.0
1706611840962487920,0,85.0,87.0,80.0,88.0
1706611840993067506,0,86.0,86.0,79.0,88.0
1706611841024396704,0,87.0,88.0,77.0,87.0
1706611841059083970,0,88.0,90.0,77.0,87.0
1706611841087865129,0,86.0,91.0,76.0,88.0
1706611841117260127,0,85.0,91.0,75.0,89.0
1706611841146523052,0,84.0,90.0,73.0,88.0
1706611841177671973,0,85.0,89.0,70.0,87.0
1706611841208954239,0,88.0,89.0,68.0,86.0
1706611841240055213,0,90.0,88.0,67.0,86.0
1706611841270974631,0,90.0,89.0,68.0,85.0
1706611841301965968,0,90.0,91.0,66.0,85.0
1706611841332018641,0,91.0,92.0,63.0,86.0
1706611841362548863,0,92.0,91.0,57.0,89.0
1706611841393354685,0,92.0,90.0,56.0,91.0
1706611841424559617,0,91.0,87.0,54.0,94.0
1706611841457436993,0,92.0,83.0,55.0,96.0
1706611841488329558,0,94.0,79.0,53.0,96.0
1706611841516590596,0,99.0,76.0,53.0,94.0
1706611841547012823,0,104.0,74.0,51.0,93.0
1706611841577471978,0,109.0,72.0,53.0,93.0
1706611841610132757,0,112.0,70.0,55.0,95.0
1706611841638985710,0,112.0,70.0,55.0,95.0
1706611841670249000,0,111.0,71.0,53.0,95.0
1706611841701598773,0,110.0,73.0,52.0,94.0
1706611841733242941,0,110.0,73.0,53.0,95.0
1706611841762269383,0,110.0,71.0,53.0,97.0
1706611841793410810,0,110.0,69.0,52.0,98.0
1706611841823877487,0,109.0,66.0,53.0,97.0
1706611841857131860,0,106.0,62.0,53.0,96.0
1706611841885785354,0,103.0,56.0,54.0,97.0
1706611841916481703,0,101.0,53.0,53.0,98.0
1706611841947079881,0,99.0,53.0,54.0,98.0
1706611841977074683,0,98.0,54.0,53.0,98.0
1706611842007584055,0,98.0,54.0,53.0,97.0
1706611842038997662,0,99.0,53.0,52.0,98.0
1706611842069431624,0,99.0,53.0,52.0,99.0
1706611842099800197,0,98.0,54.0,52.0,99.0
1706611842131001696,0,97.0,54.0,53.0,99.0
1706611842161497859,0,97.0,54.0,52.0,99.0
1706611842193327725,0,99.0,53.0,53.0,101.0
1706611842225260776,0,99.0,52.0,54.0,100.0
1706611842255767843,0,100.0,53.0,54.0,100.0
1706611842287289561,0,99.0,53.0,54.0,100.0
1706611842316818744,0,99.0,55.0,53.0,101.0
1706611842347871877,0,98.0,54.0,53.0,101.0
1706611842378325488,0,98.0,54.0,54.0,100.0
1706611842408402612,0,98.0,55.0,54.0,98.0
1706611842440349859,0,99.0,55.0,53.0,96.0
1706611842469608983,0,99.0,55.0,53.0,97.0
1706611842500133832,0,99.0,54.0,53.0,97.0
1706611842531467957,0,98.0,53.0,52.0,97.0
1706611842562464356,0,98.0,53.0,51.0,97.0
1706611842593145663,0,98.0,53.0,52.0,97.0
1706611842624633076,0,100.0,54.0,53.0,96.0
1706611842656833167,0,101.0,54.0,54.0,96.0
1706611842685387760,0,101.0,55.0,53.0,95.0
1706611842716315534,0,100.0,55.0,54.0,95.0
1706611842748187068,0,99.0,55.0,53.0,96.0
1706611842779663562,0,98.0,53.0,54.0,97.0
1706611842810063606,0,99.0,53.0,53.0,98.0
1706611842839936565,0,100.0,54.0,53.0,97.0
1706611842870635677,0,100.0,56.0,52.0,98.0
1706611842901025937,0,100.0,56.0,52.0,97.0
1706611842931932394,0,100.0,56.0,52.0,98.0
1706611842963742877,0,100.0,55.0,51.0,98.0
1706611842993808580,0,99.0,53.0,53.0,99.0
1706611843024967804,0,98.0,54.0,54.0,99.0
1706611843056336076,0,97.0,54.0,54.0,98.0
1706611843086739331,0,97.0,55.0,54.0,99.0
1706611843116485899,0,97.0,54.0,53.0,98.0
1706611843147619129,0,98.0,53.0,54.0,97.0
1706611843177867354,0,98.0,52.0,51.0,95.0
1706611843209633336,0,99.0,51.0,53.0,95.0
1706611843239247005,0,99.0,52.0,52.0,95.0
1706611843270983086,0,98.0,52.0,54.0,97.0
1706611843301917258,0,96.0,51.0,53.0,99.0
1706611843332968137,0,96.0,51.0,54.0,100.0
1706611843362620495,0,96.0,50.0,51.0,100.0
1706611843394181739,0,97.0,51.0,51.0,97.0
1706611843425104597,0,95.0,52.0,50.0,96.0
1706611843455600626,0,96.0,52.0,51.0,94.0
1706611843485901384,0,95.0,52.0,51.0,95.0
1706611843517154921,0,96.0,50.0,52.0,95.0
1706611843546965180,0,95.0,50.0,52.0,97.0
1706611843578386912,0,95.0,50.0,52.0,96.0
1706611843609405771,0,92.0,51.0,50.0,95.0
1706611843640412320,0,90.0,50.0,54.0,94.0
1706611843670142153,0,90.0,50.0,55.0,95.0
1706611843702202607,0,90.0,50.0,57.0,97.0
1706611843734483496,0,90.0,50.0,56.0,96.0
1706611843762968866,0,91.0,52.0,56.0,96.0
1706611843794414100,0,91.0,49.0,58.0,95.0
1706611843825781209,0,90.0,50.0,62.0,94.0
1706611843855270775,0,87.0,48.0,63.0,95.0
1706611843886382576,0,85.0,50.0,69.0,95.0
1706611843917626044,0,82.0,49.0,73.0,96.0
1706611843951467678,0,79.0,51.0,81.0,95.0
1706611843979472118,0,75.0,52.0,85.0,96.0
1706611844008794823,0,72.0,54.0,91.0,96.0
1706611844040647886,0,68.0,54.0,96.0,96.0
1706611844070236508,0,66.0,53.0,98.0,96.0
1706611844101600840,0,62.0,52.0,100.0,97.0
1706611844133410517,0,58.0,52.0,98.0,97.0
1706611844163333875,0,54.0,51.0,97.0,96.0
1706611844194245188,0,51.0,51.0,94.0,94.0
1706611844225199973,0,50.0,52.0,92.0,93.0
1706611844258369364,0,50.0,54.0,89.0,92.0
1706611844286765552,0,50.0,54.0,89.0,89.0
1706611844317427659,0,50.0,53.0,89.0,81.0
1706611844349136957,0,50.0,55.0,89.0,72.0
1706611844379241596,0,51.0,58.0,89.0,62.0
1706611844410864303,0,55.0,65.0,87.0,54.0
1706611844439342395,0,63.0,73.0,83.0,50.0
1706611844470156148,0,72.0,85.0,77.0,50.0
1706611844503049079,0,80.0,98.0,74.0,51.0
1706611844532569745,0,85.0,110.0,72.0,52.0
1706611844562880830,0,89.0,117.0,71.0,51.0
1706611844594709953,0,88.0,119.0,69.0,51.0
1706611844624805857,0,86.0,118.0,70.0,50.0
1706611844655675529,0,83.0,115.0,69.0,51.0
1706611844686461830,0,82.0,111.0,70.0,52.0
1706611844717490736,0,81.0,105.0,72.0,52.0
1706611844747996391,0,80.0,100.0,76.0,52.0
1706611844778540781,0,79.0,96.0,81.0,52.0
1706611844810050358,0,78.0,94.0,84.0,52.0
1706611844840883047,0,78.0,91.0,85.0,51.0
1706611844871252981,0,79.0,90.0,83.0,50.0
1706611844902674644,0,80.0,90.0,83.0,51.0
1706611844932756589,0,79.0,92.0,82.0,52.0
1706611844963640396,0,80.0,93.0,82.0,53.0
1706611844995107017,0,79.0,95.0,81.0,53.0
1706611845025175975,0,81.0,95.0,81.0,52.0
1706611845059254121,0,80.0,96.0,80.0,52.0
1706611845086037014,0,81.0,96.0,80.0,52.0
1706611845118897767,0,81.0,97.0,79.0,54.0
1706611845148595377,0,83.0,97.0,79.0,54.0
1706611845180178099,0,81.0,97.0,80.0,54.0
1706611845209579715,0,81.0,96.0,80.0,54.0
1706611845240586028,0,80.0,96.0,80.0,55.0
1706611845271768026,0,81.0,96.0,79.0,55.0
1706611845302468310,0,81.0,96.0,80.0,53.0
1706611845334617877,0,82.0,97.0,79.0,50.0
1706611845363878306,0,81.0,96.0,80.0,50.0
1706611845394615742,0,82.0,95.0,80.0,51.0
1706611845426975583,0,81.0,93.0,81.0,52.0
1706611845455961278,0,81.0,94.0,80.0,52.0
1706611845486311418,0,80.0,94.0,81.0,50.0
1706611845517932022,0,79.0,94.0,81.0,51.0
1706611845548287629,0,80.0,94.0,82.0,51.0
1706611845579094255,0,81.0,95.0,81.0,52.0
1706611845609388771,0,81.0,95.0,80.0,51.0
1706611845640634480,0,80.0,95.0,81.0,50.0
1706611845672018982,0,79.0,95.0,81.0,50.0
1706611845702508536,0,80.0,95.0,81.0,52.0
1706611845733737306,0,80.0,95.0,81.0,51.0
1706611845763493444,0,80.0,94.0,81.0,52.0
1706611845794469512,0,80.0,94.0,81.0,52.0
1706611845826026370,0,81.0,94.0,81.0,52.0
1706611845856973388,0,81.0,93.0,81.0,51.0
1706611845887544243,0,80.0,94.0,81.0,50.0
1706611845917960138,0,80.0,93.0,81.0,50.0
1706611845948865922,0,81.0,94.0,81.0,50.0
1706611845979095539,0,81.0,93.0,81.0,50.0
1706611846010223996,0,80.0,94.0,80.0,50.0
1706611846040710562,0,80.0,94.0,80.0,50.0
1706611846070401277,0,80.0,94.0,81.0,50.0
1706611846102231419,0,80.0,95.0,81.0,51.0
1706611846133035773,0,80.0,95.0,81.0,53.0
1706611846163670200,0,80.0,95.0,81.0,53.0
1706611846195346958,0,79.0,94.0,82.0,52.0
1706611846225853716,0,79.0,93.0,81.0,51.0
1706611846259148998,0,80.0,93.0,80.0,51.0
1706611846287068027,0,81.0,94.0,80.0,52.0
1706611846317267526,0,81.0,94.0,81.0,54.0
1706611846348639497,0,81.0,94.0,82.0,56.0
1706611846379343734,0,81.0,95.0,81.0,56.0
1706611846413259009,0,82.0,95.0,80.0,54.0
1706611846441286874,0,81.0,95.0,80.0,53.0
1706611846955576689,0,81.0,95.0,79.0,53.0
1706611846986751082,0,80.0,95.0,80.0,53.0
1706611847018348096,0,80.0,95.0,79.0,54.0
1706611847049922760,0,80.0,94.0,80.0,54.0
1706611847079404717,0,80.0,94.0,80.0,55.0
1706611847110948287,0,80.0,93.0,81.0,54.0
1706611847141451282,0,79.0,92.0,80.0,54.0
1706611847172479322,0,80.0,92.0,80.0,55.0
1706611847203865503,0,81.0,93.0,79.0,55.0
1706611847233315101,0,82.0,94.0,79.0,55.0
1706611847264466395,0,82.0,94.0,79.0,55.0
1706611847295230361,0,82.0,93.0,81.0,55.0
1706611847326725947,0,81.0,92.0,81.0,56.0
1706611847357923826,0,81.0,92.0,81.0,55.0
1706611847387273209,0,81.0,93.0,80.0,54.0
1706611847420642737,0,81.0,94.0,80.0,54.0
1706611847449294471,0,81.0,93.0,80.0,54.0
1706611847480223343,0,80.0,93.0,79.0,54.0
1706611847509584306,0,81.0,93.0,78.0,54.0
1706611847540480819,0,80.0,93.0,78.0,54.0
1706611847572337987,0,81.0,93.0,79.0,54.0
1706611847602171076,0,80.0,92.0,79.0,54.0
1706611847632894787,0,80.0,92.0,80.0,55.0
1706611847663245485,0,79.0,93.0,80.0,55.0
1706611847694229737,0,79.0,93.0,80.0,55.0
1706611847725797058,0,80.0,93.0,80.0,56.0
1706611847756542035,0,81.0,92.0,80.0,55.0
1706611847786617012,0,81.0,93.0,81.0,55.0
1706611847820574084,0,80.0,92.0,80.0,54.0
1706611847849750946,0,80.0,92.0,80.0,53.0
1706611847879059530,0,80.0,92.0,79.0,53.0
1706611847909503129,0,80.0,93.0,79.0,52.0
1706611847942035700,0,80.0,93.0,78.0,54.0
1706611847971759099,0,81.0,94.0,79.0,54.0
1706611848003392201,0,81.0,93.0,80.0,55.0
1706611848034281942,0,81.0,94.0,80.0,54.0
1706611848063984005,0,81.0,94.0,80.0,55.0
1706611848094575758,0,80.0,94.0,79.0,54.0
1706611848125401038,0,80.0,94.0,80.0,55.0
1706611848157687787,0,80.0,95.0,80.0,53.0
1706611848186470478,0,80.0,95.0,80.0,54.0
1706611848217522208,0,79.0,95.0,79.0,55.0
1706611848249341893,0,80.0,94.0,79.0,56.0
1706611848279384773,0,80.0,94.0,79.0,56.0
1706611848310927003,0,80.0,94.0,80.0,56.0
1706611848341201637,0,81.0,94.0,80.0,55.0
1706611848372324365,0,81.0,94.0,80.0,54.0
1706611848403178265,0,82.0,94.0,79.0,53.0
1706611848433529930,0,82.0,95.0,79.0,54.0
1706611848465039528,0,81.0,94.0,79.0,54.0
1706611848495484681,0,81.0,95.0,79.0,54.0
1706611848525491590,0,80.0,92.0,80.0,54.0
1706611848556884496,0,81.0,93.0,79.0,54.0
1706611848592373785,0,81.0,93.0,79.0,54.0
1706611848617981199,0,79.0,94.0,79.0,53.0
1706611848648856373,0,79.0,94.0,78.0,53.0
1706611848679733331,0,80.0,93.0,78.0,54.0
1706611848710753438,0,81.0,94.0,78.0,53.0
1706611848740570174,0,81.0,93.0,79.0,54.0
1706611848772433782,0,81.0,93.0,79.0,53.0
