%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1700119037145411985,0,34.0,34.0,34.0,33.0,0.0,0.0,0.0,0.0
1700119037174904199,0,34.0,34.0,35.0,32.0,0.0,0.0,0.0,0.0
1700119037197425427,0,34.0,34.0,28.0,32.0,0.0,0.0,0.0,0.0
1700119037221710396,0,34.0,34.0,34.0,28.0,0.0,0.0,0.0,0.0
1700119037246314763,0,34.0,33.0,34.0,33.0,0.0,0.0,0.0,0.0
1700119037270297092,0,34.0,34.0,32.0,32.0,0.0,0.0,0.0,0.0
1700119037295221796,0,34.0,33.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037323080399,0,34.0,27.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037347343830,0,34.0,34.0,35.0,33.0,0.0,0.0,0.0,0.0
1700119037371232903,0,34.0,34.0,35.0,28.0,0.0,0.0,0.0,0.0
1700119037395414271,0,35.0,33.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037419496294,0,35.0,34.0,34.0,33.0,0.0,0.0,0.0,0.0
1700119037447593406,0,31.0,33.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037471950260,0,34.0,33.0,34.0,33.0,0.0,0.0,0.0,0.0
1700119037496785374,0,33.0,33.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037521359772,0,34.0,34.0,32.0,29.0,0.0,0.0,0.0,0.0
1700119037545518626,0,34.0,28.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037572698423,0,34.0,33.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037600450734,0,34.0,30.0,28.0,32.0,0.0,0.0,0.0,0.0
1700119037622265705,0,34.0,33.0,34.0,32.0,0.0,0.0,0.0,0.0
1700119037647090072,0,33.0,34.0,34.0,33.0,0.0,0.0,0.0,0.0
1700119037669726796,0,33.0,33.0,32.0,29.0,0.0,0.0,0.0,0.0
1700119037698089140,0,33.0,34.0,34.0,33.0,0.0,0.0,0.0,0.0
1700119037723389474,0,33.0,33.0,35.0,32.0,0.0,0.0,0.0,0.0
1700119037746933104,0,33.0,34.0,35.0,32.0,0.0,0.0,0.0,0.0
1700119037769887744,0,34.0,28.0,33.0,32.0,0.0,0.0,0.0,0.0
