%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706610294606975266,0,85.0,92.0,82.0,88.0
1706610294637865004,0,84.0,92.0,80.0,88.0
1706610294669703675,0,83.0,92.0,81.0,88.0
1706610294699779617,0,84.0,93.0,80.0,88.0
1706610294731090535,0,84.0,92.0,81.0,87.0
1706610294762112357,0,84.0,92.0,82.0,87.0
1706610294793263447,0,83.0,92.0,82.0,88.0
1706610294823446827,0,84.0,93.0,82.0,87.0
1706610294854371350,0,84.0,92.0,82.0,87.0
1706610294885448518,0,84.0,94.0,81.0,86.0
1706610294916149623,0,84.0,95.0,81.0,86.0
1706610294957794722,0,84.0,95.0,80.0,87.0
1706610294977921513,0,84.0,93.0,81.0,87.0
1706610295009191679,0,84.0,92.0,81.0,88.0
1706610295041683278,0,84.0,92.0,81.0,88.0
1706610295071815414,0,84.0,92.0,82.0,88.0
1706610295101899920,0,84.0,93.0,81.0,87.0
1706610295133060006,0,84.0,93.0,81.0,88.0
1706610295165040796,0,84.0,93.0,81.0,89.0
1706610295195570371,0,84.0,92.0,82.0,88.0
1706610295226129079,0,84.0,93.0,82.0,87.0
1706610295257871228,0,84.0,92.0,81.0,87.0
1706610295288110185,0,84.0,93.0,81.0,88.0
1706610295318734104,0,85.0,93.0,81.0,88.0
1706610295350368550,0,85.0,93.0,82.0,86.0
1706610295382852153,0,86.0,92.0,81.0,86.0
1706610295412586973,0,85.0,92.0,82.0,85.0
1706610295443525608,0,84.0,93.0,82.0,85.0
1706610295474170677,0,84.0,93.0,82.0,85.0
1706610295504789129,0,84.0,92.0,81.0,85.0
1706610295538631769,0,85.0,91.0,82.0,86.0
1706610295567276317,0,84.0,91.0,82.0,86.0
1706610295597844468,0,84.0,91.0,83.0,87.0
1706610295629241082,0,83.0,92.0,82.0,86.0
1706610295660313206,0,84.0,93.0,83.0,86.0
1706610295690658506,0,85.0,93.0,82.0,86.0
1706610295722262016,0,87.0,92.0,82.0,86.0
1706610295752156796,0,87.0,90.0,83.0,86.0
1706610295782995351,0,88.0,89.0,84.0,88.0
1706610295814721678,0,88.0,88.0,85.0,88.0
1706610295846010258,0,88.0,88.0,84.0,88.0
1706610295876562932,0,87.0,90.0,84.0,87.0
1706610295907891989,0,87.0,91.0,83.0,86.0
1706610295938722553,0,88.0,91.0,83.0,87.0
1706610295969613320,0,89.0,90.0,83.0,86.0
1706610296000352320,0,88.0,90.0,83.0,87.0
1706610296031450736,0,88.0,89.0,83.0,86.0
1706610296062086551,0,87.0,90.0,82.0,87.0
1706610296092806253,0,88.0,90.0,82.0,87.0
1706610296123569368,0,88.0,90.0,82.0,88.0
1706610296155547798,0,89.0,90.0,84.0,87.0
1706610296188595838,0,89.0,90.0,84.0,88.0
1706610296216694478,0,89.0,89.0,85.0,89.0
1706610296249887706,0,88.0,88.0,84.0,90.0
1706610296279011010,0,87.0,89.0,84.0,90.0
1706610296309682245,0,86.0,89.0,84.0,90.0
1706610296341583004,0,86.0,89.0,84.0,90.0
1706610296371604753,0,85.0,88.0,85.0,89.0
1706610296402987737,0,86.0,87.0,84.0,89.0
1706610296433782326,0,87.0,87.0,84.0,89.0
1706610296464084155,0,87.0,88.0,84.0,89.0
1706610296495345600,0,88.0,87.0,84.0,89.0
1706610296526287612,0,87.0,88.0,84.0,90.0
1706610296557569702,0,87.0,88.0,84.0,89.0
1706610296590232703,0,85.0,88.0,84.0,88.0
1706610296619160873,0,86.0,89.0,84.0,89.0
1706610296651099171,0,86.0,90.0,85.0,89.0
1706610296686127425,0,87.0,90.0,85.0,90.0
1706610296712192917,0,87.0,90.0,85.0,90.0
1706610296744423076,0,87.0,89.0,84.0,90.0
1706610296774518689,0,86.0,88.0,84.0,90.0
1706610296806118869,0,86.0,88.0,84.0,88.0
1706610296835980896,0,85.0,89.0,85.0,86.0
1706610296867296129,0,86.0,91.0,84.0,87.0
1706610296897902409,0,85.0,92.0,85.0,88.0
1706610296930519271,0,85.0,92.0,85.0,87.0
1706610296959490615,0,85.0,92.0,84.0,86.0
1706610296991099160,0,85.0,90.0,80.0,86.0
1706610297022169357,0,85.0,91.0,79.0,86.0
1706610297051905394,0,84.0,90.0,78.0,87.0
1706610297085558832,0,84.0,92.0,78.0,88.0
1706610297113930544,0,85.0,92.0,77.0,92.0
1706610297145007721,0,87.0,91.0,77.0,94.0
1706610297175809480,0,88.0,90.0,77.0,96.0
1706610297207300310,0,87.0,88.0,76.0,95.0
1706610297238810018,0,87.0,88.0,75.0,95.0
1706610297270117738,0,87.0,85.0,72.0,94.0
1706610297299634645,0,89.0,84.0,69.0,94.0
1706610297332553300,0,91.0,83.0,65.0,94.0
1706610297362237028,0,91.0,83.0,65.0,93.0
1706610297392759272,0,92.0,83.0,61.0,91.0
1706610297424342129,0,92.0,80.0,58.0,92.0
1706610297454649613,0,94.0,79.0,54.0,93.0
1706610297484775290,0,94.0,79.0,53.0,96.0
1706610297516502758,0,97.0,77.0,54.0,98.0
1706610297546926338,0,101.0,72.0,53.0,99.0
1706610297577928715,0,107.0,67.0,54.0,98.0
1706610297609262157,0,110.0,67.0,52.0,97.0
1706610297640526088,0,112.0,69.0,53.0,96.0
1706610297671811226,0,112.0,69.0,51.0,97.0
1706610297702796882,0,111.0,68.0,52.0,97.0
1706610297733706596,0,111.0,67.0,51.0,97.0
1706610297764820207,0,111.0,65.0,52.0,97.0
1706610297795988912,0,110.0,62.0,52.0,94.0
1706610297826889117,0,106.0,57.0,53.0,95.0
1706610297857424651,0,104.0,54.0,52.0,95.0
1706610297888504475,0,103.0,52.0,53.0,96.0
1706610297919355699,0,102.0,52.0,53.0,96.0
1706610297950878484,0,101.0,53.0,52.0,95.0
1706610297981278391,0,101.0,52.0,50.0,96.0
1706610298014666839,0,100.0,54.0,50.0,96.0
1706610298042452985,0,101.0,54.0,51.0,96.0
1706610298073920645,0,101.0,54.0,52.0,96.0
1706610298104965950,0,100.0,54.0,53.0,97.0
1706610298135835188,0,99.0,54.0,51.0,98.0
1706610298166724873,0,100.0,54.0,52.0,97.0
1706610298198121007,0,101.0,53.0,52.0,96.0
1706610298228614754,0,102.0,54.0,54.0,97.0
1706610298261096757,0,102.0,54.0,54.0,96.0
1706610298291358867,0,103.0,55.0,54.0,96.0
1706610298320901163,0,103.0,54.0,52.0,94.0
1706610298354665470,0,103.0,53.0,53.0,95.0
1706610298384618895,0,101.0,53.0,52.0,94.0
1706610298414591142,0,101.0,52.0,51.0,93.0
1706610298444219788,0,101.0,52.0,52.0,92.0
1706610298476000288,0,100.0,52.0,53.0,92.0
1706610298507782039,0,100.0,54.0,54.0,94.0
1706610298537012147,0,99.0,54.0,54.0,96.0
1706610298568168579,0,100.0,55.0,54.0,96.0
1706610298599203437,0,100.0,55.0,53.0,95.0
1706610298630777544,0,100.0,54.0,51.0,94.0
1706610298662020362,0,101.0,55.0,51.0,95.0
1706610298692477914,0,101.0,54.0,52.0,96.0
1706610298723811038,0,100.0,54.0,53.0,97.0
1706610298754436429,0,99.0,53.0,53.0,96.0
1706610298785285901,0,99.0,54.0,53.0,98.0
1706610298816348171,0,100.0,54.0,51.0,97.0
1706610298848455243,0,101.0,54.0,52.0,98.0
1706610298878688981,0,102.0,54.0,53.0,97.0
1706610298909426317,0,104.0,54.0,54.0,97.0
1706610298943601293,0,105.0,54.0,55.0,96.0
1706610298971825474,0,104.0,55.0,56.0,96.0
1706610299001695303,0,104.0,55.0,57.0,94.0
1706610299033986206,0,104.0,53.0,58.0,95.0
1706610299064407142,0,104.0,53.0,58.0,94.0
1706610299095186584,0,105.0,53.0,58.0,95.0
1706610299125872403,0,105.0,56.0,58.0,93.0
1706610299157361700,0,105.0,56.0,57.0,92.0
1706610299188598016,0,106.0,56.0,55.0,91.0
1706610299218426840,0,106.0,55.0,56.0,92.0
1706610299250391672,0,106.0,56.0,57.0,93.0
1706610299282039061,0,104.0,56.0,58.0,94.0
1706610299312287364,0,104.0,54.0,58.0,94.0
1706610299343551078,0,104.0,53.0,58.0,94.0
1706610299374087223,0,104.0,54.0,58.0,93.0
1706610299404930829,0,105.0,55.0,57.0,93.0
1706610299434896949,0,105.0,57.0,57.0,93.0
1706610299466092421,0,105.0,57.0,57.0,92.0
1706610299497782833,0,105.0,56.0,57.0,92.0
1706610299528971673,0,104.0,55.0,58.0,93.0
1706610299560009294,0,103.0,54.0,58.0,93.0
1706610299590639444,0,103.0,55.0,57.0,93.0
1706610299621655653,0,103.0,56.0,57.0,92.0
1706610299652218725,0,104.0,57.0,55.0,91.0
1706610299682761155,0,103.0,57.0,56.0,91.0
1706610299715282072,0,102.0,56.0,57.0,92.0
1706610299744827308,0,102.0,56.0,59.0,92.0
1706610299776533116,0,102.0,55.0,59.0,94.0
1706610299806148738,0,103.0,54.0,59.0,93.0
1706610299836534511,0,103.0,54.0,57.0,93.0
1706610299867715515,0,103.0,53.0,56.0,92.0
1706610299898702557,0,103.0,55.0,56.0,92.0
1706610299929270182,0,103.0,54.0,58.0,93.0
1706610299960907214,0,102.0,55.0,57.0,94.0
1706610299992091350,0,102.0,56.0,58.0,93.0
1706610300022550273,0,103.0,56.0,56.0,92.0
1706610300054208452,0,104.0,56.0,56.0,92.0
1706610300085255953,0,103.0,54.0,57.0,92.0
1706610300116625225,0,103.0,53.0,57.0,93.0
1706610300146999664,0,103.0,54.0,59.0,92.0
1706610300178085456,0,102.0,55.0,59.0,92.0
1706610300209580110,0,102.0,56.0,59.0,92.0
1706610300240576950,0,102.0,56.0,58.0,93.0
1706610300272337645,0,103.0,55.0,58.0,92.0
1706610300301531796,0,103.0,54.0,58.0,91.0
1706610300331858325,0,103.0,55.0,58.0,91.0
1706610300362470668,0,103.0,54.0,57.0,92.0
1706610300393638498,0,103.0,55.0,58.0,93.0
1706610300424596720,0,104.0,54.0,57.0,93.0
1706610300455327143,0,103.0,55.0,56.0,92.0
1706610300489430669,0,103.0,54.0,57.0,92.0
1706610300517972543,0,103.0,54.0,57.0,92.0
1706610300549497830,0,103.0,54.0,58.0,92.0
1706610300585930214,0,102.0,53.0,57.0,91.0
1706610300611140369,0,102.0,54.0,56.0,91.0
1706610300643150761,0,102.0,55.0,56.0,91.0
1706610300672757187,0,103.0,56.0,56.0,93.0
1706610300703668289,0,102.0,55.0,56.0,92.0
1706610300735795756,0,103.0,55.0,57.0,93.0
1706610300765630680,0,103.0,55.0,59.0,94.0
1706610300797292442,0,103.0,55.0,59.0,93.0
1706610300827297088,0,103.0,55.0,58.0,92.0
1706610300858558140,0,103.0,55.0,56.0,91.0
1706610300888700960,0,103.0,56.0,57.0,91.0
1706610300920126243,0,102.0,55.0,57.0,92.0
1706610300950991294,0,102.0,54.0,57.0,92.0
1706610300981880479,0,102.0,54.0,56.0,92.0
1706610301013589018,0,103.0,55.0,56.0,92.0
1706610301043221834,0,103.0,55.0,58.0,93.0
1706610301074915453,0,104.0,54.0,59.0,92.0
1706610301105234314,0,103.0,54.0,58.0,91.0
1706610301136121073,0,102.0,54.0,57.0,91.0
1706610301167133432,0,102.0,54.0,57.0,93.0
1706610301198570056,0,103.0,55.0,56.0,93.0
1706610301228837550,0,104.0,54.0,56.0,93.0
1706610301260455636,0,104.0,55.0,57.0,93.0
1706610301291742946,0,103.0,55.0,56.0,94.0
1706610301323107910,0,103.0,56.0,56.0,93.0
1706610301354774258,0,103.0,55.0,55.0,92.0
1706610301384971597,0,103.0,55.0,56.0,91.0
1706610301416134266,0,103.0,54.0,56.0,91.0
1706610301446329304,0,102.0,55.0,56.0,92.0
1706610301477168382,0,102.0,55.0,57.0,93.0
1706610301508000635,0,102.0,54.0,57.0,93.0
1706610301539841824,0,103.0,54.0,57.0,93.0
1706610301571608648,0,104.0,53.0,56.0,93.0
1706610301601634958,0,104.0,53.0,57.0,92.0
1706610301633565215,0,103.0,54.0,58.0,91.0
1706610301663056545,0,102.0,54.0,59.0,92.0
1706610301693759498,0,103.0,55.0,58.0,92.0
1706610301725704717,0,103.0,55.0,58.0,92.0
1706610301756077639,0,104.0,54.0,57.0,92.0
1706610301786656968,0,103.0,53.0,55.0,91.0
1706610301818890083,0,103.0,53.0,55.0,91.0
1706610301849099504,0,102.0,55.0,57.0,91.0
1706610301881556909,0,103.0,56.0,58.0,91.0
1706610302690377722,0,103.0,57.0,57.0,92.0
1706610302720311808,0,102.0,55.0,55.0,91.0
1706610302752565841,0,103.0,55.0,55.0,92.0
1706610302783196876,0,102.0,54.0,57.0,92.0
1706610302812745386,0,102.0,54.0,58.0,93.0
1706610302844108553,0,102.0,53.0,59.0,93.0
1706610302874706578,0,102.0,54.0,58.0,94.0
1706610302905391166,0,103.0,55.0,58.0,94.0
1706610302936677473,0,103.0,57.0,57.0,94.0
1706610302967513887,0,103.0,56.0,57.0,93.0
1706610302998761426,0,103.0,55.0,56.0,93.0
1706610303030652270,0,102.0,55.0,55.0,93.0
