%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1706615886071379757,0,46.0,52.0,56.0,44.0
1706615886101151100,0,46.0,53.0,57.0,43.0
1706615886133198852,0,46.0,52.0,57.0,44.0
1706615886163300809,0,46.0,53.0,58.0,44.0
1706615886193769423,0,47.0,53.0,57.0,44.0
1706615886225233840,0,47.0,53.0,56.0,44.0
1706615886256126244,0,47.0,53.0,55.0,42.0
1706615886286488791,0,47.0,53.0,55.0,42.0
1706615886317634790,0,47.0,53.0,56.0,42.0
1706615886347895175,0,47.0,51.0,55.0,44.0
1706615886380040946,0,47.0,50.0,55.0,45.0
1706615886411301189,0,48.0,50.0,56.0,44.0
1706615886441035774,0,47.0,52.0,56.0,45.0
1706615886473260939,0,47.0,52.0,56.0,45.0
1706615886503772369,0,47.0,51.0,56.0,46.0
1706615886536556956,0,47.0,50.0,56.0,46.0
1706615886565793484,0,48.0,51.0,56.0,45.0
1706615886596493383,0,47.0,52.0,55.0,44.0
1706615886626873431,0,46.0,51.0,56.0,44.0
1706615886657785860,0,46.0,51.0,56.0,44.0
1706615886689289704,0,47.0,52.0,56.0,45.0
1706615886719741256,0,47.0,53.0,57.0,45.0
1706615886749897593,0,47.0,52.0,57.0,44.0
1706615886780960300,0,46.0,52.0,57.0,43.0
1706615886812135194,0,46.0,52.0,56.0,43.0
1706615886844652896,0,47.0,53.0,57.0,43.0
1706615886874001123,0,48.0,53.0,58.0,43.0
1706615886904579709,0,47.0,53.0,57.0,43.0
1706615886940383714,0,47.0,51.0,57.0,44.0
1706615886965772436,0,47.0,51.0,57.0,43.0
1706615886997473649,0,48.0,51.0,56.0,43.0
1706615887027117303,0,48.0,51.0,55.0,42.0
1706615887059252190,0,47.0,52.0,54.0,42.0
1706615887090107398,0,46.0,53.0,54.0,44.0
1706615887120812679,0,46.0,53.0,54.0,46.0
1706615887152364408,0,47.0,52.0,55.0,46.0
1706615887183109498,0,48.0,52.0,56.0,45.0
1706615887212574246,0,49.0,52.0,57.0,44.0
1706615887245731255,0,49.0,51.0,56.0,45.0
1706615887275103475,0,48.0,51.0,56.0,45.0
1706615887306616297,0,46.0,51.0,56.0,44.0
1706615887338237725,0,46.0,50.0,55.0,42.0
1706615887367659844,0,46.0,51.0,56.0,43.0
1706615887398937046,0,46.0,51.0,57.0,45.0
1706615887429769552,0,47.0,51.0,58.0,49.0
1706615887460955094,0,48.0,52.0,57.0,50.0
1706615887492344049,0,50.0,53.0,55.0,49.0
1706615887521498206,0,49.0,55.0,56.0,46.0
1706615887552579586,0,50.0,54.0,57.0,47.0
1706615887584644281,0,49.0,54.0,61.0,48.0
1706615887615909179,0,51.0,53.0,59.0,47.0
1706615887646188457,0,51.0,54.0,61.0,46.0
1706615887677527506,0,50.0,53.0,60.0,47.0
1706615887708164941,0,50.0,53.0,62.0,48.0
1706615887738853380,0,50.0,52.0,62.0,49.0
1706615887769650959,0,49.0,52.0,62.0,49.0
1706615887800898688,0,49.0,51.0,61.0,49.0
1706615887831057494,0,49.0,51.0,61.0,48.0
1706615887863006325,0,49.0,51.0,60.0,46.0
1706615887893448824,0,49.0,51.0,59.0,45.0
1706615887925737641,0,49.0,51.0,57.0,46.0
1706615887955144940,0,49.0,53.0,57.0,47.0
1706615887986680994,0,50.0,53.0,58.0,49.0
1706615888016892925,0,50.0,53.0,59.0,49.0
1706615888046591299,0,52.0,54.0,59.0,48.0
1706615888078624047,0,53.0,53.0,58.0,49.0
1706615888109726126,0,53.0,53.0,57.0,51.0
1706615888139699721,0,53.0,52.0,57.0,53.0
1706615888170758860,0,52.0,54.0,57.0,53.0
1706615888201314550,0,52.0,56.0,57.0,50.0
1706615888233591838,0,51.0,56.0,56.0,48.0
1706615888264062066,0,50.0,56.0,56.0,47.0
1706615888295051033,0,51.0,55.0,55.0,45.0
1706615888326888252,0,52.0,55.0,55.0,42.0
1706615888357032064,0,52.0,55.0,54.0,42.0
1706615888388476273,0,52.0,55.0,54.0,46.0
1706615888418655359,0,51.0,54.0,53.0,49.0
1706615888450297652,0,51.0,54.0,54.0,49.0
1706615888480948674,0,51.0,56.0,54.0,48.0
1706615888933222533,0,50.0,59.0,55.0,48.0
1706615888964246362,0,51.0,60.0,55.0,48.0
1706615888995039918,0,51.0,60.0,54.0,48.0
1706615889027853958,0,51.0,61.0,53.0,48.0
1706615889057412465,0,51.0,60.0,54.0,49.0
1706615889087546007,0,51.0,58.0,53.0,48.0
1706615889119689156,0,52.0,56.0,52.0,47.0
1706615889149948572,0,51.0,56.0,51.0,47.0
1706615889179681502,0,50.0,54.0,52.0,47.0
1706615889210513780,0,49.0,53.0,53.0,48.0
1706615889242378566,0,50.0,53.0,53.0,47.0
1706615889272669334,0,51.0,54.0,53.0,48.0
1706615889304191468,0,52.0,56.0,53.0,47.0
1706615889335373856,0,52.0,55.0,54.0,46.0
1706615889365128979,0,52.0,56.0,54.0,44.0
1706615889397015327,0,52.0,57.0,54.0,44.0
1706615889428146378,0,51.0,58.0,54.0,43.0
1706615889458734242,0,50.0,58.0,53.0,44.0
1706615889489079253,0,50.0,57.0,53.0,44.0
1706615889520471009,0,49.0,56.0,53.0,46.0
1706615889551297272,0,51.0,53.0,54.0,45.0
1706615889581088921,0,51.0,53.0,53.0,44.0
1706615889613548894,0,52.0,54.0,54.0,42.0
1706615889645040721,0,52.0,56.0,53.0,40.0
1706615889673619358,0,52.0,55.0,53.0,41.0
1706615889705181723,0,53.0,54.0,53.0,42.0
1706615889736805793,0,52.0,53.0,54.0,43.0
1706615889767729506,0,53.0,53.0,54.0,42.0
1706615889799169270,0,54.0,53.0,54.0,42.0
1706615889831911980,0,54.0,53.0,54.0,44.0
1706615889860079643,0,53.0,52.0,56.0,46.0
1706615889890748082,0,52.0,51.0,56.0,48.0
1706615889921902835,0,50.0,52.0,56.0,47.0
1706615889953202061,0,49.0,53.0,56.0,47.0
1706615889983109991,0,48.0,53.0,56.0,47.0
1706615890013924266,0,48.0,51.0,56.0,47.0
1706615890045822496,0,48.0,48.0,57.0,49.0
1706615890076023815,0,49.0,51.0,56.0,49.0
1706615890107072969,0,51.0,51.0,56.0,49.0
1706615890138798293,0,51.0,52.0,56.0,47.0
1706615890167705882,0,52.0,52.0,56.0,45.0
1706615890198720013,0,51.0,52.0,58.0,47.0
1706615890231606932,0,51.0,53.0,57.0,49.0
1706615890261941794,0,51.0,52.0,58.0,53.0
1706615890292620024,0,52.0,52.0,57.0,54.0
1706615890323538669,0,53.0,53.0,57.0,52.0
1706615890353514597,0,53.0,53.0,57.0,53.0
1706615890386072626,0,51.0,53.0,55.0,52.0
1706615890415690376,0,51.0,51.0,56.0,55.0
1706615890445162591,0,51.0,51.0,57.0,54.0
1706615890477822001,0,51.0,51.0,58.0,53.0
1706615890507919311,0,50.0,53.0,57.0,52.0
1706615890539177464,0,48.0,53.0,56.0,52.0
1706615890571554355,0,47.0,54.0,56.0,53.0
1706615890602105522,0,48.0,54.0,55.0,53.0
1706615890632736095,0,52.0,55.0,56.0,54.0
1706615890662414521,0,53.0,56.0,56.0,53.0
1706615890693291496,0,53.0,58.0,56.0,51.0
1706615890723587611,0,53.0,57.0,55.0,54.0
1706615890754912284,0,54.0,56.0,55.0,55.0
1706615890786260063,0,54.0,55.0,56.0,57.0
1706615890817819364,0,53.0,55.0,55.0,55.0
1706615890849182527,0,52.0,54.0,56.0,56.0
1706615890879450876,0,53.0,53.0,53.0,56.0
1706615890910366530,0,55.0,55.0,54.0,55.0
1706615890940866031,0,55.0,53.0,55.0,56.0
1706615890972338481,0,55.0,54.0,58.0,56.0
1706615891002769373,0,54.0,53.0,58.0,56.0
1706615891033503604,0,54.0,54.0,58.0,56.0
1706615891064620525,0,54.0,52.0,57.0,55.0
1706615891095446084,0,54.0,52.0,57.0,57.0
1706615891126391051,0,56.0,53.0,59.0,56.0
1706615891158056045,0,57.0,54.0,59.0,57.0
1706615891187408007,0,57.0,55.0,59.0,55.0
1706615891219087614,0,56.0,54.0,58.0,55.0
1706615891250231879,0,56.0,55.0,59.0,54.0
1706615891280850230,0,55.0,55.0,59.0,54.0
1706615891311013781,0,56.0,55.0,60.0,54.0
1706615891343131282,0,55.0,55.0,60.0,56.0
1706615891373455071,0,55.0,54.0,59.0,56.0
1706615891404532489,0,55.0,52.0,55.0,53.0
1706615891434830348,0,54.0,51.0,53.0,51.0
1706615891466059064,0,54.0,50.0,53.0,50.0
1706615891496294121,0,54.0,52.0,54.0,48.0
1706615891528152854,0,54.0,56.0,54.0,47.0
1706615891558452145,0,53.0,57.0,53.0,47.0
1706615891589415101,0,53.0,58.0,53.0,49.0
1706615891620843791,0,55.0,57.0,53.0,51.0
1706615891650918213,0,57.0,59.0,53.0,53.0
1706615891684052913,0,57.0,58.0,53.0,53.0
1706615891712732213,0,56.0,58.0,54.0,54.0
1706615891744043985,0,53.0,57.0,54.0,54.0
1706615891774776574,0,53.0,57.0,53.0,55.0
1706615891805667619,0,55.0,56.0,54.0,56.0
1706615891836557317,0,57.0,57.0,53.0,57.0
1706615891867686882,0,56.0,55.0,53.0,58.0
1706615891898378743,0,52.0,56.0,53.0,56.0
1706615891929620573,0,53.0,56.0,54.0,55.0
1706615891959299753,0,55.0,57.0,56.0,55.0
1706615891990045603,0,57.0,57.0,56.0,58.0
1706615892022342267,0,58.0,56.0,55.0,58.0
1706615892053068730,0,58.0,54.0,54.0,61.0
1706615892082868369,0,60.0,54.0,54.0,63.0
1706615892114114399,0,60.0,53.0,54.0,65.0
1706615892145780823,0,64.0,53.0,52.0,66.0
1706615892175842751,0,66.0,54.0,52.0,68.0
1706615892207246413,0,68.0,54.0,52.0,72.0
1706615892236955129,0,69.0,54.0,55.0,77.0
1706615892270937187,0,70.0,53.0,56.0,78.0
1706615892301245862,0,72.0,52.0,56.0,79.0
1706615892329758184,0,73.0,52.0,54.0,79.0
1706615892361618038,0,77.0,54.0,54.0,82.0
1706615892391921972,0,80.0,56.0,54.0,79.0
1706615892422870017,0,83.0,56.0,56.0,79.0
1706615892454319904,0,83.0,56.0,55.0,76.0
1706615892484355345,0,82.0,53.0,55.0,77.0
1706615892516222325,0,81.0,53.0,54.0,75.0
1706615892546442330,0,80.0,54.0,55.0,72.0
1706615892576797506,0,78.0,56.0,55.0,66.0
1706615892609732480,0,74.0,56.0,55.0,61.0
1706615892638784658,0,71.0,55.0,55.0,60.0
1706615892669576952,0,71.0,55.0,55.0,59.0
1706615892700982476,0,71.0,56.0,55.0,60.0
1706615892731566404,0,71.0,57.0,55.0,60.0
1706615892761811610,0,70.0,58.0,55.0,61.0
1706615892793361512,0,69.0,57.0,55.0,61.0
1706615892824182936,0,71.0,56.0,54.0,62.0
1706615892856006459,0,71.0,54.0,54.0,62.0
1706615892886690945,0,73.0,55.0,55.0,63.0
1706615892917330739,0,72.0,54.0,55.0,64.0
1706615892948261319,0,75.0,55.0,55.0,65.0
1706615892979434520,0,72.0,54.0,56.0,67.0
1706615893009714857,0,69.0,56.0,56.0,68.0
1706615893040445929,0,68.0,56.0,56.0,69.0
1706615893071386685,0,69.0,56.0,57.0,69.0
1706615893101662433,0,72.0,54.0,56.0,68.0
1706615893132171298,0,72.0,54.0,56.0,67.0
1706615893164744550,0,72.0,53.0,54.0,66.0
1706615893194209674,0,72.0,54.0,53.0,65.0
1706615893226974075,0,72.0,54.0,54.0,66.0
1706615893256274717,0,73.0,53.0,54.0,66.0
1706615893286147001,0,73.0,53.0,54.0,67.0
1706615893318213437,0,73.0,54.0,54.0,68.0
1706615893348953684,0,72.0,54.0,55.0,70.0
1706615893380610064,0,71.0,54.0,54.0,71.0
1706615893411533012,0,70.0,53.0,54.0,72.0
1706615893442013049,0,72.0,53.0,53.0,72.0
1706615893472393192,0,71.0,53.0,55.0,71.0
1706615893504054392,0,71.0,53.0,55.0,71.0
1706615893534587537,0,69.0,54.0,55.0,72.0
1706615893565134283,0,70.0,53.0,55.0,72.0
1706615893596308683,0,71.0,54.0,54.0,72.0
1706615893626431388,0,70.0,54.0,54.0,70.0
1706615893657421210,0,70.0,52.0,55.0,72.0
1706615893689009820,0,69.0,53.0,55.0,70.0
1706615893719879226,0,69.0,54.0,55.0,71.0
1706615893750714874,0,70.0,55.0,54.0,70.0
1706615893781701327,0,70.0,53.0,55.0,71.0
1706615893814203810,0,69.0,52.0,55.0,71.0
1706615893842975588,0,69.0,53.0,55.0,71.0
1706615893873740982,0,69.0,55.0,56.0,70.0
1706615893906682333,0,69.0,56.0,55.0,70.0
1706615893935487627,0,69.0,56.0,55.0,70.0
1706615893965766959,0,69.0,55.0,55.0,70.0
1706615893997089318,0,69.0,55.0,54.0,71.0
1706615894028205301,0,69.0,55.0,55.0,70.0
1706615894059522693,0,68.0,55.0,54.0,71.0
1706615894088832368,0,68.0,54.0,54.0,71.0
1706615894119777121,0,68.0,54.0,52.0,71.0
1706615894150697860,0,68.0,55.0,51.0,69.0
1706615894181264567,0,67.0,56.0,52.0,69.0
1706615894213717778,0,67.0,56.0,53.0,69.0
1706615894244048092,0,67.0,56.0,53.0,70.0
1706615894275364271,0,67.0,55.0,53.0,70.0
1706615894306556682,0,68.0,55.0,54.0,70.0
1706615894336434787,0,69.0,55.0,54.0,69.0
1706615894367219030,0,69.0,56.0,53.0,69.0
1706615894397609217,0,69.0,56.0,52.0,69.0
1706615894428952881,0,68.0,55.0,53.0,69.0
1706615894460416308,0,68.0,56.0,54.0,70.0
1706615894490292041,0,68.0,57.0,55.0,71.0
1706615894520580183,0,68.0,59.0,55.0,70.0
1706615894551963216,0,68.0,57.0,54.0,70.0
1706615894583289180,0,68.0,58.0,54.0,70.0
1706615894613728927,0,68.0,58.0,53.0,70.0
1706615894644924186,0,68.0,57.0,53.0,70.0
1706615894675284983,0,68.0,57.0,52.0,70.0
1706615894706078137,0,68.0,58.0,53.0,69.0
1706615894738396822,0,68.0,58.0,53.0,70.0
1706615894771732512,0,69.0,58.0,53.0,71.0
1706615894800066004,0,68.0,58.0,53.0,70.0
1706615894829934338,0,68.0,58.0,54.0,69.0
1706615894860300916,0,68.0,57.0,54.0,68.0
1706615894892518455,0,68.0,55.0,53.0,69.0
1706615894922906230,0,67.0,55.0,52.0,69.0
1706615894953526148,0,68.0,55.0,52.0,71.0
1706615894983612805,0,69.0,56.0,52.0,71.0
1706615895014745906,0,69.0,57.0,53.0,72.0
1706615895045818785,0,69.0,58.0,53.0,71.0
1706615895076578560,0,68.0,59.0,53.0,70.0
1706615895107044635,0,68.0,59.0,53.0,70.0
1706615895137881830,0,68.0,58.0,53.0,70.0
1706615895168658427,0,68.0,58.0,53.0,71.0
1706615895200004647,0,68.0,58.0,52.0,70.0
1706615895230603399,0,68.0,57.0,52.0,71.0
1706615895261874752,0,67.0,56.0,54.0,70.0
1706615895293879938,0,67.0,56.0,53.0,71.0
1706615895323490500,0,67.0,57.0,54.0,70.0
1706615895353392470,0,67.0,57.0,53.0,70.0
1706615895384701055,0,67.0,57.0,53.0,71.0
1706615895418878194,0,67.0,58.0,54.0,71.0
1706615895446594441,0,68.0,58.0,53.0,71.0
1706615895478225663,0,68.0,58.0,53.0,70.0
1706615895508730526,0,67.0,58.0,52.0,71.0
1706615895540069510,0,67.0,58.0,52.0,71.0
1706615895570188605,0,68.0,57.0,53.0,71.0
1706615895601625614,0,69.0,56.0,52.0,71.0
1706615895631746802,0,68.0,56.0,53.0,70.0
1706615895663422062,0,68.0,56.0,53.0,71.0
1706615895693852397,0,68.0,56.0,52.0,70.0
1706615895725145461,0,67.0,56.0,52.0,70.0
1706615895755139090,0,67.0,58.0,53.0,69.0
1706615895785695381,0,68.0,57.0,55.0,69.0
1706615895816903303,0,69.0,58.0,54.0,70.0
1706615895846846164,0,69.0,58.0,53.0,70.0
1706615895878314334,0,68.0,59.0,52.0,70.0
1706615895909825494,0,68.0,57.0,53.0,71.0
1706615895939073875,0,67.0,57.0,53.0,72.0
1706615895970648727,0,68.0,57.0,53.0,72.0
1706615896002019165,0,68.0,57.0,53.0,72.0
1706615896032933737,0,68.0,57.0,54.0,72.0
1706615896065691433,0,68.0,58.0,54.0,73.0
1706615896094394056,0,69.0,59.0,53.0,72.0
1706615896124955194,0,68.0,59.0,52.0,72.0
1706615896155643269,0,68.0,57.0,54.0,72.0
1706615896186734128,0,68.0,56.0,54.0,73.0
1706615896222141931,0,68.0,55.0,55.0,72.0
1706615896249656598,0,68.0,57.0,53.0,71.0
1706615896279834576,0,69.0,57.0,52.0,70.0
1706615896310793369,0,69.0,56.0,52.0,70.0
