%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1709570943176282588,0,25.0,26.0,26.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943204356924,0,27.0,26.0,36.0,33.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943227764324,0,25.0,27.0,28.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943252613490,0,25.0,26.0,26.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943277010325,0,32.0,24.0,27.0,23.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943301166324,0,26.0,24.0,27.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943327413481,0,35.0,31.0,27.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943353952639,0,26.0,26.0,27.0,27.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943377996723,0,25.0,28.0,25.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943402996236,0,25.0,33.0,27.0,33.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943429744020,0,26.0,26.0,28.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943452856636,0,26.0,28.0,25.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943475995009,0,34.0,34.0,28.0,34.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943507101244,0,28.0,28.0,27.0,27.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943530098820,0,27.0,28.0,28.0,31.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943553267272,0,28.0,26.0,27.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943579429880,0,26.0,28.0,27.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943605558249,0,26.0,27.0,27.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943630643146,0,25.0,27.0,27.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943655717102,0,30.0,26.0,26.0,32.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943679840076,0,26.0,26.0,26.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943703568896,0,35.0,26.0,27.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943728192131,0,26.0,27.0,26.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943752842593,0,27.0,27.0,28.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943781330182,0,26.0,26.0,25.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943805235278,0,26.0,26.0,28.0,34.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943829821231,0,26.0,26.0,27.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943855782670,0,34.0,25.0,27.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943879393873,0,27.0,25.0,27.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943905423505,0,31.0,27.0,27.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943932929076,0,27.0,25.0,26.0,33.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943956509097,0,26.0,25.0,26.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570943981597501,0,26.0,33.0,27.0,31.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944007269352,0,32.0,25.0,26.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944031161174,0,25.0,28.0,27.0,23.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944058553588,0,25.0,32.0,27.0,33.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944083613436,0,34.0,26.0,27.0,27.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944106550487,0,27.0,31.0,27.0,31.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944130852279,0,25.0,33.0,27.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944155529225,0,27.0,28.0,25.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944180114834,0,25.0,28.0,27.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944208435456,0,26.0,34.0,26.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944232851400,0,32.0,28.0,28.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944259235968,0,28.0,28.0,26.0,34.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944281484108,0,32.0,26.0,28.0,24.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944306245804,0,27.0,28.0,27.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944330727598,0,27.0,27.0,27.0,27.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944358773340,0,26.0,27.0,25.0,26.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944383755816,0,27.0,27.0,26.0,33.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
1709570944407913457,0,25.0,26.0,25.0,25.0,35.2943000793457,30.274795532226562,27.80419921875,25.91400146484375
