%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1709563559148620158,0,26.0,26.0,29.0,28.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559173281585,0,28.0,27.0,27.0,32.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559204762750,0,25.0,26.0,27.0,27.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559226794785,0,26.0,27.0,27.0,30.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559251173238,0,36.0,28.0,25.0,31.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559274836569,0,26.0,25.0,27.0,24.0,23.175994873046875,27.055999755859375,24.29379653930664,26.585002899169922
1709563559300226983,0,36.0,25.0,27.0,35.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559328064948,0,26.0,27.0,35.0,31.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559353238720,0,25.0,26.0,27.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559378631385,0,26.0,27.0,28.0,23.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559403804763,0,29.0,29.0,34.0,27.0,23.175994873046875,27.151996612548828,24.29379653930664,26.676002502441406
1709563559427917488,0,25.0,33.0,27.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559452573668,0,27.0,26.0,29.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.676002502441406
1709563559478566880,0,26.0,27.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559502932769,0,25.0,27.0,26.0,23.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559527271844,0,33.0,24.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559552997566,0,25.0,27.0,27.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559578819683,0,34.0,34.0,27.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559601345988,0,28.0,25.0,26.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559629136378,0,27.0,28.0,35.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559653887408,0,25.0,28.0,27.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559678224300,0,27.0,27.0,28.0,34.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559702739843,0,25.0,27.0,27.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559726994068,0,36.0,25.0,27.0,28.0,23.077198028564453,27.151996612548828,24.29379653930664,26.585002899169922
1709563559755100449,0,27.0,26.0,25.0,33.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559780500082,0,25.0,27.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559805188661,0,27.0,26.0,27.0,27.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559828448332,0,25.0,33.0,25.0,34.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559854192136,0,26.0,36.0,36.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.676002502441406
1709563559877360321,0,30.0,27.0,25.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.676002502441406
1709563559906241706,0,26.0,27.0,27.0,33.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559930818661,0,29.0,27.0,34.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559954028568,0,26.0,25.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563559978545978,0,26.0,36.0,29.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560002955035,0,34.0,34.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560027965281,0,27.0,27.0,27.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560056044263,0,33.0,27.0,25.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560080359464,0,25.0,28.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560104945882,0,25.0,26.0,27.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560131320457,0,24.0,26.0,27.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560153508101,0,33.0,26.0,36.0,27.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560182556919,0,26.0,26.0,28.0,34.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560207771515,0,35.0,26.0,29.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560232527524,0,28.0,29.0,27.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560257665199,0,27.0,37.0,28.0,34.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560280269938,0,25.0,26.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560305200624,0,27.0,27.0,27.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560332273351,0,26.0,24.0,27.0,33.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560357760307,0,36.0,26.0,27.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560381975399,0,27.0,24.0,34.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560407097241,0,26.0,35.0,27.0,32.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560430641906,0,26.0,31.0,30.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560455121234,0,27.0,28.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560486164930,0,34.0,27.0,28.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560508613879,0,28.0,27.0,36.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560531966310,0,27.0,26.0,27.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560556998991,0,27.0,27.0,27.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560580712706,0,27.0,26.0,26.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560606870994,0,26.0,25.0,28.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560634611949,0,35.0,29.0,26.0,26.0,23.077198028564453,27.151996612548828,24.29379653930664,26.585002899169922
1709563560658773456,0,28.0,31.0,30.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560683032697,0,34.0,27.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560708192699,0,28.0,27.0,27.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560732804503,0,27.0,28.0,36.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560761137863,0,26.0,25.0,26.0,34.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560784240880,0,35.0,27.0,28.0,26.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560808424869,0,25.0,34.0,27.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560833106118,0,36.0,27.0,27.0,35.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560857533859,0,27.0,28.0,27.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560884065845,0,25.0,27.0,26.0,27.0,23.175994873046875,27.151996612548828,24.29379653930664,26.676002502441406
1709563560911060720,0,26.0,27.0,26.0,35.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560934863518,0,23.0,27.0,26.0,25.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
1709563560959853015,0,25.0,25.0,36.0,24.0,23.175994873046875,27.151996612548828,24.29379653930664,26.585002899169922
