%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1709563371011837212,0,25.0,26.0,27.0,35.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371035881870,0,28.0,26.0,25.0,26.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371060882285,0,36.0,25.0,37.0,34.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371084975210,0,29.0,25.0,27.0,27.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371109165598,0,26.0,27.0,35.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371133615502,0,27.0,32.0,26.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371162507335,0,29.0,27.0,32.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371188916826,0,26.0,35.0,27.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371212186348,0,35.0,25.0,23.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371237063102,0,26.0,33.0,27.0,34.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371263304603,0,26.0,28.0,27.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371284870599,0,35.0,29.0,27.0,33.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371317161941,0,27.0,27.0,27.0,26.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371337693476,0,25.0,27.0,25.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371362112759,0,27.0,26.0,26.0,36.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371385309896,0,28.0,25.0,27.0,26.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371412383122,0,26.0,27.0,27.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371438753141,0,27.0,27.0,28.0,27.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371463368719,0,25.0,27.0,27.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371487191436,0,26.0,35.0,27.0,23.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371514905535,0,34.0,28.0,36.0,31.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371537078736,0,27.0,36.0,28.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371561844464,0,28.0,28.0,36.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371589906346,0,25.0,35.0,28.0,35.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371614226166,0,35.0,26.0,24.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371638722279,0,26.0,29.0,36.0,34.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371662615054,0,26.0,26.0,26.0,26.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371687483368,0,32.0,28.0,36.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371711451464,0,26.0,27.0,26.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371739090728,0,33.0,25.0,35.0,26.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371763472876,0,25.0,26.0,26.0,25.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371788008817,0,27.0,27.0,26.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371812462984,0,35.0,27.0,26.0,35.0,21.496395111083984,22.639999389648438,24.470195770263672,26.94900131225586
1709563371836745658,0,25.0,35.0,26.0,24.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371865181551,0,26.0,27.0,27.0,28.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
1709563371890082263,0,26.0,36.0,26.0,27.0,21.496395111083984,22.639999389648438,24.470195770263672,27.040000915527344
