%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1709274771013270235,0,26.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771036835678,0,27.0,26.0,25.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771065479615,0,27.0,27.0,27.0,27.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771093052437,0,28.0,27.0,25.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771114361122,0,26.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771138243982,0,26.0,27.0,28.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771167904463,0,26.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771186284948,0,26.0,27.0,36.0,23.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771214170899,0,26.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771239308091,0,26.0,27.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771262804464,0,27.0,30.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771287063083,0,27.0,29.0,26.0,34.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771311238210,0,27.0,30.0,25.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771335418465,0,27.0,27.0,27.0,30.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771363318028,0,27.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771387145700,0,26.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771411598526,0,26.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771435255632,0,26.0,26.0,34.0,35.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771459930304,0,26.0,25.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771484080263,0,25.0,26.0,34.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771511378255,0,27.0,27.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771535342052,0,25.0,26.0,28.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771561731528,0,27.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771584952491,0,26.0,27.0,28.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771609060468,0,27.0,26.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771636166305,0,36.0,28.0,28.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771660957407,0,35.0,25.0,25.0,29.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771684874757,0,34.0,27.0,27.0,23.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771708673145,0,34.0,27.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771733246869,0,35.0,25.0,28.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771761730923,0,26.0,26.0,27.0,29.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771785617502,0,25.0,26.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771811004622,0,26.0,27.0,32.0,33.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771834369673,0,26.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771857879070,0,26.0,25.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771881941018,0,28.0,25.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771906816968,0,28.0,27.0,27.0,28.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771934477595,0,28.0,28.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771960517303,0,28.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274771982870145,0,28.0,27.0,26.0,33.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772008975459,0,28.0,27.0,28.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772031283206,0,28.0,26.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772058637656,0,24.0,26.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772083471416,0,26.0,27.0,27.0,27.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772107387711,0,25.0,27.0,28.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772131605870,0,26.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772155327274,0,25.0,27.0,28.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772182929220,0,27.0,31.0,25.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772207355059,0,27.0,26.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772232477084,0,27.0,27.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772255740407,0,27.0,26.0,28.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772280051045,0,26.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772303446056,0,26.0,27.0,26.0,33.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772331868349,0,26.0,27.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772356307174,0,26.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772380487503,0,26.0,26.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772404078048,0,26.0,26.0,27.0,27.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772428209406,0,25.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772452755261,0,27.0,27.0,27.0,34.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772480455749,0,27.0,26.0,33.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772504896799,0,26.0,26.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772529266614,0,27.0,28.0,34.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772552890929,0,35.0,29.0,27.0,27.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772577817196,0,34.0,27.0,29.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772601008764,0,35.0,26.0,26.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772629670583,0,34.0,26.0,28.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772653496690,0,33.0,27.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772678248650,0,26.0,27.0,25.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772701214472,0,26.0,27.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772725973548,0,27.0,27.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772754324153,0,27.0,27.0,26.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772778093120,0,26.0,26.0,36.0,33.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772801758958,0,25.0,28.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772831605470,0,28.0,24.0,36.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772850410737,0,28.0,25.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772875023096,0,28.0,28.0,29.0,27.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772902023553,0,28.0,27.0,26.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772927032020,0,26.0,27.0,27.0,33.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772951235319,0,26.0,27.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772975610848,0,26.0,26.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274772999365503,0,26.0,27.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773022662053,0,25.0,26.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773051494735,0,26.0,25.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773075590005,0,27.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773100581751,0,26.0,27.0,26.0,34.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773124638279,0,27.0,26.0,27.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773148346143,0,26.0,30.0,31.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773176526470,0,26.0,30.0,27.0,24.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773200180649,0,26.0,35.0,26.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773224891258,0,26.0,27.0,28.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773249220909,0,26.0,26.0,26.0,34.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773272788834,0,26.0,26.0,26.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773296258853,0,26.0,25.0,25.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773325070068,0,26.0,27.0,26.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773348597556,0,26.0,27.0,27.0,27.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773374059851,0,25.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773396986869,0,30.0,26.0,26.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773421103390,0,36.0,27.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773445434168,0,36.0,26.0,26.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773473453393,0,35.0,26.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773501202922,0,36.0,27.0,32.0,26.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
1709274773521958422,0,24.0,28.0,27.0,25.0,20.01439666748047,23.695999145507812,23.147197723388672,27.040000915527344
